ID,ADDITIONAL_DESCRIPTION
5984042,"<table class=""description-table""><tbody><tr><td> Engineering Group </td><td>Mounted Bearing</td></tr><tr><td> Bearing Number </td><td>22220</td></tr><tr><td> Shaft Size </td><td>3-15/16 in</td></tr><tr><td> Shaft Size Type </td><td>Imperial</td></tr><tr><td> Full Timken Part Number </td><td>QAP20A315SB QAP20A315SC QAP20A315SEB QAP20A315SEC QAP20A315SEM QAP20A315SEN QAP20A315SEO QAP20A315SET QAP20A315SETSLA QAP20A315SETSLD QAP20A315SM QAP20A315SN QAP20A315SO QAP20A315ST QAP20A315STSLA QAP20A315STSLD</td></tr><tr><td> Locking Style </td><td>Single Concentric</td></tr><tr><td> Weight </td><td>59.0 lb / 26.8 Kg</td></tr><tr><td> Housing Construction </td><td>Two-Bolt Pillow Block</td></tr><tr><td> UPC Code </td><td>0883450045605 0883450045612 0883450045636 0883450045643 0883450045650 0883450045667 0883450045674 0883450045681 0883450187961 0883450188128 0883450265461 0883450265621 0883450457408 0883450457415 0883450955508 0883450955515</td></tr></tbody></table>"
5986101,"<table class=""description-table""><tbody><tr><td> Engineering Group </td><td>Mounted Bearing</td></tr><tr><td> Bearing Number </td><td>22220</td></tr><tr><td> Shaft Size </td><td>3-15/16 in</td></tr><tr><td> Shaft Size Type </td><td>Imperial</td></tr><tr><td> Full Timken Part Number </td><td>QMPF20J315SB QMPF20J315SC QMPF20J315SEB QMPF20J315SEC QMPF20J315SEM QMPF20J315SEN QMPF20J315SEO QMPF20J315SET QMPF20J315SM QMPF20J315SN QMPF20J315SO QMPF20J315ST</td></tr><tr><td> Locking Style </td><td>Eccentric</td></tr><tr><td> Weight </td><td>67 lb / 30.400 Kg</td></tr><tr><td> Housing Construction </td><td>Four-Bolt Pillow Block</td></tr><tr><td> UPC Code </td><td>0883450085021 0883450085038 0883450085052 0883450085069 0883450085076 0883450085083 0883450085090 0883450085106 0883450155847 0883450156578 0883450250788 0883450251204</td></tr></tbody></table>"
2524728,"<table class=""description-table""><tbody><tr><td> Engineering Group </td><td>Mounted Bearing</td></tr><tr><td> Bearing Number </td><td>22217</td></tr><tr><td> Shaft Size </td><td>3 in</td></tr><tr><td> Shaft Size Type </td><td>Imperial</td></tr><tr><td> Full Timken Part Number </td><td>TAPA17K300SB TAPA17K300SC TAPA17K300SEB TAPA17K300SEC TAPA17K300SEM TAPA17K300SEN TAPA17K300SEO TAPA17K300SET TAPA17K300SM TAPA17K300SN TAPA17K300SO TAPA17K300ST</td></tr><tr><td> Locking Style </td><td>Tapered Adapter</td></tr><tr><td> Weight </td><td>33 lb / 15.00 Kg</td></tr><tr><td> Housing Construction </td><td>Two-Bolt Pillow Block</td></tr><tr><td> UPC Code </td><td>0883450125475 0883450125482 0883450125505 0883450125512 0883450125529 0883450125536 0883450125543 0883450125550 0883450197748 0883450197946 0883450275248 0883450275446</td></tr></tbody></table>"
5984060,"<table class=""description-table""><tbody><tr><td> Engineering Group </td><td>Mounted Bearing</td></tr><tr><td> Bearing Number </td><td>22215</td></tr><tr><td> Shaft Size </td><td>2-15/16 in</td></tr><tr><td> Shaft Size Type </td><td>Imperial</td></tr><tr><td> Full Timken Part Number </td><td>QAPF15A215SB QAPF15A215SC QAPF15A215SEB QAPF15A215SEC QAPF15A215SEM QAPF15A215SEN QAPF15A215SEO QAPF15A215SET QAPF15A215SM QAPF15A215SMSLD QAPF15A215SN QAPF15A215SO QAPF15A215ST</td></tr><tr><td> Locking Style </td><td>Single Concentric</td></tr><tr><td> Weight </td><td>27 lb / 12.2 Kg</td></tr><tr><td> Housing Construction </td><td>Four-Bolt Pillow Block</td></tr><tr><td> UPC Code </td><td>0883450046206 0883450046213 0883450046237 0883450046244 0883450046251 0883450046268 0883450046275 0883450046282 0883450189293 0883450189408 0883450266635 0883450266741 0883450433273</td></tr></tbody></table>"
5984213,"<table class=""description-table""><tbody><tr><td> Engineering Group </td><td>Mounted Bearing</td></tr><tr><td> Bearing Number </td><td>22215</td></tr><tr><td> Shaft Size </td><td>3 in</td></tr><tr><td> Shaft Size Type </td><td>Imperial</td></tr><tr><td> Full Timken Part Number </td><td>QAPF15A300SB QAPF15A300SC QAPF15A300SEB QAPF15A300SEC QAPF15A300SEM QAPF15A300SEN QAPF15A300SEO QAPF15A300SET QAPF15A300SM QAPF15A300SN QAPF15A300SO QAPF15A300ST</td></tr><tr><td> Locking Style </td><td>Single Concentric</td></tr><tr><td> Weight </td><td>27 lb / 12.2 Kg</td></tr><tr><td> Housing Construction </td><td>Four-Bolt Pillow Block</td></tr><tr><td> UPC Code </td><td>0883450046305 0883450046312 0883450046336 0883450046343 0883450046350 0883450046367 0883450046374 0883450046381 0883450189309 0883450189415 0883450266642 0883450266758</td></tr></tbody></table>"
5983950,"<table class=""description-table""><tbody><tr><td> Engineering Group </td><td>Mounted Bearing</td></tr><tr><td> Bearing Number </td><td>22215</td></tr><tr><td> Shaft Size </td><td>2-15/16 in</td></tr><tr><td> Shaft Size Type </td><td>Imperial</td></tr><tr><td> Full Timken Part Number </td><td>QAPL15A215SB QAPL15A215SC QAPL15A215SEB QAPL15A215SEC QAPL15A215SEM QAPL15A215SEN QAPL15A215SEO QAPL15A215SET QAPL15A215SM QAPL15A215SN QAPL15A215SO QAPL15A215ST</td></tr><tr><td> Locking Style </td><td>Single Concentric</td></tr><tr><td> Weight </td><td>28 lb / 12.7 Kg</td></tr><tr><td> Housing Construction </td><td>Two-Bolt Pillow Block</td></tr><tr><td> UPC Code </td><td>0883450047807 0883450047814 0883450047838 0883450047845 0883450047852 0883450047869 0883450047876 0883450047883 0883450188548 0883450188708 0883450266048 0883450266208</td></tr></tbody></table>"
5986183,"<table class=""description-table""><tbody><tr><td> Engineering Group </td><td>Mounted Bearing</td></tr><tr><td> Bearing Number </td><td>22210</td></tr><tr><td> Shaft Size </td><td>1-15/16 in</td></tr><tr><td> Shaft Size Type </td><td>Imperial</td></tr><tr><td> Full Timken Part Number </td><td>QMP10J115SB QMP10J115SBN QMP10J115SBNP QMP10J115SBNPFG QMP10J115SC QMP10J115SEB QMP10J115SEC QMP10J115SEM QMP10J115SEN QMP10J115SEO QMP10J115SET QMP10J115SM QMP10J115SN QMP10J115SO QMP10J115ST QMP10J115STNG</td></tr><tr><td> Locking Style </td><td>Eccentric</td></tr><tr><td> Weight </td><td>13 lb / 5.9 Kg</td></tr><tr><td> Housing Construction </td><td>Two-Bolt Pillow Block</td></tr><tr><td> UPC Code </td><td>0883450080828 0883450080835 0883450080859 0883450080866 0883450080873 0883450080880 0883450080897 0883450080903 0883450154345 0883450154680 0883450249294 0883450249638 0883450433198 0883450497060 0883450502252 0883450959223</td></tr></tbody></table>"
5983702,"<table class=""description-table""><tbody><tr><td> Engineering Group </td><td>Mounted Bearing</td></tr><tr><td> Bearing Number </td><td>22218</td></tr><tr><td> Shaft Size </td><td>3-7/16 in</td></tr><tr><td> Shaft Size Type </td><td>Imperial</td></tr><tr><td> Full Timken Part Number </td><td>QAPL18A307SB QAPL18A307SC QAPL18A307SEB QAPL18A307SEC QAPL18A307SEM QAPL18A307SEN QAPL18A307SEO QAPL18A307SET QAPL18A307SM QAPL18A307SMNP QAPL18A307SN QAPL18A307SO QAPL18A307ST QAPL18A307STNG</td></tr><tr><td> Locking Style </td><td>Single Concentric</td></tr><tr><td> Weight </td><td>45 lb / 20.40 Kg</td></tr><tr><td> Housing Construction </td><td>Two-Bolt Pillow Block</td></tr><tr><td> UPC Code </td><td>0883450048101 0883450048118 0883450048132 0883450048149 0883450048156 0883450048163 0883450048170 0883450048187 0883450188579 0883450188739 0883450266079 0883450266239 0883450432962 0883450492577</td></tr></tbody></table>"
5984213,"<table class=""description-table""><tbody><tr><td> Engineering Group </td><td>Mounted Bearing</td></tr><tr><td> Bearing Number </td><td>22215</td></tr><tr><td> Shaft Size </td><td>3 in</td></tr><tr><td> Shaft Size Type </td><td>Imperial</td></tr><tr><td> Full Timken Part Number </td><td>QAPF15A300SB QAPF15A300SC QAPF15A300SEB QAPF15A300SEC QAPF15A300SEM QAPF15A300SEN QAPF15A300SEO QAPF15A300SET QAPF15A300SM QAPF15A300SN QAPF15A300SO QAPF15A300ST</td></tr><tr><td> Locking Style </td><td>Single Concentric</td></tr><tr><td> Weight </td><td>27 lb / 12.2 Kg</td></tr><tr><td> Housing Construction </td><td>Four-Bolt Pillow Block</td></tr><tr><td> UPC Code </td><td>0883450046305 0883450046312 0883450046336 0883450046343 0883450046350 0883450046367 0883450046374 0883450046381 0883450189309 0883450189415 0883450266642 0883450266758</td></tr></tbody></table>"
5983707,"<table class=""description-table""><tbody><tr><td> Engineering Group </td><td>Mounted Bearing</td></tr><tr><td> Bearing Number </td><td>22218</td></tr><tr><td> Shaft Size </td><td>3-7/16 in</td></tr><tr><td> Shaft Size Type </td><td>Imperial</td></tr><tr><td> Full Timken Part Number </td><td>QAPF18A307SB QAPF18A307SC QAPF18A307SEB QAPF18A307SEC QAPF18A307SEM QAPF18A307SEN QAPF18A307SEO QAPF18A307SET QAPF18A307SM QAPF18A307SMFG QAPF18A307SN QAPF18A307SO QAPF18A307ST</td></tr><tr><td> Locking Style </td><td>Single Concentric</td></tr><tr><td> Weight </td><td>49.0 lb / 22.2 Kg</td></tr><tr><td> Housing Construction </td><td>Four-Bolt Pillow Block</td></tr><tr><td> UPC Code </td><td>0883450046503 0883450046510 0883450046534 0883450046541 0883450046558 0883450046565 0883450046572 0883450046589 0883450189323 0883450189439 0883450266666 0883450266772 0883450456630</td></tr></tbody></table>"
