id,supplier_id,brand_id,list_price,cost,description,category_id,catalog_number,weight,condition,is_obsolete,ship_time,freight_class
2929727,9,9,109.11,43.64,Climax 2CC-143-143 1 7/16 x1 7/16 ID Steel 2 Pc Black oxide,154,2CC-143-143,3.0625,1,FALSE,24,50
2929728,9,9,134.98,53.99,Climax 2CC-143-143-KW 1 7/16x1 7/16 ID Steel 2 Pc W/ KW BLACK OXIDE,154,2CC-143-143-KW,3.0625,1,FALSE,24,50
2929729,9,9,231.4,92.56,Climax 2CC-193-193-KW 1-15/16 x 1-15/16 ID Steel 2Pc Split Recessed Screws 1/2^KW,154,2CC-193-193-KW,6.125,1,FALSE,24,50
2929730,9,9,133.42,53.37,Climax 2ISCC-143-143 1 7/16^ X 1 7/16^ 2PC Clamp Coupling STL BO,154,2ISCC-143-143,2.982185,1,FALSE,24,50
2929731,9,9,170.25,68.1,Climax 2ISCC-143-143KW 1 7/16x1 7/16 ID Steel Special 2 PC SPLIT W/3/8^ KEYWAY,154,2ISCC-143-143KW,3.9531,1,FALSE,24,50
2929732,9,9,396.06,158.42,Climax 2ISCC-143-143-S 1 7/16^ X 1 7/16^ 2PC Clamp Coupling SS,154,2ISCC-143-143-S,2.965246,1,FALSE,24,50
2929733,9,9,471.32,188.53,Climax 2ISCC143-143SKW 3/16^ X 3/16^ 2PC KW Clamp Coupling SS,154,2ISCC143-143SKW,,1,FALSE,24,50
2929734,9,9,188.35,75.34,Climax 2ISCC-193-193 15/16^ X 15/16^ 2PC Clamp Coupling STL BO,154,2ISCC-193-193,6.605264,1,FALSE,24,50
2929735,9,9,231.29,92.52,Climax 2ISCC-193-193KW 1-15/16^ X 1-15/16^ 2PC KW Clamp Coupling STL BO,154,2ISCC-193-193KW,0,1,FALSE,24,50
2929736,9,9,469.9,187.96,Climax 2ISCC-193-193-S 15/16^ X 15/16/16^ 2PC Clamp Coupling SS,154,2ISCC-193-193-S,6.567744,1,FALSE,24,50
2929737,9,9,567.6,227.04,Climax 2ISCC193-193SKW 15/16^ X 15/16/16^ 2PC KW Clamp Coupling SS,154,2ISCC193-193SKW,,1,FALSE,24,50
2929738,9,9,73.9,31.04,Climax C801E-062 C801-Series 5/8 inch C801-Series 5/8 inch,116,C801E-062,0,1,FALSE,24,50
2929739,9,9,73.9,31.04,Climax C801E-068 C801-Series 11/16 inch C801-Series 11/16 inch,116,C801E-068,0,1,FALSE,24,50
2929740,9,9,73.9,31.04,Climax C801E-075 C801-Series 3/4 inch C801-Series 3/4 inch,116,C801E-075,0,1,FALSE,24,50
2929741,9,9,89.14,37.44,Climax C801E-081 C801-Series 13/16 inch C801-Series 13/16 inch,116,C801E-081,0,1,FALSE,24,50
2929742,9,9,89.14,37.44,Climax C801E-087 C801-Series 7/8 inch C801-Series 7/8 inch,116,C801E-087,0,1,FALSE,24,50
2929743,9,9,89.14,37.44,Climax C801E-093 C801-Series 15/16 inch C801-Series 15/16 inch,116,C801E-093,0,1,FALSE,24,50
2929744,9,9,89.14,37.44,Climax C801E-100 C801-Series 1 inch C801-Series 1 inch,116,C801E-100,0,1,FALSE,24,50
2929745,9,9,115.05,48.32,Climax C801E-106 C801-Series 1-1/16 inch C801-Series 1-1/16 inch,116,C801E-106,0,1,FALSE,24,50
2929746,9,9,115.05,48.32,Climax C801E-118 C801-Series 1-3/16 inch C801-Series 1-3/16 inch,116,C801E-118,0,1,FALSE,24,50
2929747,9,9,115.05,48.32,Climax C801E-125 C801-Series 1-1/4 inch C801-Series 1-1/4 inch,116,C801E-125,0,1,FALSE,24,50
2929748,9,9,141.71,59.52,Climax C801E-131 C801-Series 1-5/16 inch C801-Series 1-5/16 inch,116,C801E-131,0,1,FALSE,24,50
2929749,9,9,141.71,59.52,Climax C801E-137 C801-Series 1-3/8 inch C801-Series 1-3/8 inch,116,C801E-137,0,1,FALSE,24,50
2929750,9,9,141.71,59.52,Climax C801E-143 C801-Series 1-7/16 inch C801-Series 1-7/16 inch,116,C801E-143,0,1,FALSE,24,50
2929751,9,9,141.71,59.52,Climax C801E-150 C801-Series 1-1/2 inch C801-Series 1-1/2 inch,116,C801E-150,0,1,FALSE,24,50
2929752,9,9,176,73.92,Climax C801E-156 C801-Series 1-9/16 inch C801-Series 1-9/16 inch,116,C801E-156,0,1,FALSE,24,50
2929753,9,9,176,73.92,Climax C801E-162 C801-Series 1-5/8 inch C801-Series 1-5/8 inch,116,C801E-162,0,1,FALSE,24,50
2929754,9,9,176,73.92,Climax C801E-168 C801-Series 1-11/16 inch C801-Series 1-11/16 inch,116,C801E-168,0,1,FALSE,24,50
2929755,9,9,176,73.92,Climax C801E-175 C801-Series 1-3/4 inch C801-Series 1-3/4 inch,116,C801E-175,0,1,FALSE,24,50
2929756,9,9,217.14,91.2,Climax C801E-181 C801-Series 1-13/16 inch C801-Series 1-13/16 inch,116,C801E-181,0,1,FALSE,24,50
2929757,9,9,217.14,91.2,Climax C801E-187 C801-Series 1-7/8 inch C801-Series 1-7/8 inch,116,C801E-187,0,1,FALSE,24,50
2929758,9,9,217.14,91.2,Climax C801E-193 C801-Series 1-15/16 inch C801-Series 1-15/16 inch,116,C801E-193,0,1,FALSE,24,50
2929759,9,9,217.14,91.2,Climax C801E-200 C801-Series 2 inch C801-Series 2 inch,116,C801E-200,0,1,FALSE,24,50
2929760,9,9,73.9,31.04,Climax C801M-015 C801-Series 15 millimeter C801-Series 15 millimeter,116,C801M-015,0,1,FALSE,24,50
2929761,9,9,73.9,31.04,Climax C801M-016 C801-Series 16 millimeter C801-Series 16 millimeter,116,C801M-016,0,1,FALSE,24,50
2929762,9,9,73.9,31.04,Climax C801M-017 C801-Series 17 millimeter C801-Series 17 millimeter,116,C801M-017,0,1,FALSE,24,50
2929763,9,9,73.9,31.04,Climax C801M-018 C801-Series 18 millimeter C801-Series 18 millimeter,116,C801M-018,0,1,FALSE,24,50
2929764,9,9,73.9,31.04,Climax C801M-019 C801-Series 19 millimeter C801-Series 19 millimeter,116,C801M-019,0,1,FALSE,24,50
2929765,9,9,89.14,37.44,Climax C801M-020 C801-Series 20 millimeter C801-Series 20 millimeter,116,C801M-020,0,1,FALSE,24,50
2929766,9,9,89.14,37.44,Climax C801M-022 C801-Series 22 millimeter C801-Series 22 millimeter,116,C801M-022,0,1,FALSE,24,50
2929767,9,9,89.14,37.44,Climax C801M-024 C801-Series 24 millimeter C801-Series 24 millimeter,116,C801M-024,0,1,FALSE,24,50
2929768,9,9,89.14,37.44,Climax C801M-025 C801-Series 25 millimeter C801-Series 25 millimeter,116,C801M-025,0,1,FALSE,24,50
2929769,9,9,115.05,48.32,Climax C801M-028 C801-Series 28 millimeter C801-Series 28 millimeter,116,C801M-028,0,1,FALSE,24,50
2929770,9,9,115.05,48.32,Climax C801M-030 C801-Series 30 millimeter C801-Series 30 millimeter,116,C801M-030,0,1,FALSE,24,50
2929771,9,9,115.05,48.32,Climax C801M-032 C801-Series 32 millimeter C801-Series 32 millimeter,116,C801M-032,0,1,FALSE,24,50
2929772,9,9,141.71,59.52,Climax C801M-034 C801-Series 34 millimeter C801-Series 34 millimeter,116,C801M-034,0,1,FALSE,24,50
2929773,9,9,141.71,59.52,Climax C801M-035 C801-Series 35 millimeter C801-Series 35 millimeter,116,C801M-035,0,1,FALSE,24,50
2929774,9,9,141.71,59.52,Climax C801M-036 C801-Series 36 millimeter C801-Series 36 millimeter,116,C801M-036,0,1,FALSE,24,50
2929775,9,9,141.71,59.52,Climax C801M-038 C801-Series 38 millimeter C801-Series 38 millimeter,116,C801M-038,0,1,FALSE,24,50
2929776,9,9,176,73.92,Climax C801M-040 C801-Series 40 millimeter C801-Series 40 millimeter,116,C801M-040,0,1,FALSE,24,50
2929777,9,9,176,73.92,Climax C801M-042 C801-Series 42 millimeter C801-Series 42 millimeter,116,C801M-042,0,1,FALSE,24,50
2929778,9,9,217.14,91.2,Climax C801M-045 C801-Series 45 millimeter C801-Series 45 millimeter,116,C801M-045,0,1,FALSE,24,50
2929779,9,9,217.14,91.2,Climax C801M-048 C801-Series 48 millimeter C801-Series 48 millimeter,116,C801M-048,0,1,FALSE,24,50
2929780,9,9,217.14,91.2,Climax C801M-050 C801-Series 50 millimeter C801-Series 50 millimeter,116,C801M-050,0,1,FALSE,24,50
2929781,9,9,77.91,31.16,Climax CC-143-143 1 7/16^ x 1 7/16^ ID SPLIT Recessed Screw Coup STL BO,152,CC-143-143,2.6125,1,FALSE,24,50
2929782,9,9,93.5,37.4,Climax CC-143-143-KW 1 7/16^x1 7/16^ ID Steel Cplg 1 PC SPLIT W/KEYWAY,152,CC-143-143-KW,2.9081,1,FALSE,24,50
2929783,9,9,161.05,64.42,Climax CC-193-193 1 15/16^X 1 15/16^ ID SPLIT Recessed Screw Coup STL BO,152,CC-193-193,6.6875,1,FALSE,24,50
2929784,9,9,207.06,82.82,Climax CC-193-193-KW 1 15/16^ X 1 15/16^ ID SPLIT K Recessed Screw Coup STL BO,152,CC-193-193-KW,6.669018,1,FALSE,24,50
2929785,9,9,2.81,1.18,Climax G1SC-025-A 1/4^ ID SPLIT Clamp Collar AL,115,G1SC-025-A,0.0081,1,FALSE,24,50
2929786,9,9,3.4,1.43,Climax G1SC-031-A 5/16^ ID SPLIT Clamp Collar AL,115,G1SC-031-A,0.0075,1,FALSE,24,50
2929787,9,9,3.29,1.38,Climax G1SC-037-A 3/8^ ID SPLIT Clamp Collar AL,115,G1SC-037-A,0.0169,1,FALSE,24,50
2929788,9,9,3.9,1.64,Climax G1SC-050-A 1/2^ ID SPLIT Clamp Collar AL,115,G1SC-050-A,0.0275,1,FALSE,24,50
2929789,9,9,3.98,1.67,Climax G1SC-062-A 5/8^ ID SPLIT Clamp Collar AL,115,G1SC-062-A,0.0375,1,FALSE,24,50
2929790,9,9,2.62,1.1,Climax G1SC-068-B 11/16^ ID SPLIT Clamp Collar STL BO,115,G1SC-068-B,0.1813,1,FALSE,24,50
2929791,9,9,7.95,3.34,Climax G1SC-068-SS 11/16^ ID SPLIT Clamp Collar SS,115,G1SC-068-SS,0.1812,1,FALSE,24,50
2929792,9,9,5.4,2.27,Climax G1SC-075-A 3/4^ ID SPLIT Clamp Collar AL,115,G1SC-075-A,0.0562,1,FALSE,24,50
2929793,9,9,3.17,1.33,Climax G1SC-081-B 13/16^ ID SPLIT Clamp Collar STL BO,115,G1SC-081-B,0.2,1,FALSE,24,50
2929794,9,9,11.81,4.96,Climax G1SC-081-SS 13/16^ ID SPLIT Clamp Collar SS,115,G1SC-081-SS,0.185,1,FALSE,24,50
2929795,9,9,7.14,3,Climax G1SC-087-A 7/8^ ID SPLIT Clamp Collar AL,115,G1SC-087-A,0.0619,1,FALSE,24,50
2929796,9,9,7.4,3.11,Climax G1SC-100-A 1^ ID SPLIT Clamp Collar AL,115,G1SC-100-A,0.0688,1,FALSE,24,50
2929797,9,9,3.67,1.54,Climax G1SC-106-B 1 1/16^ ID SPLIT Clamp Collar STL BO,115,G1SC-106-B,0.2438,1,FALSE,24,50
2929798,9,9,12.55,5.27,Climax G1SC-106-SS 1 1/16^ ID SPLIT Clamp Collar SS,115,G1SC-106-SS,0.1938,1,FALSE,24,50
2929799,9,9,8.33,3.5,Climax G1SC-112-A 1 1/8^ ID SPLIT Clamp Collar AL,115,G1SC-112-A,0.2269,1,FALSE,24,50
2929800,9,9,8.17,3.43,Climax G1SC-125-A 1 1/4^ ID SPLIT Clamp Collar AL,115,G1SC-125-A,0.275,1,FALSE,24,50
2929801,9,9,4.6,1.93,Climax G1SC-131-B 1 5/16^ ID SPLIT Clamp Collar STL BO,115,G1SC-131-B,0.3869,1,FALSE,24,50
2929802,9,9,16.79,7.05,Climax G1SC-131-SS 1 5/16^ ID SPLIT Clamp Collar SS,115,G1SC-131-SS,0.1938,1,FALSE,24,50
2929803,9,9,13.6,5.71,Climax G1SC-150-A 1 1/2^ ID SPLIT Clamp Collar AL,115,G1SC-150-A,0.1312,1,FALSE,24,50
2929804,9,9,5.86,2.46,Climax G1SC-156-B 1 9/16^ ID SPLIT Clamp Collar STL BO,115,G1SC-156-B,0.3688,1,FALSE,24,50
2929805,9,9,22.07,9.27,Climax G1SC-156-SS 1 9/16^ ID SPLIT Clamp Collar SS,115,G1SC-156-SS,0.1938,1,FALSE,24,50
2929806,9,9,16.36,6.87,Climax G1SC-175-A 1 3/4^ ID SPLIT Clamp Collar AL,115,G1SC-175-A,0.2125,1,FALSE,24,50
2929807,9,9,9.9,4.16,Climax G1SC-181-B 1 13/16^ ID SPLIT Clamp Collar STL BO,115,G1SC-181-B,0.6375,1,FALSE,24,50
2929808,9,9,39.48,16.58,Climax G1SC-181-SS 1 13/16^ ID SPLIT Clamp Collar SS,115,G1SC-181-SS,0.1938,1,FALSE,24,50
2929809,9,9,21,8.82,Climax G1SC-187-A 1 7/8^ ID SPLIT Clamp Collar AL,115,G1SC-187-A,0.225,1,FALSE,24,50
2929810,9,9,21.19,8.9,Climax G1SC-193-A 1 15/16^ SPLIT Clamp Collar AL,115,G1SC-193-A,0.75,1,FALSE,24,50
2929811,9,9,21.52,9.04,Climax G1SC-200-A 2^ ID SPLIT Clamp Collar AL,115,G1SC-200-A,0.2438,1,FALSE,24,50
2929812,9,9,11.64,4.89,Climax G1SC-206-B 2 1/16^ ID SPLIT Clamp Collar STL BO,115,G1SC-206-B,0.725,1,FALSE,24,50
2929813,9,9,13.43,5.64,Climax G1SC-212-B 2 1/8^ ID SPLIT Clamp Collar STL BO,115,G1SC-212-B,0.9375,1,FALSE,24,50
2929814,9,9,46.14,19.38,Climax G1SC-212-SS 2 1/8^ ID SPLIT Clamp Collar SS,115,G1SC-212-SS,0.725,1,FALSE,24,50
2929815,9,9,14.07,5.91,Climax G1SC-231-B 2 5/16^ ID SPLIT Clamp Collar STL BO,115,G1SC-231-B,0.8538,1,FALSE,24,50
2929816,9,9,32.67,13.72,Climax G1SC-250-A 2 1/2^ ID SPLIT Clamp Collar AL,115,G1SC-250-A,1.4438,1,FALSE,24,50
2929817,9,9,22.07,9.27,Climax G1SC-256-B 2 9/16^ ID SPLIT Clamp Collar STL BO,115,G1SC-256-B,1.4438,1,FALSE,24,50
2929818,9,9,21.79,9.15,Climax G1SC-268-B 2 11/16^ ID SPLIT Clamp Collar STL BO,115,G1SC-268-B,1.6125,1,FALSE,24,50
2929819,9,9,21.9,9.2,Climax G1SC-281-B 2 13/16^ ID SPLIT Clamp Collar STL BO,115,G1SC-281-B,1.825,1,FALSE,24,50
2929820,9,9,30.62,12.86,Climax G1SC-318-B 3 3/16^ ID SPLIT Clamp Collar STL BO,115,G1SC-318-B,1.825,1,FALSE,24,50
2929821,9,9,30.81,12.94,Climax G1SC-325-B 3 1/4^ ID SPLIT Clamp Collar STL BO,115,G1SC-325-B,1.825,1,FALSE,24,50
2929822,9,9,32.9,13.82,Climax G1SC-343-B 3 7/16^ ID SPLIT Clamp Collar STL BO,115,G1SC-343-B,1.825,1,FALSE,24,50
2929823,9,9,35.69,14.99,Climax G1SC-350-B 3 1/2^ ID SPLIT Clamp Collar STL BO,115,G1SC-350-B,1.825,1,FALSE,24,50
2929824,9,9,43.24,18.16,Climax G1SC-393-B 3 15/16^ ID SPLIT Clamp Collar STL BO,115,G1SC-393-B,1.825,1,FALSE,24,50
2929825,9,9,57.67,24.22,Climax G1SC-400-B 3^ ID SPLIT Clamp Collar STL BO,115,G1SC-400-B,0.0206,1,FALSE,24,50
2929826,9,9,36.64,15.39,Climax G2MSCC-06-06 6mm x 6mm ID 2PC Metric Clamp Coupling STL BO,154,G2MSCC-06-06,0.0938,1,FALSE,24,50
2929827,9,9,64.86,27.24,Climax G2MSCC-06-06-S 6mm x 6mm ID 2PC Metric Clamp Coupling SS,154,G2MSCC-06-06-S,0.093267,1,FALSE,24,50
2929828,9,9,42.5,17.85,Climax G2MSCC-08-08 8mm x 8mm ID 2PC Metric Clamp Coupling STL BO,154,G2MSCC-08-08,0.1688,1,FALSE,24,50
2929829,9,9,68.83,28.91,Climax G2MSCC-08-08-S 8mm x 8mm ID 2PC Metric Clamp Coupling SS,154,G2MSCC-08-08-S,0.167841,1,FALSE,24,50
2929830,9,9,43.55,18.29,Climax G2MSCC-09-09 9mm x 9mm ID 2PC Metric Clamp Coupling STL BO,154,G2MSCC-09-09,0.1688,1,FALSE,24,50
2929831,9,9,69.6,29.23,Climax G2MSCC-09-09-S 9mmx9mm ID 2PC Metric Clamp Coupling SS,154,G2MSCC-09-09-S,0.167841,1,FALSE,24,50
2929832,9,9,47.69,20.03,Climax G2MSCC-10-10 10mm x 10mm ID 2PC Metric Clamp Coupling STL BO,154,G2MSCC-10-10,0.3125,1,FALSE,24,50
2929833,9,9,83.21,34.95,Climax G2MSCC-10-10-S 10mm x 10mm ID 2PC Metric Clamp Coupling SS,154,G2MSCC-10-10-S,0.310724,1,FALSE,24,50
2929834,9,9,48.29,20.28,Climax G2MSCC-12-12 12mm x 12mm ID 2PC Metric Clamp Coupling STL BO,154,G2MSCC-12-12,0.4062,1,FALSE,24,50
2929835,9,9,59.81,25.12,Climax G2MSCC-12-12-KW 12mm x 12mm ID 2PC KW Metric Clamp Coupling STL BO,154,G2MSCC-12-12-KW,0.402591,1,FALSE,24,50
2929836,9,9,84.14,35.34,Climax G2MSCC-12-12-S 12mm x 12mm ID 2PC Metric Clamp Coupling SS,154,G2MSCC-12-12-S,0.403892,1,FALSE,24,50
2929837,9,9,106.71,44.82,Climax G2MSCC-12-12SKW 12mm x 12mm ID 2PC KW Metric Clamp Coupling SS,154,G2MSCC-12-12SKW,0.400304,1,FALSE,24,50
2929838,9,9,54.67,22.96,Climax G2MSCC-14-14 14mm x 14mm ID 2PC Metric Clamp Coupling STL BO,154,G2MSCC-14-14,0.5375,1,FALSE,24,50
2929839,9,9,67.31,28.27,Climax G2MSCC-14-14-KW 14mm x 14mm ID 2PC KW Metric Clamp Coupling STL BO,154,G2MSCC-14-14-KW,0.532725,1,FALSE,24,50
2929840,9,9,110.38,46.36,Climax G2MSCC-14-14-S 14mm x 14mm ID 2PC Metric Clamp Coupling SS,154,G2MSCC-14-14-S,0.534446,1,FALSE,24,50
2929841,9,9,143.55,60.29,Climax G2MSCC-14-14SKW 14mm x 14mm ID 2PC KW Metric Clamp Coupling SS,154,G2MSCC-14-14SKW,0.529699,1,FALSE,24,50
2929842,9,9,55.33,23.24,Climax G2MSCC-15-15 15mm x 15mm ID 2PC Metric Clamp Coupling STL BO,154,G2MSCC-15-15,0.5625,1,FALSE,24,50
2929843,9,9,68.14,28.62,Climax G2MSCC-15-15-KW 15mm x 15mm ID 2PC KW Metric Clamp Coupling STL BO,154,G2MSCC-15-15-KW,0.5595,1,FALSE,24,50
2929844,9,9,111.6,46.87,Climax G2MSCC-15-15-S 15mm x 15mm ID 2PC Metric Clamp Coupling SS,154,G2MSCC-15-15-S,0.559304,1,FALSE,24,50
2929845,9,9,145.12,60.95,Climax G2MSCC-15-15SKW 15mm x 15mm ID 2PC KW Metric Clamp Coupling SS,154,G2MSCC-15-15SKW,0.556321,1,FALSE,24,50
2929846,9,9,56.02,23.53,Climax G2MSCC-16-16 16mm x 16mm ID 2PC Metric Clamp Coupling STL BO,154,G2MSCC-16-16,0.5125,1,FALSE,24,50
2929847,9,9,69,28.98,Climax G2MSCC-16-16-KW 16mm x 16mm ID 2PC KW Metric Clamp Coupling STL BO,154,G2MSCC-16-16-KW,0.509766,1,FALSE,24,50
2929848,9,9,112.83,47.39,Climax G2MSCC-16-16-S 16mm x 16mm ID 2PC Metric Clamp Coupling SS,154,G2MSCC-16-16-S,0.509588,1,FALSE,24,50
2929849,9,9,146.71,61.62,Climax G2MSCC-16-16SKW 16mm x 16mm ID 2PC KW Metric Clamp Coupling SS,154,G2MSCC-16-16SKW,0.506871,1,FALSE,24,50
2929850,9,9,63.14,26.52,Climax G2MSCC-20-20 20mm x 20mm ID 2PC Metric Clamp Coupling STL BO,154,G2MSCC-20-20,1.1,1,FALSE,24,50
2929851,9,9,69.48,29.18,Climax G2MSCC-20-20-KW 20mm X 20mm ID 2PC KW Metric Clamp Coupling STL BO,154,G2MSCC-20-20-KW,1.091876,1,FALSE,24,50
2929852,9,9,151.55,63.65,Climax G2MSCC-20-20-S 20mm x 20mm ID 2PC Metric Clamp Coupling SS,154,G2MSCC-20-20-S,1.093751,1,FALSE,24,50
2929853,9,9,202.36,84.99,Climax G2MSCC-20-20SKW 20mm X 20mm ID 2PC KW Metric Clamp Coupling SS,154,G2MSCC-20-20SKW,1.085674,1,FALSE,24,50
2929854,9,9,66.74,28.03,Climax G2MSCC-25-25 25mm X 25mm ID 2PC Metric Clamp Coupling STL BO,154,G2MSCC-25-25,1.3688,1,FALSE,24,50
2929855,9,9,84.57,35.52,Climax G2MSCC-25-25-KW 25mm X 25mm ID 2PC KW Metric Clamp Coupling STL BO,154,G2MSCC-25-25-KW,1.359618,1,FALSE,24,50
2929856,9,9,201.81,84.76,Climax G2MSCC-25-25-S 25mm X 25mm ID 2PC Metric Clamp Coupling SS,154,G2MSCC-25-25-S,1.361024,1,FALSE,24,50
2929857,9,9,216.36,90.87,Climax G2MSCC-25-25SKW 25mm X 25mm ID 2PC KW Metric Clamp Coupling SS,154,G2MSCC-25-25SKW,1.351895,1,FALSE,24,50
2929858,9,9,99.17,41.65,Climax G2MSCC-30-30 30mm X 30mm ID 2PC Metric Clamp Coupling STL BO,154,G2MSCC-30-30,2.225,1,FALSE,24,50
2929859,9,9,116.57,48.96,Climax G2MSCC-30-30-KW 30mm X 30mm ID 2PC KW Metric Clamp Coupling STL BO,154,G2MSCC-30-30-KW,2.210074,1,FALSE,24,50
2929860,9,9,236.1,99.16,Climax G2MSCC-30-30-S 30mm X 30mm ID 2PC Metric Clamp Coupling SS,154,G2MSCC-30-30-S,2.212361,1,FALSE,24,50
2929861,9,9,304.95,128.08,Climax G2MSCC-30-30SKW 30mm X 30mm ID 2PC KW Metric Clamp Coupling SS,154,G2MSCC-30-30SKW,2.197521,1,FALSE,24,50
2929862,9,9,102.6,43.09,Climax G2MSCC-35-35 35mm X 35mm ID 2PC Metric Clamp Coupling STL BO,154,G2MSCC-35-35,2.4,1,FALSE,24,50
2929863,9,9,122.14,51.3,Climax G2MSCC-35-35-KW 35mm X 35mm ID 2PC KW Metric Clamp Coupling STL BO,154,G2MSCC-35-35-KW,2.388172,1,FALSE,24,50
2929864,9,9,332.98,139.85,Climax G2MSCC-35-35-S 35mm X 35mm ID 2PC Metric Clamp Coupling SS,154,G2MSCC-35-35-S,2.386367,1,FALSE,24,50
2929865,9,9,413.31,173.59,Climax G2MSCC-35-35SKW 35mm X 35mm ID 2PC KW Metric Clamp Coupling SS,154,G2MSCC-35-35SKW,2.374607,1,FALSE,24,50
2929866,9,9,184.64,77.55,Climax G2MSCC-40-40 40mm X 40mm ID 2PC Metric Clamp Coupling STL BO,154,G2MSCC-40-40,5.5625,1,FALSE,24,50
2929867,9,9,192.5,80.85,Climax G2MSCC-40-40-KW 40mm X 40mm ID 2PC KW Metric Clamp Coupling STL BO,154,G2MSCC-40-40-KW,5.54341,1,FALSE,24,50
2929868,9,9,615.98,258.71,Climax G2MSCC-40-40-S 40mm X 40mm ID 2PC Metric Clamp Coupling SS,154,G2MSCC-40-40-S,5.530903,1,FALSE,24,50
2929869,9,9,622.83,261.59,Climax G2MSCC-40-40SKW 40mm X 40mm ID 2PC KW Metric Clamp Coupling SS,154,G2MSCC-40-40SKW,5.511922,1,FALSE,24,50
2929870,9,9,195.17,81.97,Climax G2MSCC-50-50 50mm X 50mm ID 2PC Metric Clamp Coupling STL BO,154,G2MSCC-50-50,6.875,1,FALSE,24,50
2929871,9,9,222.57,93.48,Climax G2MSCC-50-50-KW 50mm X 50mm ID 2PC KW Metric Clamp Coupling STL BO,154,G2MSCC-50-50-KW,6.856,1,FALSE,24,50
2929872,9,9,6.21,2.61,Climax G2SC-025-A 1/4^ ID 2PC Clamp Collar AL,117,G2SC-025-A,0.0244,1,FALSE,24,50
2929873,9,9,6.43,2.7,Climax G2SC-031-A 5/16^ ID 2PC Clamp Collar AL,117,G2SC-031-A,0.0212,1,FALSE,24,50
2929874,9,9,7.07,2.97,Climax G2SC-037-A 3/8^ ID 2PC Clamp Collar AL,117,G2SC-037-A,0.015282,1,FALSE,24,50
2929875,9,9,7.45,3.13,Climax G2SC-050-A 1/2^ ID 2PC Clamp Collar AL,117,G2SC-050-A,0.0262,1,FALSE,24,50
2929876,9,9,8.1,3.4,Climax G2SC-062-A 5/8^ ID 2PC Clamp Collar AL,117,G2SC-062-A,0.0375,1,FALSE,24,50
2929877,9,9,3.79,1.59,Climax G2SC-068-B 11/16^ ID 2PC Clamp Collar STL BO,117,G2SC-068-B,0.175,1,FALSE,24,50
2929878,9,9,12.31,5.17,Climax G2SC-068-SS 11/16^ ID Stainless Split Clamp Collar SS,117,G2SC-068-SS,0.175,1,FALSE,24,50
2929879,9,9,8.52,3.58,Climax G2SC-075-A 3/4^ ID 2PC Clamp Collar AL,117,G2SC-075-A,0.0294,1,FALSE,24,50
2929880,9,9,4.45,1.87,Climax G2SC-075-Z 3/4^ ID 2PC Clamp Collar STL ZINC,117,G2SC-075-Z,0.1625,1,FALSE,24,50
2929881,9,9,4.55,1.91,Climax G2SC-081-B 13/16^ ID 2PC Clamp Collar STL BO,117,G2SC-081-B,0.1938,1,FALSE,24,50
2929882,9,9,12.95,5.44,Climax G2SC-081-SS 13/16^ ID Stainless Split Clamp Collar SS,117,G2SC-081-SS,0.1625,1,FALSE,24,50
2929883,9,9,9.21,3.87,Climax G2SC-087-A 7/8^ ID 2PC Clamp Collar AL,117,G2SC-087-A,0.060889,1,FALSE,24,50
2929884,9,9,9.5,3.99,Climax G2SC-100-A 1^ ID 2PC Clamp Collar AL,117,G2SC-100-A,0.066706,1,FALSE,24,50
2929885,9,9,5.83,2.45,Climax G2SC-100-Z 1^ ID 2PC Clamp Collar STL ZINC,117,G2SC-100-Z,0.1938,1,FALSE,24,50
2929886,9,9,5.02,2.11,Climax G2SC-106-B 1 1/16^ ID 2PC Clamp Collar STL BO,117,G2SC-106-B,0.2294,1,FALSE,24,50
2929887,9,9,16.43,6.9,Climax G2SC-106-SS 1 1/16^ ID Stainless Split Clamp Collar SS,117,G2SC-106-SS,0.1938,1,FALSE,24,50
2929888,9,9,10.83,4.55,Climax G2SC-112-A 1 1/8^ ID 2PC Clamp Collar AL,117,G2SC-112-A,0.075311,1,FALSE,24,50
2929889,9,9,11.67,4.9,Climax G2SC-125-A 1 1/4^ 2PC Clamp Collar AL,117,G2SC-125-A,0.0875,1,FALSE,24,50
2929890,9,9,6.93,2.91,Climax G2SC-125-Z 1 1/4^ ID 2PC Clamp Collar STL ZINC,117,G2SC-125-Z,0.2638,1,FALSE,24,50
2929891,9,9,5.83,2.45,Climax G2SC-131-B 1 5/16^ ID 2PC Clamp Collar STL BO,117,G2SC-131-B,0.3688,1,FALSE,24,50
2929892,9,9,22,9.24,Climax G2SC-131-SS 1 5/16^ ID Stainless Split Clamp Collar SS,117,G2SC-131-SS,0.1938,1,FALSE,24,50
2929893,9,9,15.69,6.59,Climax G2SC-150-A 1 1/2^ 2PC Clamp Collar AL,117,G2SC-150-A,0.1262,1,FALSE,24,50
2929894,9,9,7.9,3.32,Climax G2SC-150-Z 1 1/2^ ID 2PC Clamp Collar STL ZINC,117,G2SC-150-Z,0.3788,1,FALSE,24,50
2929895,9,9,6.6,2.77,Climax G2SC-156-B 1 9/16^ ID 2PC Clamp Collar STL BO,117,G2SC-156-B,0.3506,1,FALSE,24,50
2929896,9,9,29.38,12.34,Climax G2SC-156-SS 1 9/16^ ID Stainless Split Clamp Collar SS,117,G2SC-156-SS,0.1938,1,FALSE,24,50
