"ID","ADDITIONAL_DESCRIPTION"
"2174447","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105028</td></tr><tr><th>Manufacturer part number</th><td>0697341270030</td></tr><tr><th>Weight (lbs)</th><td>2.8</td></tr><tr><th>Width (in)</th><td>1.437</td></tr></table>"
"2174454","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105028</td></tr><tr><th>Manufacturer part number</th><td>0703979700000</td></tr><tr><th>Weight (lbs)</th><td>3.602</td></tr><tr><th>Width (in)</th><td>1.5</td></tr></table>"
"2174455","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105028</td></tr><tr><th>Manufacturer part number</th><td>0703979700000</td></tr><tr><th>Weight (lbs)</th><td>3.602</td></tr><tr><th>Width (in)</th><td>1.5</td></tr></table>"
"217898","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105060</td></tr><tr><th>Manufacturer part number</th><td>0167007160030</td></tr><tr><th>Weight (lbs)</th><td>1.124</td></tr><tr><th>Width (in)</th><td>0.827</td></tr></table>"
"2171598","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105008</td></tr><tr><th>Manufacturer part number</th><td>0383763420000</td></tr><tr><th>Weight (lbs)</th><td>4.475</td></tr><tr><th>Width (in)</th><td>2.559</td></tr></table>"
"2171599","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105008</td></tr><tr><th>Manufacturer part number</th><td>0383763420000</td></tr><tr><th>Weight (lbs)</th><td>4.475</td></tr><tr><th>Width (in)</th><td>2.559</td></tr></table>"
"2171600","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105008</td></tr><tr><th>Manufacturer part number</th><td>0190070780000</td></tr><tr><th>Weight (lbs)</th><td>7.848</td></tr><tr><th>Width (in)</th><td>3.071</td></tr></table>"
"2171601","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105008</td></tr><tr><th>Manufacturer part number</th><td>0190070780000</td></tr><tr><th>Weight (lbs)</th><td>7.848</td></tr><tr><th>Width (in)</th><td>3.071</td></tr></table>"
"2171602","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105008</td></tr><tr><th>Manufacturer part number</th><td>0190664300000</td></tr><tr><th>Weight (lbs)</th><td>10.362</td></tr><tr><th>Width (in)</th><td>3.425</td></tr></table>"
"2171692","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105056</td></tr><tr><th>Manufacturer part number</th><td>0503071000000</td></tr><tr><th>Weight (lbs)</th><td>1.279</td></tr><tr><th>Width (in)</th><td>0.709</td></tr></table>"
"2171693","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105056</td></tr><tr><th>Manufacturer part number</th><td>0503071000000</td></tr><tr><th>Weight (lbs)</th><td>1.279</td></tr><tr><th>Width (in)</th><td>0.709</td></tr></table>"
"2171699","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105056</td></tr><tr><th>Manufacturer part number</th><td>0167192390000</td></tr><tr><th>Weight (lbs)</th><td>6.239</td></tr><tr><th>Width (in)</th><td>1.102</td></tr></table>"
"2171700","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105056</td></tr><tr><th>Manufacturer part number</th><td>0190987310000</td></tr><tr><th>Weight (lbs)</th><td>9.667</td></tr><tr><th>Width (in)</th><td>1.299</td></tr></table>"
"2171701","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105056</td></tr><tr><th>Manufacturer part number</th><td>0190987310000</td></tr><tr><th>Weight (lbs)</th><td>9.667</td></tr><tr><th>Width (in)</th><td>1.299</td></tr></table>"
"2172559","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482300080</td></tr><tr><th>Manufacturer part number</th><td>0798229830040</td></tr><tr><th>Weight (lbs)</th><td>125.862</td></tr><tr><th>Width (in)</th><td>4.252</td></tr></table>"
"2172930","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482300080</td></tr><tr><th>Manufacturer part number</th><td>0797902080000</td></tr><tr><th>Weight (lbs)</th><td>113.163</td></tr><tr><th>Width (in)</th><td>4.488</td></tr></table>"
"2174939","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105052</td></tr><tr><th>Manufacturer part number</th><td>0388952500030</td></tr><tr><th>Weight (lbs)</th><td>0.359</td></tr><tr><th>Width (in)</th><td>0.551</td></tr></table>"
"2174949","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105052</td></tr><tr><th>Manufacturer part number</th><td>0167175110030</td></tr><tr><th>Weight (lbs)</th><td>0.423</td></tr><tr><th>Width (in)</th><td>0.591</td></tr></table>"
"2174960","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105052</td></tr><tr><th>Manufacturer part number</th><td>0167176000030</td></tr><tr><th>Weight (lbs)</th><td>0.527</td></tr><tr><th>Width (in)</th><td>0.63</td></tr></table>"
"2174966","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105052</td></tr><tr><th>Manufacturer part number</th><td>0167176780020</td></tr><tr><th>Weight (lbs)</th><td>0.624</td></tr><tr><th>Width (in)</th><td>0.63</td></tr></table>"
"2174971","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105052</td></tr><tr><th>Manufacturer part number</th><td>0167176600030</td></tr><tr><th>Weight (lbs)</th><td>0.575</td></tr><tr><th>Width (in)</th><td>0.63</td></tr></table>"
"2174981","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105052</td></tr><tr><th>Manufacturer part number</th><td>0167177400030</td></tr><tr><th>Weight (lbs)</th><td>0.875</td></tr><tr><th>Width (in)</th><td>0.709</td></tr></table>"
"2174989","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105052</td></tr><tr><th>Manufacturer part number</th><td>0167178480030</td></tr><tr><th>Weight (lbs)</th><td>0.924</td></tr><tr><th>Width (in)</th><td>0.709</td></tr></table>"
"2174990","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105052</td></tr><tr><th>Manufacturer part number</th><td>0384041090000</td></tr><tr><th>Weight (lbs)</th><td>0.924</td></tr><tr><th>Width (in)</th><td>0.709</td></tr></table>"
"2174999","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105052</td></tr><tr><th>Manufacturer part number</th><td>0167179290040</td></tr><tr><th>Weight (lbs)</th><td>0.988</td></tr><tr><th>Width (in)</th><td>0.709</td></tr></table>"
"2175000","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105052</td></tr><tr><th>Manufacturer part number</th><td>0167179290040</td></tr><tr><th>Weight (lbs)</th><td>0.988</td></tr><tr><th>Width (in)</th><td>0.709</td></tr></table>"
"2175013","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105056</td></tr><tr><th>Manufacturer part number</th><td>0167180110030</td></tr><tr><th>Weight (lbs)</th><td>1.371</td></tr><tr><th>Width (in)</th><td>0.787</td></tr></table>"
"2175014","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105056</td></tr><tr><th>Manufacturer part number</th><td>0167180110040</td></tr><tr><th>Weight (lbs)</th><td>1.371</td></tr><tr><th>Width (in)</th><td>0.787</td></tr></table>"
"2175021","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105056</td></tr><tr><th>Manufacturer part number</th><td>0167180890030</td></tr><tr><th>Weight (lbs)</th><td>1.442</td></tr><tr><th>Width (in)</th><td>0.787</td></tr></table>"
"2175127","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105056</td></tr><tr><th>Manufacturer part number</th><td>0167185500040</td></tr><tr><th>Weight (lbs)</th><td>7.54</td></tr><tr><th>Width (in)</th><td>1.299</td></tr></table>"
"2175130","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105056</td></tr><tr><th>Manufacturer part number</th><td>0390536280030</td></tr><tr><th>Weight (lbs)</th><td>7.738</td></tr><tr><th>Width (in)</th><td>1.299</td></tr></table>"
"2175133","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105056</td></tr><tr><th>Manufacturer part number</th><td>0167186150030</td></tr><tr><th>Weight (lbs)</th><td>7.87</td></tr><tr><th>Width (in)</th><td>1.299</td></tr></table>"
"2175137","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105056</td></tr><tr><th>Manufacturer part number</th><td>0167186580030</td></tr><tr><th>Weight (lbs)</th><td>9.524</td></tr><tr><th>Width (in)</th><td>1.378</td></tr></table>"
