"ID","ADDITIONAL_DESCRIPTION"
"783067","<table class=""description-table""><tr><th >Product Family</th><td>Flexco SR Rivets</td></tr><tr><th >Package</th><td>Bucket (1200 Rivets)</td></tr><tr><th >Rivet Style</th><td>Collated with Washer</td></tr><tr><th >Rivet Size</th><td>B</td></tr><tr><th >Rivet Material</th><td>Stainless Steel with Washer</td></tr><tr><th >Description</th><td>Flexco SR Rivets</td></tr><tr><th >Brand</th><td>Flexco</td></tr></table>"
"783066","<table class=""description-table""><tr><th >Product Family</th><td>Flexco SR Rivets</td></tr><tr><th >Package</th><td>Bucket (1200 Rivets)</td></tr><tr><th >Rivet Style</th><td>Collated with Washer</td></tr><tr><th >Rivet Size</th><td>A</td></tr><tr><th >Rivet Material</th><td>Stainless Steel with Washer</td></tr><tr><th >Description</th><td>Flexco SR Rivets</td></tr><tr><th >Brand</th><td>Flexco</td></tr></table>"
"783080","<table class=""description-table""><tr><th >Product Family</th><td>Flexco SR Rivets</td></tr><tr><th >Package</th><td>Bucket (1200 Rivets)</td></tr><tr><th >Rivet Style</th><td>Collated with Washer</td></tr><tr><th >Rivet Size</th><td>G</td></tr><tr><th >Rivet Material</th><td>Stainless Steel with Washer</td></tr><tr><th >Description</th><td>Flexco SR Rivets</td></tr><tr><th >Brand</th><td>Flexco</td></tr></table>"
"783069","<table class=""description-table""><tr><th >Product Family</th><td>Flexco SR Rivets</td></tr><tr><th >Package</th><td>Bucket (1200 Rivets)</td></tr><tr><th >Rivet Style</th><td>Collated with Washer</td></tr><tr><th >Rivet Size</th><td>C</td></tr><tr><th >Rivet Material</th><td>Stainless Steel with Washer</td></tr><tr><th >Description</th><td>Flexco SR Rivets</td></tr><tr><th >Brand</th><td>Flexco</td></tr></table>"
"783057","<table class=""description-table""><tr><th >Product Family</th><td>Flexco SR Rivets</td></tr><tr><th >Package</th><td>Bucket (1200 Rivets)</td></tr><tr><th >Rivet Style</th><td>Collated with Washer</td></tr><tr><th >Rivet Size</th><td>G</td></tr><tr><th >Rivet Material</th><td>Steel with Washer</td></tr><tr><th >Description</th><td>Flexco SR Rivets</td></tr><tr><th >Brand</th><td>Flexco</td></tr></table>"
"783421","<table class=""description-table""><tr><th >Brand</th><td>Flexco</td></tr><tr><th >Description</th><td>RMC1 Skirt Clamps</td></tr><tr><th >Description</th><td>RMC1 Skirt Clamps</td></tr><tr><th >Clearance for Clamp Plate</th><td>5 ''</td></tr><tr><th >Product Family</th><td>RMC1 Skirt Clamps</td></tr><tr><th >Clearance for Clamp Plate</th><td>5 ''</td></tr></table>"
"783405","<table class=""description-table""><tr><th >Brand</th><td>Flexco</td></tr><tr><th >Description</th><td>RMC1 Skirt Clamps</td></tr><tr><th >Description</th><td>RMC1 Skirt Clamps</td></tr><tr><th >Clearance for Clamp Plate</th><td>5 ''</td></tr><tr><th >Product Family</th><td>RMC1 Skirt Clamps</td></tr><tr><th >Clearance for Clamp Plate</th><td>5 ''</td></tr></table>"
"783409","<table class=""description-table""><tr><th >Brand</th><td>Flexco</td></tr><tr><th >Description</th><td>RMC1 Skirt Clamps</td></tr><tr><th >Description</th><td>RMC1 Skirt Clamps</td></tr><tr><th >Clearance for Clamp Plate</th><td>7 ''</td></tr><tr><th >Product Family</th><td>RMC1 Skirt Clamps</td></tr><tr><th >Clearance for Clamp Plate</th><td>7 ''</td></tr></table>"
"783403","<table class=""description-table""><tr><th >Brand</th><td>Flexco</td></tr><tr><th >Description</th><td>RMC1 Skirt Clamps</td></tr><tr><th >Description</th><td>RMC1 Skirt Clamps</td></tr><tr><th >Clearance for Clamp Plate</th><td>5 ''</td></tr><tr><th >Product Family</th><td>RMC1 Skirt Clamps</td></tr><tr><th >Clearance for Clamp Plate</th><td>5 ''</td></tr></table>"
"783401","<table class=""description-table""><tr><th >Brand</th><td>Flexco</td></tr><tr><th >Description</th><td>RMC1 Skirt Clamps</td></tr><tr><th >Description</th><td>RMC1 Skirt Clamps</td></tr><tr><th >Clearance for Clamp Plate</th><td>7 ''</td></tr><tr><th >Product Family</th><td>RMC1 Skirt Clamps</td></tr><tr><th >Clearance for Clamp Plate</th><td>7 ''</td></tr></table>"
"783397","<table class=""description-table""><tr><th >Brand</th><td>Flexco</td></tr><tr><th >Description</th><td>RMC1 Skirt Clamps</td></tr><tr><th >Description</th><td>RMC1 Skirt Clamps</td></tr><tr><th >Clearance for Clamp Plate</th><td>7 ''</td></tr><tr><th >Product Family</th><td>RMC1 Skirt Clamps</td></tr><tr><th >Clearance for Clamp Plate</th><td>7 ''</td></tr></table>"
"157573","<table class=""description-table""><tr><th >Size</th><td>RS187</td></tr><tr><th >Hinge Pin</th><td>Yes</td></tr><tr><th >Hinge Pin Diameter</th><td>''</td></tr><tr><th >Hinge Pin Material</th><td>Nylon Covered Stainless Cable</td></tr><tr><th >Market</th><td>Light Duty</td></tr><tr><th >Package</th><td>4 Sets Per Box</td></tr><tr><th >Product Family</th><td>Alligator Staple System</td></tr><tr><th >Belt Thickness after Skiving</th><td>3/16-1/4 ''</td></tr><tr><th >Minimum Pulley Diameter</th><td>4 ''</td></tr><tr><th >Belt Manufacturer Maximum PIW (kN/m) Rating</th><td>200 PIW</td></tr><tr><th >Belt Width</th><td>42 ''</td></tr><tr><th >Material</th><td>Stainless (Type 316)</td></tr><tr><th >Brand</th><td>Alligator</td></tr></table>"
"157565","<table class=""description-table""><tr><th >Size</th><td>RS187</td></tr><tr><th >Hinge Pin</th><td>Yes</td></tr><tr><th >Hinge Pin Diameter</th><td>''</td></tr><tr><th >Hinge Pin Material</th><td>Nylon Covered Stainless Cable</td></tr><tr><th >Market</th><td>Light Duty</td></tr><tr><th >Package</th><td>4 Sets Per Box</td></tr><tr><th >Product Family</th><td>Alligator Staple System</td></tr><tr><th >Belt Thickness after Skiving</th><td>3/16-1/4 ''</td></tr><tr><th >Minimum Pulley Diameter</th><td>4 ''</td></tr><tr><th >Belt Manufacturer Maximum PIW (kN/m) Rating</th><td>200 PIW</td></tr><tr><th >Belt Width</th><td>16 ''</td></tr><tr><th >Material</th><td>Stainless (Type 316)</td></tr><tr><th >Brand</th><td>Alligator</td></tr></table>"
"157566","<table class=""description-table""><tr><th >Size</th><td>RS187</td></tr><tr><th >Hinge Pin</th><td>Yes</td></tr><tr><th >Hinge Pin Diameter</th><td>''</td></tr><tr><th >Hinge Pin Material</th><td>Nylon Covered Stainless Cable</td></tr><tr><th >Market</th><td>Light Duty</td></tr><tr><th >Package</th><td>4 Sets Per Box</td></tr><tr><th >Product Family</th><td>Alligator Staple System</td></tr><tr><th >Belt Thickness after Skiving</th><td>3/16-1/4 ''</td></tr><tr><th >Minimum Pulley Diameter</th><td>4 ''</td></tr><tr><th >Belt Manufacturer Maximum PIW (kN/m) Rating</th><td>200 PIW</td></tr><tr><th >Belt Width</th><td>18 ''</td></tr><tr><th >Material</th><td>Stainless (Type 316)</td></tr><tr><th >Brand</th><td>Alligator</td></tr></table>"
