id,additional_description
5745493,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>3/4”</td><td>3/4”</td></tr><tr><td>1/2” to 3/4”</td><td>1/2” to 3/4”</td></tr><tr><td>020”</td><td>015”</td></tr></table>
5745492,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>3/4”</td><td>3/4”</td></tr><tr><td>1/2” to 3/4”</td><td>1/2” to 3/4”</td></tr><tr><td>015”</td><td>010”</td></tr></table>
5745491,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>3/4”</td><td>3/4”</td></tr><tr><td>1/2” to 3/4”</td><td>1/2” to 3/4”</td></tr><tr><td>010”</td><td>005”</td></tr></table>
5745490,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>3/4”</td><td>3/4”</td></tr><tr><td>1/2” to 3/4”</td><td>1/2” to 3/4”</td></tr><tr><td>005”</td><td>004”</td></tr></table>
5745489,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>3/4”</td><td>3/4”</td></tr><tr><td>1/2” to 3/4”</td><td>1/2” to 3/4”</td></tr><tr><td>004”</td><td>003”</td></tr></table>
5745488,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>3/4”</td><td>3/4”</td></tr><tr><td>1/2” to 3/4”</td><td>1/2” to 3/4”</td></tr><tr><td>003”</td><td>002”</td></tr></table>
5745487,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>3/4”</td><td>3/4”</td></tr><tr><td>1/2” to 3/4”</td><td>1/2” to 3/4”</td></tr><tr><td>002”</td><td>001”</td></tr></table>
5745486,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>3/4”</td><td>5/8”</td></tr><tr><td>1/2” to 3/4”</td><td>1/4” to 5/8”</td></tr><tr><td>001”</td><td>125 ”</td></tr></table>
5745485,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>5/8”</td><td>5/8”</td></tr><tr><td>1/4” to 5/8”</td><td>1/4” to 5/8”</td></tr><tr><td>125 ”</td><td>100”</td></tr></table>
5745484,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>5/8”</td><td>5/8”</td></tr><tr><td>1/4” to 5/8”</td><td>1/4” to 5/8”</td></tr><tr><td>100”</td><td>075”</td></tr></table>
5745483,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>5/8”</td><td>5/8”</td></tr><tr><td>1/4” to 5/8”</td><td>1/4” to 5/8”</td></tr><tr><td>075”</td><td>060”</td></tr></table>
5745482,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>5/8”</td><td>5/8”</td></tr><tr><td>1/4” to 5/8”</td><td>1/4” to 5/8”</td></tr><tr><td>060”</td><td>050”</td></tr></table>
5745481,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>5/8”</td><td>5/8”</td></tr><tr><td>1/4” to 5/8”</td><td>1/4 to 5/8</td></tr><tr><td>050”</td><td>030”</td></tr></table>
5745480,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>5/8”</td><td>5/8”</td></tr><tr><td>1/4 to 5/8</td><td>1/4” to 5/8”</td></tr><tr><td>030”</td><td>025”</td></tr></table>
5745479,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>5/8”</td><td>5/8”</td></tr><tr><td>1/4” to 5/8”</td><td>1/4” to 5/8”</td></tr><tr><td>025”</td><td>020”</td></tr></table>
5745478,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>5/8”</td><td>5/8”</td></tr><tr><td>1/4” to 5/8”</td><td>1/4” to 5/8”</td></tr><tr><td>020”</td><td>015”</td></tr></table>
