id,additional_description
5745478,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>5/8”</td></tr><tr><th>Rec. Bolt Size</th><td>1/4” to 5/8”</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>015”</td></tr></table>"
5745477,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>5/8”</td></tr><tr><th>Rec. Bolt Size</th><td>1/4” to 5/8”</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>010”</td></tr></table>"
5745476,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>5/8”</td></tr><tr><th>Rec. Bolt Size</th><td>1/4” to 5/8”</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>005”</td></tr></table>"
5745475,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>5/8”</td></tr><tr><th>Rec. Bolt Size</th><td>1/4” to 5/8”</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>004”</td></tr></table>"
5745474,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>5/8”</td></tr><tr><th>Rec. Bolt Size</th><td>1/4” to 5/8”</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>003”</td></tr></table>"
5745531,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>1-5/8</td></tr><tr><th>Rec. Bolt Size</th><td>1 to 1-5/8</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>125”</td></tr></table>"
5745530,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>1-5/8</td></tr><tr><th>Rec. Bolt Size</th><td>1 to 1-5/8</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>100”</td></tr></table>"
5745529,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>1-5/8</td></tr><tr><th>Rec. Bolt Size</th><td>1 to 1-5/8</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>075”</td></tr></table>"
5745528,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>1-5/8</td></tr><tr><th>Rec. Bolt Size</th><td>1 to 1-5/8</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>060”</td></tr></table>"
5745527,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>1-5/8</td></tr><tr><th>Rec. Bolt Size</th><td>1 to 1-5/8</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>050”</td></tr></table>"
5745526,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>1-5/8</td></tr><tr><th>Rec. Bolt Size</th><td>1 to 1-5/8</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>030”</td></tr></table>"
5745525,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>1-5/8</td></tr><tr><th>Rec. Bolt Size</th><td>1 to 1-5/8</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>025”</td></tr></table>"
5745524,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>1-5/8</td></tr><tr><th>Rec. Bolt Size</th><td>1 to 1-5/8</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>020”</td></tr></table>"
5745523,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>1-5/8</td></tr><tr><th>Rec. Bolt Size</th><td>1 to 1-5/8</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>015”</td></tr></table>"
5745522,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>1-5/8</td></tr><tr><th>Rec. Bolt Size</th><td>1 to 1-5/8</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>010”</td></tr></table>"
5745521,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>1-5/8</td></tr><tr><th>Rec. Bolt Size</th><td>1 to 1-5/8</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>005”</td></tr></table>"
5745520,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>1-5/8</td></tr><tr><th>Rec. Bolt Size</th><td>1 to 1-5/8</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>004”</td></tr></table>"
5745473,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>5/8”</td></tr><tr><th>Rec. Bolt Size</th><td>1/4” to 5/8”</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>002”</td></tr></table>"
5745472,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>5/8”</td></tr><tr><th>Rec. Bolt Size</th><td>1/4” to 5/8”</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>001”</td></tr></table>"
5745469,"<p>Size D-5”x5” (48) piece Shim Kit. Packed in a reusable carton. </p><table class=""description-table""><tbody><tr><td>Kit Packaging</td></tr><tr><th>THICKNESS, MILS = thousandths<br>of an inch</th><th>Installer Kit in<br>reusable carton</th></tr><tr><th>. 001""</th><td>x</td></tr><tr><th>. 002""</th><td>x</td></tr><tr><th>. 003""</th><td>x</td></tr><tr><th>. 004""</th><td>x</td></tr><tr><th>. 005""</th><td>x</td></tr><tr><th>. 010""</th><td>x</td></tr><tr><th>. 015""</th><td>x</td></tr><tr><th>. 020""</th><td>x</td></tr><tr><th>. 025""</th><td>x</td></tr><tr><th>. 050""</th><td>12 each</td></tr><tr><th>. 075""</th><td>12 each</td></tr><tr><th>. 100""</th><td>12 each</td></tr><tr><th>. 125""</th><td>12 each</td></tr></tbody></table>"
