"ID","ADDITIONAL_DESCRIPTION"
"2927872","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>991341</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>110.3 LBS</td></tr></table>"
"2927873","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>991350</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>142.4 LBS</td></tr></table>"
"2927874","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>991368</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>148.6 LBS</td></tr></table>"
"2927875","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>991376</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>156.6 LBS</td></tr></table>"
"2927876","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>991384</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>160.1 LBS</td></tr></table>"
"2927950","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1990497</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>8.2 LBS</td></tr></table>"
"2927951","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997254</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>8.8 LBS</td></tr></table>"
"2927952","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997262</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>9.5 LBS</td></tr></table>"
"2927953","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997270</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>13 LBS</td></tr></table>"
"2927954","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997289</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>14 LBS</td></tr></table>"
