ID,ADDITIONAL_DESCRIPTION
1492870,"<h5>Specifications</h5><table class=""description-table""><tr><th>Shaft Size</th><td>2-1/2""</td></tr><tr><th>Type</th><td>Non-Expansion</td></tr><tr><th>A</th><td>2-37/64""</td></tr><tr><th>B</th><td>7-5/8""</td></tr><tr><th>C</th><td>2-11/16""</td></tr><tr><th>D</th><td>6-1/2""</td></tr><tr><th>E</th><td>1""</td></tr><tr><th>F</th><td>1/2""</td></tr><tr><th>G</th><td>1-1/16""</td></tr><tr><th>H</th><td>5/8""</td></tr><tr><th>K</th><td>5-1/2""</td></tr><tr><th>M</th><td>4-19/32""</td></tr></table>"
1492869,"<h5>Specifications</h5><table class=""description-table""><tr><th>Shaft Size</th><td>2-7/16""</td></tr><tr><th>Type</th><td>Non-Expansion</td></tr><tr><th>A</th><td>2-37/64""</td></tr><tr><th>B</th><td>7-5/8""</td></tr><tr><th>C</th><td>2-11/16""</td></tr><tr><th>D</th><td>6-1/2""</td></tr><tr><th>E</th><td>1""</td></tr><tr><th>F</th><td>1/2""</td></tr><tr><th>G</th><td>1-1/16""</td></tr><tr><th>H</th><td>5/8""</td></tr><tr><th>K</th><td>5-1/2""</td></tr><tr><th>M</th><td>4-19/32""</td></tr></table>"
1492868,"<h5>Specifications</h5><table class=""description-table""><tr><th>Shaft Size</th><td>2-3/16""</td></tr><tr><th>Type</th><td>Non-Expansion</td></tr><tr><th>A</th><td>2-11/32""</td></tr><tr><th>B</th><td>7-1/8""</td></tr><tr><th>C</th><td>2-7/16""</td></tr><tr><th>D</th><td>6""</td></tr><tr><th>E</th><td>1""</td></tr><tr><th>F</th><td>1/2""</td></tr><tr><th>G</th><td>15/16""</td></tr><tr><th>H</th><td>1/2""</td></tr><tr><th>K</th><td>5""</td></tr><tr><th>M</th><td>4-1/4""</td></tr></table>"
1492867,"<h5>Specifications</h5><table class=""description-table""><tr><th>Shaft Size</th><td>2""</td></tr><tr><th>Type</th><td>Non-Expansion</td></tr><tr><th>A</th><td>2-11/32""</td></tr><tr><th>B</th><td>6-3/8""</td></tr><tr><th>C</th><td>2-3/16""</td></tr><tr><th>D</th><td>5-3/8""</td></tr><tr><th>E</th><td>7/8""</td></tr><tr><th>F</th><td>7/16""</td></tr><tr><th>G</th><td>11/16""</td></tr><tr><th>H</th><td>1/2""</td></tr><tr><th>K</th><td>4-1/2""</td></tr><tr><th>M</th><td>3-51/64""</td></tr></table>"
1492866,"<h5>Specifications</h5><table class=""description-table""><tr><th>Shaft Size</th><td>1-15/16""</td></tr><tr><th>Type</th><td>Non-Expansion</td></tr><tr><th>A</th><td>2-11/32""</td></tr><tr><th>B</th><td>6-3/8""</td></tr><tr><th>C</th><td>2-3/16""</td></tr><tr><th>D</th><td>5-3/8""</td></tr><tr><th>E</th><td>7/8""</td></tr><tr><th>F</th><td>7/16""</td></tr><tr><th>G</th><td>11/16""</td></tr><tr><th>H</th><td>1/2""</td></tr><tr><th>K</th><td>4-1/2""</td></tr><tr><th>M</th><td>3-51/64""</td></tr></table>"
1492865,"<h5>Specifications</h5><table class=""description-table""><tr><th>Shaft Size</th><td>1-3/4""</td></tr><tr><th>Type</th><td>Non-Expansion</td></tr><tr><th>A</th><td>2-11/32""</td></tr><tr><th>B</th><td>6-1/8""</td></tr><tr><th>C</th><td>2-3/16""</td></tr><tr><th>D</th><td>5-1/8""</td></tr><tr><th>E</th><td>7/8""</td></tr><tr><th>F</th><td>7/16""</td></tr><tr><th>G</th><td>3/4""</td></tr><tr><th>H</th><td>1/2""</td></tr><tr><th>K</th><td>4-1/4""</td></tr><tr><th>M</th><td>3-5/8""</td></tr></table>"
1492864,"<h5>Specifications</h5><table class=""description-table""><tr><th>Shaft Size</th><td>1-11/16""</td></tr><tr><th>Type</th><td>Non-Expansion</td></tr><tr><th>A</th><td>2-11/32""</td></tr><tr><th>B</th><td>6-1/8""</td></tr><tr><th>C</th><td>2-3/16""</td></tr><tr><th>D</th><td>5-1/8""</td></tr><tr><th>E</th><td>7/8""</td></tr><tr><th>F</th><td>7/16""</td></tr><tr><th>G</th><td>3/4""</td></tr><tr><th>H</th><td>1/2""</td></tr><tr><th>K</th><td>4-1/4""</td></tr><tr><th>M</th><td>3-5/8""</td></tr></table>"
1492863,"<h5>Specifications</h5><table class=""description-table""><tr><th>Shaft Size</th><td>1-1/2""</td></tr><tr><th>Type</th><td>Non-Expansion</td></tr><tr><th>A</th><td>2-11/32""</td></tr><tr><th>B</th><td>5-1/4""</td></tr><tr><th>C</th><td>2-1/16""</td></tr><tr><th>D</th><td>4-3/8""</td></tr><tr><th>E</th><td>1-9/32""</td></tr><tr><th>F</th><td>3/8""</td></tr><tr><th>G</th><td>13/16""</td></tr><tr><th>H</th><td>1/2""</td></tr><tr><th>K</th><td>3-5/8""</td></tr><tr><th>M</th><td>3-3/32""</td></tr></table>"
1492862,"<h5>Specifications</h5><table class=""description-table""><tr><th>Shaft Size</th><td>1-7/16""</td></tr><tr><th>Type</th><td>Non-Expansion</td></tr><tr><th>A</th><td>2-11/32""</td></tr><tr><th>B</th><td>5-1/4""</td></tr><tr><th>C</th><td>2-1/16""</td></tr><tr><th>D</th><td>4-3/8""</td></tr><tr><th>E</th><td>1-9/32""</td></tr><tr><th>F</th><td>3/8""</td></tr><tr><th>G</th><td>13/16""</td></tr><tr><th>H</th><td>1/2""</td></tr><tr><th>K</th><td>3-5/8""</td></tr><tr><th>M</th><td>3-3/32""</td></tr></table>"
1492861,"<h5>Specifications</h5><table class=""description-table""><tr><th>Shaft Size</th><td>4""</td></tr><tr><th>Type</th><td>Expansion</td></tr><tr><th>A</th><td>3-9/64""</td></tr><tr><th>B</th><td>10-7/8""</td></tr><tr><th>C</th><td>3-9/16""</td></tr><tr><th>D</th><td>9-3/8""</td></tr><tr><th>E</th><td>1-1/2""</td></tr><tr><th>F</th><td>3/4""</td></tr><tr><th>G</th><td>1-7/16""</td></tr><tr><th>H</th><td>1-1/16""</td></tr><tr><th>K</th><td>8-1/8""</td></tr><tr><th>M</th><td>6-5/8""</td></tr></table>"
