id,supplier_id,list_price,cost,description,category_id,catalog_number,weight,condition,is_obsolete,ship_time,freight_class
2292020,125,1424,714,Kopflex 3H SB FHWF FB SERIES H GEAR,72,3H SB FHWF FB,40.72,1,FALSE,24,50
2292021,125,1730,867,Kopflex 3H SB FR SERIES H GEAR,72,3H SB FR,80.76,1,FALSE,24,50
2292022,125,2638,1322,Kopflex 3H SB FR FB SERIES H GEAR,72,3H SB FR FB,80.76,1,FALSE,24,50
2292023,125,448,225,Kopflex 3H SB SLEEVE SERIES H CPLG-500,72,3H SB SLEEVE,12.92,1,FALSE,24,50
2292024,125,64,33,Kopflex 3H SEAL (REF.WA27352) SERIES H GEAR,72,3H SEAL (REF.WA27352),0,1,FALSE,24,50
2292025,125,8,5,Kopflex 4 EB GASKET K-F FAST STANDARD,72,4 EB GASKET,0,1,FALSE,24,50
2292026,125,1304,654,Kopflex 4 EB SP K-F FAST STANDARD,72,4 EB SP,0.002,1,FALSE,24,50
2292027,125,132,67,Kopflex 4 EB VSFS SERIES H GEAR,72,4 EB VSFS,5.118,1,FALSE,24,50
2292028,125,324,163,Kopflex 4 HUB CBORE SERIES H GEAR,72,4 HUB CBORE,0,1,FALSE,24,50
2292029,125,1240,622,Kopflex 4 HUB TBORE SERIES H GEAR,72,4 HUB TBORE,0,1,FALSE,24,50
2292030,125,220,111,Kopflex 4 KEYWAY SERIES H GEAR,72,4 KEYWAY,0,1,FALSE,24,50
2292031,125,328,165,Kopflex 4 PULL HOLES SERIES H GEAR,72,4 PULL HOLES,0,1,FALSE,24,50
2292032,125,8,5,Kopflex 4 SB GASKET K-F FAST STANDARD,72,4 SB GASKET,0,1,FALSE,24,50
2292033,125,1370,687,Kopflex 4 SB SP K-F FAST STANDARD,72,4 SB SP,7,1,FALSE,24,50
2292034,125,132,67,Kopflex 4 SB VSFS K-F FAST STANDARD,72,4 SB VSFS,3.978,1,FALSE,24,50
2292035,125,222,112,Kopflex 4 SETSCREW SERIES H GEAR,72,4 SETSCREW,0,1,FALSE,24,50
2292036,125,170,86,Kopflex 4 TKEYWAY SERIES H GEAR,72,4 TKEYWAY,0,1,FALSE,24,50
2292037,125,12,7,Kopflex 4 1/2 EB GASKET K-F FAST STANDARD,72,4 1/2 EB GASKET,0,1,FALSE,24,50
2292038,125,1612,808,Kopflex 4 1/2 EB SP K-F FAST STANDARD,72,4 1/2 EB SP,8,1,FALSE,24,50
2292039,125,154,78,Kopflex 4 1/2 EB VSFS SERIES H GEAR,72,4 1/2 EB VSFS,6.498,1,FALSE,24,50
2292040,125,350,176,Kopflex 4 1/2 HUB CBORE SERIES H GEAR,72,4 1/2 HUB CBORE,0,1,FALSE,24,50
2292041,125,652,327,Kopflex 4 1/2 HUB FBORE SERIES H GEAR,72,4 1/2 HUB FBORE,0,1,FALSE,24,50
2292042,125,1390,697,Kopflex 4 1/2 HUB TBORE SERIES H GEAR,72,4 1/2 HUB TBORE,0,1,FALSE,24,50
2292043,125,234,118,Kopflex 4 1/2 KEYWAY SERIES H GEAR,72,4 1/2 KEYWAY,0,1,FALSE,24,50
2292044,125,412,207,Kopflex 4 1/2 PULL HOLES SERIES H GEAR,72,4 1/2 PULL HOLES,0,1,FALSE,24,50
2292045,125,12,7,Kopflex 4 1/2 SB GASKET K-F FAST STANDARD,72,4 1/2 SB GASKET,0,1,FALSE,24,50
2292046,125,1692,848,Kopflex 4 1/2 SB SP K-F FAST STANDARD,72,4 1/2 SB SP,10,1,FALSE,24,50
2292047,125,154,78,Kopflex 4 1/2 SB VSFS K-F FAST STANDARD,72,4 1/2 SB VSFS,3.918,1,FALSE,24,50
2292048,125,288,145,Kopflex 4 1/2 SETSCREW SERIES H GEAR,72,4 1/2 SETSCREW,0,1,FALSE,24,50
2292049,125,198,100,Kopflex 4 1/2 TKEYWAY SERIES H GEAR,72,4 1/2 TKEYWAY,0,1,FALSE,24,50
2292050,125,1822,913,Kopflex 4 1/2F FHUBX 4 1/2 KW1X1/2 K-F FAST STANDARD,72,4 1/2F FHUBX 4 1/2 KW1X1/2,59.94,1,FALSE,24,50
2292051,125,1822,913,Kopflex 4 1/2F FHUBX 4 1/4 KW1X1/2 K-F FAST STANDARD,72,4 1/2F FHUBX 4 1/4 KW1X1/2,59.94,1,FALSE,24,50
2292052,125,1822,913,Kopflex 4 1/2F FHUBX 4 3/4 KW1 1/4X5/8 K-F FAST STANDARD,72,4 1/2F FHUBX 4 3/4 KW1 1/4X5/8,59.94,1,FALSE,24,50
2292053,125,4228,2119,Kopflex 4 1/2H EB FF SERIES H GEAR,72,4 1/2H EB FF,248.84,1,FALSE,24,50
2292054,125,5478,2745,Kopflex 4 1/2H EB FF FB SERIES H GEAR,72,4 1/2H EB FF FB,248.84,1,FALSE,24,50
2292055,125,2036,1021,Kopflex 4 1/2H EB FHLF SERIES H GEAR,72,4 1/2H EB FHLF,121,1,FALSE,24,50
2292056,125,2674,1340,Kopflex 4 1/2H EB FHLF FB SERIES H GEAR,72,4 1/2H EB FHLF FB,121,1,FALSE,24,50
2292057,125,2192,1099,Kopflex 4 1/2H EB FHWF SERIES H GEAR,72,4 1/2H EB FHWF,127.84,1,FALSE,24,50
2292058,125,2832,1419,Kopflex 4 1/2H EB FHWF FB SERIES H GEAR,72,4 1/2H EB FHWF FB,127.84,1,FALSE,24,50
2292059,125,3992,2001,Kopflex 4 1/2H EB FR SERIES H GEAR,72,4 1/2H EB FR,254.09,1,FALSE,24,50
2292060,125,5242,2627,Kopflex 4 1/2H EB FR FB SERIES H GEAR,72,4 1/2H EB FR FB,254.09,1,FALSE,24,50
2292061,125,6304,3159,Kopflex 4 1/2H EB MMFF FB SERIES H GEAR,72,4 1/2H EB MMFF FB,278.8,1,FALSE,24,50
2292062,125,3504,1756,Kopflex 4 1/2H EB MMFH FB SERIES H GEAR,72,4 1/2H EB MMFH FB,150.96,1,FALSE,24,50
2292063,125,1020,512,Kopflex 4 1/2H EB SLEEVE SERIES H CPLG-500,72,4 1/2H EB SLEEVE,41.46,1,FALSE,24,50
2292064,125,8224,4121,Kopflex 4 1/2H EB SSFF FB SERIES H GEAR,72,4 1/2H EB SSFF FB,256.258,1,FALSE,24,50
2292065,125,5800,2907,Kopflex 4 1/2H EB SSFR FB SERIES H GEAR,72,4 1/2H EB SSFR FB,253.97,1,FALSE,24,50
2292066,125,1892,948,Kopflex 4 1/2H EB SSLEEVE SERIES H CPLG-500,72,4 1/2H EB SSLEEVE,41.34,1,FALSE,24,50
2292067,125,1016,510,Kopflex 4 1/2H FHUB SERIES H CPLG-500,72,4 1/2H FHUB,79.54,1,FALSE,24,50
2292068,125,1644,824,Kopflex 4 1/2H FHUB FB SERIES H GEAR,72,4 1/2H FHUB FB,79.54,1,FALSE,24,50
2292069,125,1568,786,Kopflex 4 1/2H FHUBX 6 KW1 1/2X3/4 SERIES H GEAR,72,4 1/2H FHUBX 6 KW1 1/2X3/4,79.54,1,FALSE,24,50
2292070,125,1568,786,Kopflex 4 1/2H FHUBX 6 1/2 KW1 1/2X3/4 SERIES H GEAR,72,4 1/2H FHUBX 6 1/2 KW1 1/2X3/4,79.54,1,FALSE,24,50
2292071,125,584,293,Kopflex 4 1/2H LEFD SERIES H GEAR,72,4 1/2H LEFD,1.25,1,FALSE,24,50
2292072,125,2028,1017,Kopflex 4 1/2H MMHUB SERIES H CPLG-500,72,4 1/2H MMHUB,109.5,1,FALSE,24,50
2292073,125,2324,1165,Kopflex 4 1/2H MMHUB12 SERIES H GEAR,72,4 1/2H MMHUB12,109.5,1,FALSE,24,50
2292074,125,2324,1165,Kopflex 4 1/2H MMHUB14 SERIES H GEAR,72,4 1/2H MMHUB14,109.5,1,FALSE,24,50
2292075,125,2324,1165,Kopflex 4 1/2H MMHUB16 SERIES H GEAR,72,4 1/2H MMHUB16,69.818,1,FALSE,24,50
2292076,125,2324,1165,Kopflex 4 1/2H MMHUB18 SERIES H GEAR,72,4 1/2H MMHUB18,109.5,1,FALSE,24,50
2292077,125,2324,1165,Kopflex 4 1/2H MMHUB20 SERIES H GEAR,72,4 1/2H MMHUB20,109.5,1,FALSE,24,50
2292078,125,4232,2121,Kopflex 4 1/2H SB FF SERIES H GEAR,72,4 1/2H SB FF,240.48,1,FALSE,24,50
2292079,125,5482,2747,Kopflex 4 1/2H SB FF FB SERIES H GEAR,72,4 1/2H SB FF FB,240.48,1,FALSE,24,50
2292080,125,2036,1021,Kopflex 4 1/2H SB FHLF SERIES H GEAR,72,4 1/2H SB FHLF,118.1,1,FALSE,24,50
2292081,125,2196,1101,Kopflex 4 1/2H SB FHWF SERIES H GEAR,72,4 1/2H SB FHWF,122.38,1,FALSE,24,50
2292082,125,2836,1421,Kopflex 4 1/2H SB FHWF FB SERIES H GEAR,72,4 1/2H SB FHWF FB,122.38,1,FALSE,24,50
2292083,125,4050,2030,Kopflex 4 1/2H SB FR SERIES H GEAR,72,4 1/2H SB FR,245.58,1,FALSE,24,50
2292084,125,5300,2656,Kopflex 4 1/2H SB FR FB SERIES H GEAR,72,4 1/2H SB FR FB,245.58,1,FALSE,24,50
2292085,125,1020,512,Kopflex 4 1/2H SB SLEEVE SERIES H CPLG-500,72,4 1/2H SB SLEEVE,38.56,1,FALSE,24,50
2292086,125,64,33,Kopflex 4 1/2H SEAL SERIES H GEAR,72,4 1/2H SEAL,0,1,FALSE,24,50
2292087,125,1374,689,Kopflex 4F FHUBX 4 KW1X1/2 K-F FAST STANDARD,72,4F FHUBX 4 KW1X1/2,46.02,1,FALSE,24,50
2292088,125,3128,1568,Kopflex 4H EB FF SERIES H GEAR,72,4H EB FF,190.04,1,FALSE,24,50
2292089,125,4284,2147,Kopflex 4H EB FF FB SERIES H GEAR,72,4H EB FF FB,190.04,1,FALSE,24,50
2292090,125,1494,749,Kopflex 4H EB FHLF SERIES H GEAR,72,4H EB FHLF,92.28,1,FALSE,24,50
2292091,125,2082,1044,Kopflex 4H EB FHLF FB SERIES H GEAR,72,4H EB FHLF FB,92.28,1,FALSE,24,50
2292092,125,1634,819,Kopflex 4H EB FHWF SERIES H GEAR,72,4H EB FHWF,97.76,1,FALSE,24,50
2292093,125,2224,1115,Kopflex 4H EB FHWF FB SERIES H GEAR,72,4H EB FHWF FB,97.76,1,FALSE,24,50
2292094,125,3094,1551,Kopflex 4H EB FR SERIES H GEAR,72,4H EB FR,190.08,1,FALSE,24,50
2292095,125,4250,2130,Kopflex 4H EB FR FB SERIES H GEAR,72,4H EB FR FB,190.08,1,FALSE,24,50
2292096,125,6286,3150,Kopflex 4H EB MMFF FB SERIES H GEAR,72,4H EB MMFF FB,207.88,1,FALSE,24,50
2292097,125,2262,1134,Kopflex 4H EB MMFH FB SERIES H GEAR,72,4H EB MMFH FB,110.12,1,FALSE,24,50
2292098,125,756,379,Kopflex 4H EB SLEEVE SERIES H CPLG-500,72,4H EB SLEEVE,32.22,1,FALSE,24,50
2292099,125,6404,3209,Kopflex 4H EB SSFF FB SERIES H GEAR,72,4H EB SSFF FB,189.24,1,FALSE,24,50
2292100,125,4678,2344,Kopflex 4H EB SSFR FB SERIES H GEAR,72,4H EB SSFR FB,189.86,1,FALSE,24,50
2292101,125,1360,682,Kopflex 4H EB SSLEEVE SERIES H CPLG-500,72,4H EB SSLEEVE,32,1,FALSE,24,50
2292102,125,738,370,Kopflex 4H FHUB SERIES H CPLG-500,72,4H FHUB,60.06,1,FALSE,24,50
2292103,125,1318,661,Kopflex 4H FHUB FB SERIES H GEAR,72,4H FHUB FB,60.06,1,FALSE,24,50
2292104,125,1250,627,Kopflex 4H FHUBX 4 KW1X1/2 SERIES H GEAR,72,4H FHUBX 4 KW1X1/2,60.06,1,FALSE,24,50
2292105,125,1250,627,Kopflex 4H FHUBX 4 1/2 KW1X1/2 SERIES H GEAR,72,4H FHUBX 4 1/2 KW1X1/2,60.06,1,FALSE,24,50
2292106,125,1250,627,Kopflex 4H FHUBX 5 1/2 KW1 1/4X5/8 SERIES H GEAR,72,4H FHUBX 5 1/2 KW1 1/4X5/8,60.06,1,FALSE,24,50
2292107,125,542,272,Kopflex 4H LEFD SERIES H GEAR,72,4H LEFD,0,1,FALSE,24,50
2292108,125,1182,593,Kopflex 4H MMHUB SERIES H CPLG-500,72,4H MMHUB,77.9,1,FALSE,24,50
2292109,125,1372,688,Kopflex 4H MMHUB10 SERIES H GEAR,72,4H MMHUB10,77.9,1,FALSE,24,50
2292110,125,1372,688,Kopflex 4H MMHUB12 SERIES H GEAR,72,4H MMHUB12,77.9,1,FALSE,24,50
2292111,125,1372,688,Kopflex 4H MMHUB14 SERIES H GEAR,72,4H MMHUB14,77.9,1,FALSE,24,50
2292112,125,1372,688,Kopflex 4H MMHUB16 SERIES H GEAR,72,4H MMHUB16,77.9,1,FALSE,24,50
2292113,125,1372,688,Kopflex 4H MMHUB18 SERIES H GEAR,72,4H MMHUB18,77.9,1,FALSE,24,50
2292114,125,3132,1570,Kopflex 4H SB FF SERIES H GEAR,72,4H SB FF,181.9,1,FALSE,24,50
2292115,125,4288,2149,Kopflex 4H SB FF FB SERIES H GEAR,72,4H SB FF FB,181.9,1,FALSE,24,50
2292116,125,1494,749,Kopflex 4H SB FHLF SERIES H GEAR,72,4H SB FHLF,88.82,1,FALSE,24,50
2292117,125,2082,1044,Kopflex 4H SB FHLF FB SERIES H GEAR,72,4H SB FHLF FB,88.82,1,FALSE,24,50
2292118,125,1638,821,Kopflex 4H SB FHWF SERIES H GEAR,72,4H SB FHWF,93.08,1,FALSE,24,50
2292119,125,2228,1117,Kopflex 4H SB FHWF FB SERIES H GEAR,72,4H SB FHWF FB,93.08,1,FALSE,24,50
2292120,125,3142,1575,Kopflex 4H SB FR SERIES H GEAR,72,4H SB FR,182.18,1,FALSE,24,50
2292121,125,4298,2154,Kopflex 4H SB FR FB SERIES H GEAR,72,4H SB FR FB,182.18,1,FALSE,24,50
2292122,125,756,379,Kopflex 4H SB SLEEVE SERIES H CPLG-500,72,4H SB SLEEVE,28.76,1,FALSE,24,50
2292123,125,64,33,Kopflex 4H SEAL SERIES H GEAR,72,4H SEAL,0,1,FALSE,24,50
2292124,125,12,7,Kopflex 5 EB GASKET K-F FAST STANDARD,72,5 EB GASKET,0,1,FALSE,24,50
2292125,125,3146,1577,Kopflex 5 EB RHUB FB K-F FAST STANDARD,72,5 EB RHUB FB,185.5,1,FALSE,24,50
2292126,125,1700,852,Kopflex 5 EB SP K-F FAST STANDARD,72,5 EB SP,0.002,1,FALSE,24,50
2292127,125,272,137,Kopflex 5 EB VSFS SERIES H GEAR,72,5 EB VSFS,8.718,1,FALSE,24,50
2292128,125,412,207,Kopflex 5 HUB CBORE SERIES H GEAR,72,5 HUB CBORE,0,1,FALSE,24,50
2292129,125,702,352,Kopflex 5 HUB FBORE SERIES H GEAR,72,5 HUB FBORE,0,1,FALSE,24,50
2292130,125,1576,790,Kopflex 5 HUB TBORE SERIES H GEAR,72,5 HUB TBORE,0,1,FALSE,24,50
2292131,125,242,122,Kopflex 5 KEYWAY SERIES H GEAR,72,5 KEYWAY,0,1,FALSE,24,50
2292132,125,436,219,Kopflex 5 PULL HOLES SERIES H GEAR,72,5 PULL HOLES,0,1,FALSE,24,50
2292133,125,12,7,Kopflex 5 SB GASKET K-F FAST STANDARD,72,5 SB GASKET,0,1,FALSE,24,50
2292134,125,1786,895,Kopflex 5 SB SP K-F FAST STANDARD,72,5 SB SP,12,1,FALSE,24,50
2292135,125,264,133,Kopflex 5 SB VSFS K-F FAST STANDARD,72,5 SB VSFS,6.898,1,FALSE,24,50
2292136,125,298,150,Kopflex 5 SETSCREW SERIES H GEAR,72,5 SETSCREW,0,1,FALSE,24,50
2292137,125,220,111,Kopflex 5 TKEYWAY SERIES H GEAR,72,5 TKEYWAY,0,1,FALSE,24,50
2292138,125,12,7,Kopflex 5 1/2 EB GASKET K-F FAST STANDARD,72,5 1/2 EB GASKET,0,1,FALSE,24,50
2292139,125,5510,2761,Kopflex 5 1/2 EB RHUB FB K-F FAST STANDARD,72,5 1/2 EB RHUB FB,203.95,1,FALSE,24,50
2292140,125,1808,906,Kopflex 5 1/2 EB SP K-F FAST STANDARD,72,5 1/2 EB SP,0.002,1,FALSE,24,50
2292141,125,422,212,Kopflex 5 1/2 EB VSFS SERIES H GEAR,72,5 1/2 EB VSFS,12.518,1,FALSE,24,50
2292142,125,442,222,Kopflex 5 1/2 HUB CBORE SERIES H GEAR,72,5 1/2 HUB CBORE,0,1,FALSE,24,50
2292143,125,778,390,Kopflex 5 1/2 HUB FBORE SERIES H GEAR,72,5 1/2 HUB FBORE,0.01,1,FALSE,24,50
2292144,125,1766,885,Kopflex 5 1/2 HUB TBORE SERIES H GEAR,72,5 1/2 HUB TBORE,0,1,FALSE,24,50
2292145,125,282,142,Kopflex 5 1/2 KEYWAY SERIES H GEAR,72,5 1/2 KEYWAY,0,1,FALSE,24,50
2292146,125,502,252,Kopflex 5 1/2 PULL HOLES SERIES H GEAR,72,5 1/2 PULL HOLES,0,1,FALSE,24,50
2292147,125,374,188,Kopflex 5 1/2 SETSCREW SERIES H GEAR,72,5 1/2 SETSCREW,0,1,FALSE,24,50
2292148,125,234,118,Kopflex 5 1/2 TKEYWAY SERIES H GEAR,72,5 1/2 TKEYWAY,0,1,FALSE,24,50
2292149,125,8366,4192,Kopflex 5 1/2H EB FF SERIES H GEAR,72,5 1/2H EB FF,482.56,1,FALSE,24,50
2292150,125,9850,4936,Kopflex 5 1/2H EB FF FB SERIES H GEAR,72,5 1/2H EB FF FB,482.56,1,FALSE,24,50
2292151,125,3968,1989,Kopflex 5 1/2H EB FHLF SERIES H GEAR,72,5 1/2H EB FHLF,226.85,1,FALSE,24,50
2292152,125,4722,2366,Kopflex 5 1/2H EB FHLF FB SERIES H GEAR,72,5 1/2H EB FHLF FB,226.85,1,FALSE,24,50
2292153,125,4398,2204,Kopflex 5 1/2H EB FHWF SERIES H GEAR,72,5 1/2H EB FHWF,255.71,1,FALSE,24,50
2292154,125,5154,2583,Kopflex 5 1/2H EB FHWF FB SERIES H GEAR,72,5 1/2H EB FHWF FB,255.71,1,FALSE,24,50
2292155,125,9118,4569,Kopflex 5 1/2H EB FR SERIES H GEAR,72,5 1/2H EB FR,459.66,1,FALSE,24,50
2292156,125,10604,5314,Kopflex 5 1/2H EB FR FB SERIES H GEAR,72,5 1/2H EB FR FB,459.66,1,FALSE,24,50
2292157,125,1956,981,Kopflex 5 1/2H EB SLEEVE SERIES H GEAR,72,5 1/2H EB SLEEVE,66.35,1,FALSE,24,50
2292158,125,14014,7022,Kopflex 5 1/2H EB SSFF FB SERIES H GEAR,72,5 1/2H EB SSFF FB,465.82,1,FALSE,24,50
2292159,125,11770,5898,Kopflex 5 1/2H EB SSFR FB SERIES H GEAR,72,5 1/2H EB SSFR FB,459.46,1,FALSE,24,50
2292160,125,3342,1675,Kopflex 5 1/2H EB SSLEEVE SERIES H GEAR,72,5 1/2H EB SSLEEVE,66.15,1,FALSE,24,50
2292161,125,2012,1009,Kopflex 5 1/2H FHUB SERIES H CPLG-500,72,5 1/2H FHUB,160.5,1,FALSE,24,50
2292162,125,2756,1381,Kopflex 5 1/2H FHUB FB SERIES H GEAR,72,5 1/2H FHUB FB,160.5,1,FALSE,24,50
2292163,125,686,344,Kopflex 5 1/2H LEFD SERIES H GEAR,72,5 1/2H LEFD,0,1,FALSE,24,50
2292164,125,4166,2088,Kopflex 5 1/2H MMHUB SERIES H CPLG-500,72,5 1/2H MMHUB,230.55,1,FALSE,24,50
2292165,125,72,37,Kopflex 5 1/2H SEAL SERIES H GEAR,72,5 1/2H SEAL,0,1,FALSE,24,50
2292166,125,2116,1061,Kopflex 5F FHUBX 5 KW1 1/4X5/8 K-F FAST STANDARD,72,5F FHUBX 5 KW1 1/4X5/8,87.65,1,FALSE,24,50
2292167,125,2116,1061,Kopflex 5F FHUBX 5 1/2 KW1 1/2X3/4 K-F FAST STANDARD,72,5F FHUBX 5 1/2 KW1 1/2X3/4,87.65,1,FALSE,24,50
2292168,125,2116,1061,Kopflex 5F FHUBX 5 1/4 KW1 1/2X3/4 K-F FAST STANDARD,72,5F FHUBX 5 1/4 KW1 1/2X3/4,87.65,1,FALSE,24,50
2292169,125,5526,2769,Kopflex 5H EB FF SERIES H GEAR,72,5H EB FF,365.06,1,FALSE,24,50
2292170,125,6862,3439,Kopflex 5H EB FF FB SERIES H GEAR,72,5H EB FF FB,365.06,1,FALSE,24,50
2292171,125,2624,1315,Kopflex 5H EB FHLF SERIES H GEAR,72,5H EB FHLF,177.96,1,FALSE,24,50
2292172,125,3300,1654,Kopflex 5H EB FHLF FB SERIES H GEAR,72,5H EB FHLF FB,177.96,1,FALSE,24,50
2292173,125,2902,1455,Kopflex 5H EB FHWF SERIES H GEAR,72,5H EB FHWF,187.1,1,FALSE,24,50
2292174,125,3580,1794,Kopflex 5H EB FHWF FB SERIES H GEAR,72,5H EB FHWF FB,187.1,1,FALSE,24,50
2292175,125,5342,2677,Kopflex 5H EB FR SERIES H GEAR,72,5H EB FR,372.6,1,FALSE,24,50
2292176,125,6678,3347,Kopflex 5H EB FR FB SERIES H GEAR,72,5H EB FR FB,372.6,1,FALSE,24,50
2292177,125,8256,4137,Kopflex 5H EB MMFF FB SERIES H GEAR,72,5H EB MMFF FB,407.41,1,FALSE,24,50
2292178,125,4696,2353,Kopflex 5H EB MMFH FB SERIES H GEAR,72,5H EB MMFH FB,220.31,1,FALSE,24,50
2292179,125,1308,656,Kopflex 5H EB SLEEVE SERIES H CPLG-500,72,5H EB SLEEVE,62.96,1,FALSE,24,50
2292180,125,9860,4941,Kopflex 5H EB SSFF FB SERIES H GEAR,72,5H EB SSFF FB,364.28,1,FALSE,24,50
2292181,125,7318,3667,Kopflex 5H EB SSFR FB SERIES H GEAR,72,5H EB SSFR FB,372.42,1,FALSE,24,50
2292182,125,2004,1005,Kopflex 5H EB SSLEEVE SERIES H CPLG-500,72,5H EB SSLEEVE,62.78,1,FALSE,24,50
2292183,125,1316,660,Kopflex 5H FHUB SERIES H CPLG-500,72,5H FHUB,115,1,FALSE,24,50
2292184,125,1986,996,Kopflex 5H FHUB FB SERIES H GEAR,72,5H FHUB FB,115,1,FALSE,24,50
2292185,125,1912,959,Kopflex 5H FHUBX 6 1/2 KW1 1/2X3/4 SERIES H GEAR,72,5H FHUBX 6 1/2 KW1 1/2X3/4,115,1,FALSE,24,50
2292186,125,1912,959,Kopflex 5H FHUBX 7 KW1 3/4X3/4 SERIES H GEAR,72,5H FHUBX 7 KW1 3/4X3/4,115,1,FALSE,24,50
2292187,125,644,323,Kopflex 5H LEFD SERIES H GEAR,72,5H LEFD,0,1,FALSE,24,50
2292188,125,2902,1455,Kopflex 5H MMHUB SERIES H CPLG-500,72,5H MMHUB,157.35,1,FALSE,24,50
2292189,125,3222,1615,Kopflex 5H MMHUB14 SERIES H GEAR,72,5H MMHUB14,157.35,1,FALSE,24,50
2292190,125,3222,1615,Kopflex 5H MMHUB16 SERIES H GEAR,72,5H MMHUB16,157.35,1,FALSE,24,50
2292191,125,3222,1615,Kopflex 5H MMHUB18 SERIES H GEAR,72,5H MMHUB18,157.35,1,FALSE,24,50
2292192,125,3222,1615,Kopflex 5H MMHUB20 SERIES H GEAR,72,5H MMHUB20,157.35,1,FALSE,24,50
2292193,125,5534,2773,Kopflex 5H SB FF SERIES H GEAR,72,5H SB FF,349.898,1,FALSE,24,50
2292194,125,6870,3443,Kopflex 5H SB FF FB SERIES H GEAR,72,5H SB FF FB,349.898,1,FALSE,24,50
2292195,125,2624,1315,Kopflex 5H SB FHLF SERIES H GEAR,72,5H SB FHLF,171.24,1,FALSE,24,50
2292196,125,3300,1654,Kopflex 5H SB FHLF FB SERIES H GEAR,72,5H SB FHLF FB,171.24,1,FALSE,24,50
2292197,125,2910,1459,Kopflex 5H SB FHWF SERIES H GEAR,72,5H SB FHWF,178.658,1,FALSE,24,50
2292198,125,3588,1798,Kopflex 5H SB FHWF FB SERIES H GEAR,72,5H SB FHWF FB,178.658,1,FALSE,24,50
2292199,125,5424,2718,Kopflex 5H SB FR SERIES H GEAR,72,5H SB FR,360.358,1,FALSE,24,50
2292200,125,6760,3388,Kopflex 5H SB FR FB SERIES H GEAR,72,5H SB FR FB,360.358,1,FALSE,24,50
2292201,125,1308,656,Kopflex 5H SB SLEEVE SERIES H CPLG-500,72,5H SB SLEEVE,56.24,1,FALSE,24,50
2292202,125,72,37,Kopflex 5H SEAL SERIES H GEAR,72,5H SEAL,0,1,FALSE,24,50
2292203,125,12,7,Kopflex 6 EB GASKET K-F FAST STANDARD,72,6 EB GASKET,0,1,FALSE,24,50
2292204,125,7672,3845,Kopflex 6 EB RHUB FB K-F FAST STANDARD,72,6 EB RHUB FB,255.6,1,FALSE,24,50
2292205,125,2032,1019,Kopflex 6 EB SP K-F FAST STANDARD,72,6 EB SP,0.002,1,FALSE,24,50
2292206,125,552,277,Kopflex 6 EB VSFS SERIES H GEAR,72,6 EB VSFS,12.618,1,FALSE,24,50
2292207,125,486,244,Kopflex 6 HUB CBORE SERIES H GEAR,72,6 HUB CBORE,0,1,FALSE,24,50
2292208,125,850,426,Kopflex 6 HUB FBORE SERIES H GEAR,72,6 HUB FBORE,0,1,FALSE,24,50
2292209,125,1952,979,Kopflex 6 HUB TBORE SERIES H GEAR,72,6 HUB TBORE,0,1,FALSE,24,50
2292210,125,320,161,Kopflex 6 KEYWAY SERIES H GEAR,72,6 KEYWAY,0,1,FALSE,24,50
2292211,125,520,261,Kopflex 6 PULL HOLES SERIES H GEAR,72,6 PULL HOLES,0,1,FALSE,24,50
2292212,125,398,200,Kopflex 6 SETSCREW SERIES H GEAR,72,6 SETSCREW,0,1,FALSE,24,50
2292213,125,246,124,Kopflex 6 TKEYWAY SERIES H GEAR,72,6 TKEYWAY,0,1,FALSE,24,50
2292214,125,11492,5759,Kopflex 6H EB FF SERIES H GEAR,72,6H EB FF,586.458,1,FALSE,24,50
2292215,125,13120,6574,Kopflex 6H EB FF FB SERIES H GEAR,72,6H EB FF FB,586.458,1,FALSE,24,50
2292216,125,5456,2734,Kopflex 6H EB FHLF SERIES H GEAR,72,6H EB FHLF,286.5,1,FALSE,24,50
2292217,125,6284,3149,Kopflex 6H EB FHLF FB SERIES H GEAR,72,6H EB FHLF FB,286.5,1,FALSE,24,50
2292218,125,6036,3025,Kopflex 6H EB FHWF SERIES H GEAR,72,6H EB FHWF,299.958,1,FALSE,24,50
2292219,125,6868,3442,Kopflex 6H EB FHWF FB SERIES H GEAR,72,6H EB FHWF FB,299.958,1,FALSE,24,50
2292220,125,12836,6432,Kopflex 6H EB FR SERIES H GEAR,72,6H EB FR,555.558,1,FALSE,24,50
2292221,125,14468,7250,Kopflex 6H EB FR FB SERIES H GEAR,72,6H EB FR FB,555.558,1,FALSE,24,50
2292222,125,2676,1341,Kopflex 6H EB SLEEVE SERIES H GEAR,72,6H EB SLEEVE,81,1,FALSE,24,50
2292223,125,17592,8815,Kopflex 6H EB SSFF FB SERIES H GEAR,72,6H EB SSFF FB,585.52,1,FALSE,24,50
2292224,125,15694,7864,Kopflex 6H EB SSFR FB SERIES H GEAR,72,6H EB SSFR FB,555.508,1,FALSE,24,50
2292225,125,4348,2179,Kopflex 6H EB SSLEEVE SERIES H GEAR,72,6H EB SSLEEVE,80.95,1,FALSE,24,50
2292226,125,2780,1393,Kopflex 6H FHUB SERIES H CPLG-500,72,6H FHUB,205.5,1,FALSE,24,50
2292227,125,3596,1802,Kopflex 6H FHUB FB SERIES H GEAR,72,6H FHUB FB,205.5,1,FALSE,24,50
2292228,125,794,398,Kopflex 6H LEFD SERIES H GEAR,72,6H LEFD,0,1,FALSE,24,50
