"ID","ATTRIBUTES"
1325631,"Output HP:26.7|Output RPM:233|Ratio:7.5 to 1|Reducer Type:Single|Size:250TC"
1325632,"Output HP:21.73|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:250TC"
1325633,"Output HP:16.55|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:250TC"
1325634,"Output HP:12.98|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:250TC"
1325635,"Output HP:10.57|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:250TC"
1325636,"Output HP:8.91|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:250TC"
1325637,"Output HP:6.538|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:250TC"
1325638,"Output HP:5.199|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:250TC"
1325639,"Output HP:4.263|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:250TC"
1325640,"Output HP:1.902|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:250TC"
1325641,"Output HP:1.291|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:250TC"
1325642,"Output HP:31.17|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:250TC"
1325643,"Output HP:26.7|Output RPM:233|Ratio:7.5 to 1|Reducer Type:Single|Size:250TC"
1325644,"Output HP:21.73|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:250TC"
1325645,"Output HP:16.55|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:250TC"
1325646,"Output HP:12.98|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:250TC"
1325647,"Output HP:10.57|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:250TC"
1325648,"Output HP:8.91|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:250TC"
1325649,"Output HP:6.538|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:250TC"
1325650,"Output HP:5.199|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:250TC"
1325651,"Output HP:4.263|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:250TC"
1325652,"Output HP:1.902|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:250TC"
1325653,"Output HP:1.291|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:250TC"
1325654,"Output HP:31.17|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:250TC"
1325655,"Output HP:26.7|Output RPM:233|Ratio:7.5 to 1|Reducer Type:Single|Size:250TC"
1325656,"Output HP:21.73|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:250TC"
1325657,"Output HP:16.55|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:250TC"
1325658,"Output HP:12.98|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:250TC"
1325659,"Output HP:10.57|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:250TC"
1325660,"Output HP:8.91|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:250TC"
1325661,"Output HP:6.538|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:250TC"
1325662,"Output HP:5.199|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:250TC"
1325663,"Output HP:4.263|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:250TC"
1325664,"Output HP:1.902|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:250TC"
1325665,"Output HP:1.291|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:250TC"
1325675,"Output HP:31.17|Output RPM:350|Ratio:5 to 1|Reducer Type:Single"
1325685,"Output HP:26.7|Output RPM:233|Ratio:7.5 to 1|Reducer Type:Single"
1325695,"Output HP:21.73|Output RPM:175|Ratio:10 to 1|Reducer Type:Single"
1325705,"Output HP:16.55|Output RPM:116|Ratio:15 to 1|Reducer Type:Single"
1325715,"Output HP:12.98|Output RPM:87|Ratio:20 to 1|Reducer Type:Single"
1325725,"Output HP:10.57|Output RPM:70|Ratio:25 to 1|Reducer Type:Single"
1325735,"Output HP:8.91|Output RPM:58|Ratio:30 to 1|Reducer Type:Single"
1325745,"Output HP:6.538|Output RPM:43|Ratio:40 to 1|Reducer Type:Single"
1325755,"Output HP:5.199|Output RPM:35|Ratio:50 to 1|Reducer Type:Single"
1325762,"Output HP:4.263|Output RPM:29|Ratio:60 to 1|Reducer Type:Single"
1325792,"Output HP:31.17|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:56C"
1325802,"Output HP:26.7|Output RPM:233|Ratio:7.5 to 1|Reducer Type:Single|Size:56C"
1325812,"Output HP:21.73|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:56C"
1325822,"Output HP:16.55|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:56C"
1325832,"Output HP:12.98|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:56C"
1325842,"Output HP:10.57|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:56C"
1325852,"Output HP:8.91|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:56C"
1325862,"Output HP:6.538|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:56C"
1325872,"Output HP:5.199|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:56C"
1325882,"Output HP:4.263|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:56C"
1325892,"Output HP:1.902|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:56C"
1325902,"Output HP:1.291|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:56C"
1325912,"Output HP:31.17|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:140TC"
1325922,"Output HP:26.7|Output RPM:233|Ratio:7.5 to 1|Reducer Type:Single|Size:140TC"
1325932,"Output HP:21.73|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:140TC"
1325942,"Output HP:16.55|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:140TC"
1325952,"Output HP:12.98|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:140TC"
1325962,"Output HP:10.57|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:140TC"
1325972,"Output HP:8.91|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:140TC"
1325982,"Output HP:6.538|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:140TC"
1325987,"Output HP:5.199|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:140TC"
1325992,"Output HP:5.199|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:140TC"
1326002,"Output HP:4.263|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:140TC"
1326012,"Output HP:1.902|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:140TC"
1326022,"Output HP:1.291|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:140TC"
1326032,"Output HP:31.17|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:180TC"
1326042,"Output HP:26.7|Output RPM:233|Ratio:7.5 to 1|Reducer Type:Single|Size:180TC"
1326052,"Output HP:21.73|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:180TC"
1326062,"Output HP:16.55|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:180TC"
1326072,"Output HP:12.98|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:180TC"
1326083,"Output HP:10.57|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:180TC"
1326087,"Output HP:8.91|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:180TC"
1326093,"Output HP:8.91|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:180TC"
1326103,"Output HP:6.538|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:180TC"
1326107,"Output HP:5.199|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:180TC"
1326113,"Output HP:5.199|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:180TC"
1326123,"Output HP:4.263|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:180TC"
1326133,"Output HP:1.902|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:180TC"
1326143,"Output HP:1.291|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:180TC"
1326153,"Output HP:31.17|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:210TC"
1326163,"Output HP:26.7|Output RPM:233|Ratio:7.5 to 1|Reducer Type:Single|Size:210TC"
1326173,"Output HP:21.73|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:210TC"
1326174,"Output HP:16.55|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:210TC"
1326183,"Output HP:16.55|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:210TC"
1326193,"Output HP:12.98|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:210TC"
1326194,"Output HP:10.57|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:210TC"
1326198,"Output HP:10.57|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:210TC"
1326204,"Output HP:10.57|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:210TC"
1326208,"Output HP:8.91|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:210TC"
1326214,"Output HP:8.91|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:210TC"
1326224,"Output HP:6.538|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:210TC"
1326244,"Output HP:4.263|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:210TC"
1326254,"Output HP:1.902|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:210TC"
1326264,"Output HP:1.291|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:210TC"
1326274,"Output HP:31.17|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:250TC"
1326284,"Output HP:26.7|Output RPM:233|Ratio:7.5 to 1|Reducer Type:Single|Size:250TC"
1326294,"Output HP:21.73|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:250TC"
1326304,"Output HP:16.55|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:250TC"
1326314,"Output HP:12.98|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:250TC"
1326324,"Output HP:10.57|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:250TC"
1326334,"Output HP:8.91|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:250TC"
1326344,"Output HP:6.538|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:250TC"
1326354,"Output HP:5.199|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:250TC"
1326364,"Output HP:4.263|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:250TC"
1326374,"Output HP:1.902|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:250TC"
1326384,"Output HP:1.291|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:250TC"
1326394,"Output HP:31.17|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:56C"
1326404,"Output HP:26.7|Output RPM:233|Ratio:7.5 to 1|Reducer Type:Single|Size:56C"
1326414,"Output HP:21.73|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:56C"
1326424,"Output HP:16.55|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:56C"
1326434,"Output HP:12.98|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:56C"
1326444,"Output HP:10.57|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:56C"
1326454,"Output HP:8.91|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:56C"
1326464,"Output HP:6.538|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:56C"
1326474,"Output HP:5.199|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:56C"
1326484,"Output HP:4.263|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:56C"
1326494,"Output HP:1.902|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:56C"
1326504,"Output HP:1.291|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:56C"
1326514,"Output HP:31.17|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:140TC"
1326524,"Output HP:26.7|Output RPM:233|Ratio:7.5 to 1|Reducer Type:Single|Size:140TC"
1326534,"Output HP:21.73|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:140TC"
1326544,"Output HP:16.55|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:140TC"
1326554,"Output HP:12.98|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:140TC"
1326564,"Output HP:10.57|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:140TC"
1326574,"Output HP:8.91|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:140TC"
1326584,"Output HP:6.538|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:140TC"
1326594,"Output HP:5.199|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:140TC"
1326604,"Output HP:4.263|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:140TC"
1326614,"Output HP:1.902|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:140TC"
1326624,"Output HP:1.291|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:140TC"
1326634,"Output HP:31.17|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:180TC"
1326644,"Output HP:26.7|Output RPM:233|Ratio:7.5 to 1|Reducer Type:Single|Size:180TC"
1326654,"Output HP:21.73|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:180TC"
1326664,"Output HP:16.55|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:180TC"
1326674,"Output HP:12.98|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:180TC"
1326684,"Output HP:10.57|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:180TC"
1326694,"Output HP:8.91|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:180TC"
1326704,"Output HP:6.538|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:180TC"
1326714,"Output HP:5.199|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:180TC"
1326724,"Output HP:4.263|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:180TC"
1326734,"Output HP:1.902|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:180TC"
1326744,"Output HP:1.291|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:180TC"
1326754,"Output HP:31.17|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:210TC"
1326764,"Output HP:26.7|Output RPM:233|Ratio:7.5 to 1|Reducer Type:Single|Size:210TC"
1326774,"Output HP:21.73|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:210TC"
1326784,"Output HP:16.55|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:210TC"
1326794,"Output HP:12.98|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:210TC"
1326804,"Output HP:10.57|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:210TC"
1326814,"Output HP:8.91|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:210TC"
1326824,"Output HP:6.538|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:210TC"
1326834,"Output HP:5.199|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:210TC"
1326844,"Output HP:4.263|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:210TC"
1326854,"Output HP:1.902|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:210TC"
1326864,"Output HP:1.291|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:210TC"
1326874,"Output HP:31.17|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:250TC"
1326894,"Output HP:21.73|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:250TC"
1326914,"Output HP:12.98|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:250TC"
1326924,"Output HP:10.57|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:250TC"
1326934,"Output HP:8.91|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:250TC"
1326944,"Output HP:6.538|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:250TC"
1326954,"Output HP:5.199|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:250TC"
1326964,"Output HP:4.263|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:250TC"
1326974,"Output HP:1.902|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:250TC"
1326984,"Output HP:1.291|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:250TC"
1327916,"Output HP:1.158|Output RPM:350|Ratio:5 to 1|Reducer Type:Single"
1327917,"Output HP:0.933|Output RPM:233|Ratio:7.5 to 1|Reducer Type:Single"
1327918,"Output HP:0.729|Output RPM:175|Ratio:10 to 1|Reducer Type:Single"
1327919,"Output HP:0.541|Output RPM:116|Ratio:15 to 1|Reducer Type:Single"
1327920,"Output HP:0.445|Output RPM:87|Ratio:20 to 1|Reducer Type:Single"
1327921,"Output HP:0.344|Output RPM:70|Ratio:25 to 1|Reducer Type:Single"
1327922,"Output HP:0.29|Output RPM:58|Ratio:30 to 1|Reducer Type:Single"
1327923,"Output HP:0.223|Output RPM:43|Ratio:40 to 1|Reducer Type:Single"
1327924,"Output HP:0.182|Output RPM:35|Ratio:50 to 1|Reducer Type:Single"
1327925,"Output HP:0.145|Output RPM:29|Ratio:60 to 1|Reducer Type:Single"
1327926,"Output HP:0.064|Output RPM:21|Ratio:80 to 1|Reducer Type:Single"
1327927,"Output HP:0.04|Output RPM:17|Ratio:100 to 1|Reducer Type:Single"
1327928,"Output HP:1.158|Output RPM:350|Ratio:5 to 1|Reducer Type:Single"
1327929,"Output HP:0.933|Output RPM:233|Ratio:7.5 to 1|Reducer Type:Single"
1327930,"Output HP:0.729|Output RPM:175|Ratio:10 to 1|Reducer Type:Single"
1327931,"Output HP:0.541|Output RPM:116|Ratio:15 to 1|Reducer Type:Single"
1327932,"Output HP:0.445|Output RPM:87|Ratio:20 to 1|Reducer Type:Single"
1327933,"Output HP:0.344|Output RPM:70|Ratio:25 to 1|Reducer Type:Single"
1327934,"Output HP:0.29|Output RPM:58|Ratio:30 to 1|Reducer Type:Single"
1327935,"Output HP:0.223|Output RPM:43|Ratio:40 to 1|Reducer Type:Single"
1327936,"Output HP:0.182|Output RPM:35|Ratio:50 to 1|Reducer Type:Single"
1327937,"Output HP:0.145|Output RPM:29|Ratio:60 to 1|Reducer Type:Single"
1327938,"Output HP:0.064|Output RPM:21|Ratio:80 to 1|Reducer Type:Single"
1327939,"Output HP:0.04|Output RPM:17|Ratio:100 to 1|Reducer Type:Single"
1327940,"Output HP:1.158|Output RPM:350|Ratio:5 to 1|Reducer Type:Single"
1327942,"Output HP:0.729|Output RPM:175|Ratio:10 to 1|Reducer Type:Single"
1327943,"Output HP:0.541|Output RPM:116|Ratio:15 to 1|Reducer Type:Single"
1327944,"Output HP:0.445|Output RPM:87|Ratio:20 to 1|Reducer Type:Single"
1327945,"Output HP:0.344|Output RPM:70|Ratio:25 to 1|Reducer Type:Single"
1327946,"Output HP:0.29|Output RPM:58|Ratio:30 to 1|Reducer Type:Single"
1327947,"Output HP:0.223|Output RPM:43|Ratio:40 to 1|Reducer Type:Single"
1327948,"Output HP:0.182|Output RPM:35|Ratio:50 to 1|Reducer Type:Single"
1327949,"Output HP:0.145|Output RPM:29|Ratio:60 to 1|Reducer Type:Single"
1327950,"Output HP:0.064|Output RPM:21|Ratio:80 to 1|Reducer Type:Single"
1327951,"Output HP:0.04|Output RPM:17|Ratio:100 to 1|Reducer Type:Single"
1327952,"Output HP:1.158|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:56C"
1327953,"Output HP:0.933|Output RPM:233|Ratio:7.5 to 1|Reducer Type:Single|Size:56C"
1327954,"Output HP:0.729|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:56C"
1327955,"Output HP:0.541|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:56C"
1327956,"Output HP:0.445|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:56C"
1327957,"Output HP:0.344|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:56C"
1327958,"Output HP:0.29|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:56C"
1327959,"Output HP:0.223|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:56C"
1327960,"Output HP:0.182|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:56C"
1327961,"Output HP:0.145|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:56C"
1327962,"Output HP:0.064|Output RPM:21|Ratio:80 to 1|Reducer Type:Single|Size:56C"
1327963,"Output HP:0.04|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:56C"
1327964,"Output HP:1.158|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:56C"
1327965,"Output HP:0.933|Output RPM:233|Ratio:7.5 to 1|Reducer Type:Single|Size:56C"
1327966,"Output HP:0.729|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:56C"
1327967,"Output HP:0.541|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:56C"
1327968,"Output HP:0.445|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:56C"
1327970,"Output HP:0.29|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:56C"
1327971,"Output HP:0.223|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:56C"
1327972,"Output HP:0.182|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:56C"
1327973,"Output HP:0.145|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:56C"
1327974,"Output HP:0.064|Output RPM:21|Ratio:80 to 1|Reducer Type:Single|Size:56C"
1327975,"Output HP:0.04|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:56C"
1327976,"Output HP:1.158|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:56C"
1327977,"Output HP:0.933|Output RPM:233|Ratio:7.5 to 1|Reducer Type:Single|Size:56C"
1327978,"Output HP:0.729|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:56C"
1327979,"Output HP:0.541|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:56C"
1327980,"Output HP:0.445|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:56C"
1327981,"Output HP:0.344|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:56C"
1327982,"Output HP:0.29|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:56C"
1327983,"Output HP:0.223|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:56C"
1327984,"Output HP:0.182|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:56C"
1327985,"Output HP:0.145|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:56C"
1327987,"Output HP:0.04|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:56C"
1327988,"Output HP:1.158|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:56C"
1327989,"Output HP:0.933|Output RPM:233|Ratio:7.5 to 1|Reducer Type:Single|Size:56C"
1327990,"Output HP:0.729|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:56C"
1327991,"Output HP:0.541|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:56C"
1327992,"Output HP:0.445|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:56C"
1327993,"Output HP:0.344|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:56C"
1327994,"Output HP:0.29|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:56C"
1327995,"Output HP:0.223|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:56C"
1327996,"Output HP:0.182|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:56C"
1327997,"Output HP:0.145|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:56C"
1327998,"Output HP:0.064|Output RPM:21|Ratio:80 to 1|Reducer Type:Single|Size:56C"
1327999,"Output HP:0.04|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:56C"
1328000,"Output HP:1.158|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:56C"
1328001,"Output HP:0.933|Output RPM:233|Ratio:7.5 to 1|Reducer Type:Single|Size:56C"
1328002,"Output HP:0.729|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:56C"
1328003,"Output HP:0.541|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:56C"
1328004,"Output HP:0.445|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:56C"
1328005,"Output HP:0.344|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:56C"
1328006,"Output HP:0.29|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:56C"
1328007,"Output HP:0.223|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:56C"
1328008,"Output HP:0.182|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:56C"
1328009,"Output HP:0.145|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:56C"
1328010,"Output HP:0.064|Output RPM:21|Ratio:80 to 1|Reducer Type:Single|Size:56C"
1328011,"Output HP:0.04|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:56C"
1328012,"Output HP:1.158|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:56C"
1328013,"Output HP:0.933|Output RPM:233|Ratio:7.5 to 1|Reducer Type:Single|Size:56C"
1328014,"Output HP:0.729|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:56C"
1328015,"Output HP:0.541|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:56C"
1328016,"Output HP:0.445|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:56C"
1328017,"Output HP:0.344|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:56C"
1328018,"Output HP:0.29|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:56C"
1328019,"Output HP:0.223|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:56C"
1328020,"Output HP:0.182|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:56C"
1328021,"Output HP:0.145|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:56C"
1328022,"Output HP:0.064|Output RPM:21|Ratio:80 to 1|Reducer Type:Single|Size:56C"
1328023,"Output HP:0.04|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:56C"
1328024,"Output HP:1.158|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:48CZ"
1328028,"Output HP:0.445|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:48CZ"
1328032,"Output HP:0.182|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:48CZ"
1328035,"Output HP:0.04|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:48CZ"
1328036,"Output HP:1.158|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:48CZ"
1328038,"Output HP:0.729|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:48CZ"
