"ID","DETAIL_ATTRIBUTES"
479103,"Height (in):9.00|Hub Barrel Outside Diameter:4.62 in|Hub Bore Fit:Clearance|Hub Length:2.310 in|Hub Material:Steel|Hub Shoulder Diameter:5.420 in|Hub Straight Bore Diameter [Max]:1.8760 in|Hub Straight Bore Diameter [Min]:1.8750 in|Hub Straight Bore Diameter [Nom]:1.8750 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.2500 in|Keyway Fit:Commercial|Keyway Width:0.5000 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479104,"Height (in):9.00|Hub Barrel Outside Diameter:4.62 in|Hub Bore Fit:Clearance|Hub Length:2.310 in|Hub Material:Steel|Hub Shoulder Diameter:5.420 in|Hub Straight Bore Diameter [Max]:1.7510 in|Hub Straight Bore Diameter [Min]:1.7500 in|Hub Straight Bore Diameter [Nom]:1.7500 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1875 in|Keyway Fit:Commercial|Keyway Width:0.3750 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479105,"Height (in):9.00|Hub Barrel Outside Diameter:4.62 in|Hub Bore Fit:Clearance|Hub Length:2.310 in|Hub Material:Steel|Hub Shoulder Diameter:5.420 in|Hub Straight Bore Diameter [Max]:2.1265 in|Hub Straight Bore Diameter [Min]:2.1250 in|Hub Straight Bore Diameter [Nom]:2.1250 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.2500 in|Keyway Fit:Commercial|Keyway Width:0.5000 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479106,"Height (in):9.00|Hub Barrel Outside Diameter:4.62 in|Hub Bore Fit:Clearance|Hub Length:2.310 in|Hub Material:Steel|Hub Shoulder Diameter:5.420 in|Hub Straight Bore Diameter [Max]:2.2515 in|Hub Straight Bore Diameter [Min]:2.2500 in|Hub Straight Bore Diameter [Nom]:2.2500 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.2500 in|Keyway Fit:Commercial|Keyway Width:0.5000 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479107,"Height (in):9.00|Hub Barrel Outside Diameter:4.62 in|Hub Bore Fit:Clearance|Hub Length:2.310 in|Hub Material:Steel|Hub Shoulder Diameter:5.420 in|Hub Straight Bore Diameter [Max]:2.3765 in|Hub Straight Bore Diameter [Min]:2.3750 in|Hub Straight Bore Diameter [Nom]:2.3750 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.3125 in|Keyway Fit:Commercial|Keyway Width:0.6250 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479108,"Height (in):6.00|Hub Barrel Outside Diameter:4.62 in|Hub Bore Fit:Clearance|Hub Length:2.310 in|Hub Material:Steel|Hub Shoulder Diameter:5.420 in|Hub Straight Bore Diameter [Max]:2.5015 in|Hub Straight Bore Diameter [Min]:2.5000 in|Hub Straight Bore Diameter [Nom]:2.5000 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.3125 in|Keyway Fit:Commercial|Keyway Width:0.6250 in|Length (in):2.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:1.18|Volume unit:CDM|Width (in):6.00"
479109,"Height (in):9.00|Hub Barrel Outside Diameter:4.62 in|Hub Bore Fit:Clearance|Hub Length:2.310 in|Hub Material:Steel|Hub Shoulder Diameter:5.420 in|Hub Straight Bore Diameter [Max]:2.8765 in|Hub Straight Bore Diameter [Min]:2.8750 in|Hub Straight Bore Diameter [Nom]:2.8750 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.3750 in|Keyway Fit:Commercial|Keyway Width:0.7500 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479110,"Height (in):7.00|Hub Barrel Outside Diameter:5.75 in|Hub Bore Fit:Clearance|Hub Length:2.500 in|Hub Material:Steel|Hub Shoulder Diameter:6.630 in|Hub Straight Bore Diameter [Max]:1.5010 in|Hub Straight Bore Diameter [Min]:1.5000 in|Hub Straight Bore Diameter [Nom]:1.5000 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1875 in|Keyway Fit:Commercial|Keyway Width:0.3750 in|Length (in):2.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:1.606|Volume unit:CDM|Width (in):7.00"
479111,"Height (in):9.00|Hub Barrel Outside Diameter:6.630 in|Hub Bore Fit:Rough Bore|Hub Length:2.500 in|Hub Material:Steel|Hub Shoulder Diameter:5.750 in|Hub Straight Bore Diameter [Max]:3.375 in / 85mm|Hub Straight Bore Diameter [Min]:0.750 in / 19mm|Hub Straight Bore Diameter [Nom]:Rough Bore|Hub Style:Rough Stock Bore (HRB)|Length (in):9.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479113,"Height (in):7.00|Hub Barrel Outside Diameter:5.75 in|Hub Bore Fit:Rough Bore|Hub Length:2.5 in|Hub Material:Steel|Hub Shoulder Diameter:6.6325 in|Hub Straight Bore Diameter [Max]:3.375 in / 85mm|Hub Straight Bore Diameter [Min]:0.750 in / 19mm|Hub Straight Bore Diameter [Nom]:Rough Bore|Hub Style:Rough Stock Bore (HRB)|Length (in):2.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:1.606|Volume unit:CDM|Width (in):7.00"
479114,"Height (in):7.00|Hub Barrel Outside Diameter:5.75 in|Hub Bore Fit:Rough Bore|Hub Length:2.5 in|Hub Material:Stainless steel|Hub Shoulder Diameter:6.6325 in|Hub Straight Bore Diameter [Max]:3.375 in / 85mm|Hub Straight Bore Diameter [Min]:0.750 in / 19mm|Hub Straight Bore Diameter [Nom]:Rough Bore|Hub Style:Rough Stock Bore (HRB)|Length (in):2.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:1.606|Volume unit:CDM|Width (in):7.00"
479115,"Height (in):9.00|Hub Barrel Outside Diameter:5.75 in|Hub Bore Fit:Clearance|Hub Length:2.500 in|Hub Material:Steel|Hub Shoulder Diameter:6.630 in|Hub Straight Bore Diameter [Max]:1.8760 in|Hub Straight Bore Diameter [Min]:1.8750 in|Hub Straight Bore Diameter [Nom]:1.8750 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.2500 in|Keyway Fit:Commercial|Keyway Width:0.5000 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479116,"Height (in):9.00|Hub Barrel Outside Diameter:5.75 in|Hub Bore Fit:Clearance|Hub Length:2.500 in|Hub Material:Steel|Hub Shoulder Diameter:6.630 in|Hub Straight Bore Diameter [Max]:1.7510 in|Hub Straight Bore Diameter [Min]:1.7500 in|Hub Straight Bore Diameter [Nom]:1.7500 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1875 in|Keyway Fit:Commercial|Keyway Width:0.3750 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479117,"Height (in):9.00|Hub Barrel Outside Diameter:5.75 in|Hub Bore Fit:Clearance|Hub Length:2.500 in|Hub Material:Steel|Hub Shoulder Diameter:6.630 in|Hub Straight Bore Diameter [Max]:2.1265 in|Hub Straight Bore Diameter [Min]:2.1250 in|Hub Straight Bore Diameter [Nom]:2.1250 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.2500 in|Keyway Fit:Commercial|Keyway Width:0.5000 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479118,"Height (in):9.00|Hub Barrel Outside Diameter:5.75 in|Hub Bore Fit:Clearance|Hub Length:2.500 in|Hub Material:Steel|Hub Shoulder Diameter:6.630 in|Hub Straight Bore Diameter [Max]:2.2515 in|Hub Straight Bore Diameter [Min]:2.2500 in|Hub Straight Bore Diameter [Nom]:2.2500 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.2500 in|Keyway Fit:Commercial|Keyway Width:0.5000 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479119,"Height (in):9.00|Hub Barrel Outside Diameter:5.75 in|Hub Bore Fit:Clearance|Hub Length:2.500 in|Hub Material:Steel|Hub Shoulder Diameter:6.630 in|Hub Straight Bore Diameter [Max]:2.3765 in|Hub Straight Bore Diameter [Min]:2.3750 in|Hub Straight Bore Diameter [Nom]:2.3750 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.3125 in|Keyway Fit:Commercial|Keyway Width:0.6250 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479120,"Height (in):9.00|Hub Barrel Outside Diameter:5.75 in|Hub Bore Fit:Clearance|Hub Length:2.500 in|Hub Material:Steel|Hub Shoulder Diameter:6.630 in|Hub Straight Bore Diameter [Max]:2.5015 in|Hub Straight Bore Diameter [Min]:2.5000 in|Hub Straight Bore Diameter [Nom]:2.5000 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.3125 in|Keyway Fit:Commercial|Keyway Width:0.6250 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479121,"Height (in):7.00|Hub Barrel Outside Diameter:5.75 in|Hub Bore Fit:Clearance|Hub Length:2.500 in|Hub Material:Steel|Hub Shoulder Diameter:6.630 in|Hub Straight Bore Diameter [Max]:2.8765 in|Hub Straight Bore Diameter [Min]:2.8750 in|Hub Straight Bore Diameter [Nom]:2.8750 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.3750 in|Keyway Fit:Commercial|Keyway Width:0.7500 in|Length (in):2.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:1.606|Volume unit:CDM|Width (in):7.00"
479122,"Height (in):9.00|Hub Barrel Outside Diameter:5.75 in|Hub Bore Fit:Clearance|Hub Length:2.500 in|Hub Material:Steel|Hub Shoulder Diameter:6.630 in|Hub Straight Bore Diameter [Max]:3.3765 in|Hub Straight Bore Diameter [Min]:3.3750 in|Hub Straight Bore Diameter [Nom]:3.3750 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.4375 in|Keyway Fit:Commercial|Keyway Width:0.8750 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479123,"Height (in):10.00|Hub Barrel Outside Diameter:8.130 in|Hub Bore Fit:Rough Bore|Hub Length:2.750 in|Hub Material:Steel|Hub Shoulder Diameter:6.000 in|Hub Straight Bore Diameter [Max]:3.625 in / 90mm|Hub Straight Bore Diameter [Min]:1.125 in / 28mm|Hub Straight Bore Diameter [Nom]:Rough Bore|Hub Style:Rough Stock Bore (HRB)|Length (in):10.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.597|Volume unit:GLL|Width (in):6.00"
479124,"Height (in):9.00|Hub Barrel Outside Diameter:6.00 in|Hub Bore Fit:Rough Bore|Hub Length:2.75 in|Hub Material:Steel|Hub Shoulder Diameter:8.125 in|Hub Straight Bore Diameter [Max]:3.625 in / 90mm|Hub Straight Bore Diameter [Min]:1.125 in / 28mm|Hub Straight Bore Diameter [Nom]:Rough Bore|Hub Style:Rough Stock Bore (HRB)|Length (in):3.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:3.54|Volume unit:CDM|Width (in):8.00"
479125,"Height (in):9.00|Hub Barrel Outside Diameter:6.00 in|Hub Bore Fit:Clearance|Hub Length:2.75 in|Hub Material:Steel|Hub Shoulder Diameter:8.130 in|Hub Straight Bore Diameter [Max]:1.7510 in|Hub Straight Bore Diameter [Min]:1.7500 in|Hub Straight Bore Diameter [Nom]:1.7500 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1875 in|Keyway Fit:Commercial|Keyway Width:0.3750 in|Length (in):3.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:3.54|Volume unit:CDM|Width (in):8.00"
479126,"Height (in):9.00|Hub Barrel Outside Diameter:6.00 in|Hub Bore Fit:Clearance|Hub Length:2.750 in|Hub Material:Steel|Hub Shoulder Diameter:8.130 in|Hub Straight Bore Diameter [Max]:2.2515 in|Hub Straight Bore Diameter [Min]:2.2500 in|Hub Straight Bore Diameter [Nom]:2.2500 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.2500 in|Keyway Fit:Commercial|Keyway Width:0.5000 in|Length (in):3.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:3.54|Volume unit:CDM|Width (in):8.00"
479127,"Height (in):9.00|Hub Barrel Outside Diameter:6.00 in|Hub Bore Fit:Clearance|Hub Length:2.750 in|Hub Material:Steel|Hub Shoulder Diameter:8.130 in|Hub Straight Bore Diameter [Max]:2.8765 in|Hub Straight Bore Diameter [Min]:2.8750 in|Hub Straight Bore Diameter [Nom]:2.8750 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.3750 in|Keyway Fit:Commercial|Keyway Width:0.7500 in|Length (in):3.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:3.54|Volume unit:CDM|Width (in):8.00"
479128,"Height (in):9.00|Hub Barrel Outside Diameter:6.00 in|Hub Bore Fit:Clearance|Hub Length:2.750 in|Hub Material:Steel|Hub Shoulder Diameter:8.130 in|Hub Straight Bore Diameter [Max]:1.8760 in|Hub Straight Bore Diameter [Min]:1.8750 in|Hub Straight Bore Diameter [Nom]:1.8750 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.2500 in|Keyway Fit:Commercial|Keyway Width:0.5000 in|Length (in):3.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:3.54|Volume unit:CDM|Width (in):8.00"
479129,"Height (in):9.00|Hub Barrel Outside Diameter:6.00 in|Hub Bore Fit:Clearance|Hub Length:2.750 in|Hub Material:Steel|Hub Shoulder Diameter:8.130 in|Hub Straight Bore Diameter [Max]:3.3765 in|Hub Straight Bore Diameter [Min]:3.3750 in|Hub Straight Bore Diameter [Nom]:3.3750 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.4375 in|Keyway Fit:Commercial|Keyway Width:0.8750 in|Length (in):3.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:3.54|Volume unit:CDM|Width (in):8.00"
479130,"Height (in):10.00|Hub Barrel Outside Diameter:8.750 in|Hub Bore Fit:Rough Bore|Hub Length:3.250 in|Hub Material:Steel|Hub Shoulder Diameter:6.500 in|Hub Straight Bore Diameter [Max]:4.000 in / 105mm|Hub Straight Bore Diameter [Min]:1.125 in / 28mm|Hub Straight Bore Diameter [Nom]:Rough Bore|Hub Style:Rough Stock Bore (HRB)|Length (in):10.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.597|Volume unit:GLL|Width (in):6.00"
479132,"Height (in):9.00|Hub Barrel Outside Diameter:6.50 in|Hub Bore Fit:Rough Bore|Hub Length:3.25 in|Hub Material:Steel|Hub Shoulder Diameter:8.750 in|Hub Straight Bore Diameter [Max]:4.000 in / 105mm|Hub Straight Bore Diameter [Min]:1.125 in / 28mm|Hub Straight Bore Diameter [Nom]:Rough Bore|Hub Style:Rough Stock Bore (HRB)|Length (in):3.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:3.982|Volume unit:CDM|Width (in):9.00"
479133,"Height (in):10.00|Hub Barrel Outside Diameter:6.00 in|Hub Bore Fit:Clearance|Hub Length:3.250 in|Hub Material:Steel|Hub Shoulder Diameter:8.750 in|Hub Straight Bore Diameter [Max]:2.3765 in|Hub Straight Bore Diameter [Min]:2.3750 in|Hub Straight Bore Diameter [Nom]:2.3750 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.3125 in|Keyway Fit:Commercial|Keyway Width:0.6250 in|Length (in):10.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.597|Volume unit:GLL|Width (in):6.00"
479134,"Height (in):9.00|Hub Barrel Outside Diameter:6.00 in|Hub Bore Fit:Clearance|Hub Length:3.250 in|Hub Material:Steel|Hub Shoulder Diameter:8.750 in|Hub Straight Bore Diameter [Max]:2.8765 in|Hub Straight Bore Diameter [Min]:2.8750 in|Hub Straight Bore Diameter [Nom]:2.8750 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.3750 in|Keyway Fit:Commercial|Keyway Width:0.7500 in|Length (in):3.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:3.982|Volume unit:CDM|Width (in):9.00"
479135,"Height (in):9.00|Hub Barrel Outside Diameter:6.00 in|Hub Bore Fit:Clearance|Hub Length:3.250 in|Hub Material:Steel|Hub Shoulder Diameter:8.750 in|Hub Straight Bore Diameter [Max]:3.3765 in|Hub Straight Bore Diameter [Min]:3.3750 in|Hub Straight Bore Diameter [Nom]:3.3750 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.4375 in|Keyway Fit:Commercial|Keyway Width:0.8750 in|Length (in):3.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:3.982|Volume unit:CDM|Width (in):9.00"
479137,"Height (in):10.00|Hub Barrel Outside Diameter:9.250 in|Hub Bore Fit:Rough Bore|Hub Length:3.620 in|Hub Material:Steel|Hub Shoulder Diameter:7.000 in|Hub Straight Bore Diameter [Max]:4.500 in / 120mm|Hub Straight Bore Diameter [Min]:1.375 in / 32mm|Hub Straight Bore Diameter [Nom]:Rough Bore|Hub Style:Rough Stock Bore (HRB)|Length (in):12.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:0.236|Volume unit:Hectoliter|Width (in):12.00"
479139,"Height (in):10.00|Hub Barrel Outside Diameter:7.00 in|Hub Bore Fit:Rough Bore|Hub Length:3.62 in|Hub Material:Steel|Hub Shoulder Diameter:9.250 in|Hub Straight Bore Diameter [Max]:4.500 in / 120mm|Hub Straight Bore Diameter [Min]:1.375 in / 32mm|Hub Straight Bore Diameter [Nom]:Rough Bore|Hub Style:Rough Stock Bore (HRB)|Length (in):3.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:4.916|Volume unit:CDM|Width (in):10.00"
479143,"Height (in):16.00|Hub Barrel Outside Diameter:11.250 in|Hub Bore Fit:Rough Bore|Hub Length:4.870 in|Hub Material:Steel|Hub Shoulder Diameter:9.500 in|Hub Straight Bore Diameter [Max]:6.000 in / 155mm|Hub Straight Bore Diameter [Min]:1.875 in / 32mm|Hub Straight Bore Diameter [Nom]:Rough Bore|Hub Style:Rough Stock Bore (HRB)|Length (in):18.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:0.085|Volume unit:Cubic meter|Width (in):18.00"
479145,"Height (in):14.00|Hub Barrel Outside Diameter:9.50 in|Hub Bore Fit:Rough Bore|Hub Length:4.87 in|Hub Material:Steel|Hub Shoulder Diameter:11.250 in|Hub Straight Bore Diameter [Max]:6.000 in / 155mm|Hub Straight Bore Diameter [Min]:1.875 in / 32mm|Hub Straight Bore Diameter [Nom]:Rough Bore|Hub Style:Rough Stock Bore (HRB)|Length (in):8.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:0.257|Volume unit:Hectoliter|Width (in):14.00"
479146,"Height (in):15.00|Hub Barrel Outside Diameter:14.130 in|Hub Bore Fit:Rough Bore|Hub Length:5.500 in|Hub Material:Steel|Hub Shoulder Diameter:10.250 in|Hub Straight Bore Diameter [Max]:7.250 in / 185 mm|Hub Straight Bore Diameter [Min]:1.875 in / 48mm|Hub Straight Bore Diameter [Nom]:Rough Bore|Hub Style:Rough Stock Bore (HRB)|Length (in):28.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:1.927|Volume unit:Hectoliter|Width (in):28.00"
479148,"Height (in):6.00|Hub Barrel Outside Diameter:10.50 in|Hub Bore Fit:Rough Bore|Hub Length:5.50 in|Hub Material:Steel|Hub Shoulder Diameter:14.125 in|Hub Straight Bore Diameter [Max]:7.250 in / 185 mm|Hub Straight Bore Diameter [Min]:1.875 in / 48mm|Hub Straight Bore Diameter [Nom]:Rough Bore|Hub Style:Rough Stock Bore (HRB)|Length (in):6.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:3.54|Volume unit:CDM|Width (in):6.00"
479149,"Height (in):15.00|Hub Barrel Outside Diameter:17.630 in|Hub Bore Fit:Rough Bore|Hub Length:6.000 in|Hub Material:Steel|Hub Shoulder Diameter:12.000 in|Hub Straight Bore Diameter [Max]:8.250 in / 190mm|Hub Straight Bore Diameter [Min]:1.875 in / 48mm|Hub Straight Bore Diameter [Nom]:Rough Bore|Hub Style:Rough Stock Bore (HRB)|Length (in):28.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:1.927|Volume unit:Hectoliter|Width (in):28.00"
479151,"Height (in):19.00|Hub Barrel Outside Diameter:11.75 in|Hub Bore Fit:Rough Bore|Hub Length:6.00 in|Hub Material:Steel|Hub Shoulder Diameter:17.625 in|Hub Straight Bore Diameter [Max]:8.250 in / 190mm|Hub Straight Bore Diameter [Min]:1.875 in / 48mm|Hub Straight Bore Diameter [Nom]:Rough Bore|Hub Style:Rough Stock Bore (HRB)|Length (in):9.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:0.588|Volume unit:Hectoliter|Width (in):21.00"
479152,"Height (in):8.00|Hub Barrel Outside Diameter:20.880 in|Hub Bore Fit:Rough Bore|Hub Length:7.000 in|Hub Material:Steel|Hub Shoulder Diameter:15.000 in|Hub Straight Bore Diameter [Max]:9.250 in / 235mm|Hub Straight Bore Diameter [Min]:1.875 in / 48 mm|Hub Straight Bore Diameter [Nom]:Rough Bore|Hub Style:Rough Stock Bore (HRB)|Length (in):22.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:0.635|Volume unit:Hectoliter|Width (in):22.00"
479154,"Height (in):8.00|Hub Barrel Outside Diameter:15.00 in|Hub Bore Fit:Rough Bore|Hub Length:7.00 in|Hub Material:Steel|Hub Shoulder Diameter:20.875 in|Hub Straight Bore Diameter [Max]:9.250 in / 235mm|Hub Straight Bore Diameter [Min]:1.875 in / 48 mm|Hub Straight Bore Diameter [Nom]:Rough Bore|Hub Style:Rough Stock Bore (HRB)|Length (in):22.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:0.635|Volume unit:Hectoliter|Width (in):22.00"
479155,"Bored For Bushing Size:1008|Height (in):2.00|Hub Barrel Outside Diameter:2.320 in|Hub Bore Fit:Taper Lock|Hub Length:0.880 in|Hub Material:Steel|Hub Style:Taper-Lock Bushing (HTL)|Length (in):1.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:4|Volume unit:Cubic inch|Width (in):2.00"
479156,"Bored For Bushing Size:1008 BSW|Height (in):2.00|Hub Barrel Outside Diameter:2.320 in|Hub Bore Fit:Taper Lock|Hub Length:0.880 in|Hub Material:Steel|Hub Style:Taper-Lock Bushing (Metric BSW)|Length (in):1.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:4|Volume unit:Cubic inch|Width (in):2.00"
479157,"Bored For Bushing Size:1008|Height (in):9.00|Hub Barrel Outside Diameter:2.600 in|Hub Bore Fit:Taper Lock|Hub Length:0.880 in|Hub Material:Steel|Hub Style:Taper-Lock Bushing (HTL)|Length (in):9.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479158,"Bored For Bushing Size:1008 BSW|Height (in):2.00|Hub Barrel Outside Diameter:2.600 in|Hub Bore Fit:Taper Lock|Hub Length:0.880 in|Hub Material:Steel|Hub Style:Taper-Lock Bushing (Metric BSW)|Length (in):1.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:4|Volume unit:Cubic inch|Width (in):2.00"
479159,"Bored For Bushing Size:1108|Height (in):9.00|Hub Barrel Outside Diameter:3.130 in|Hub Bore Fit:Taper Lock|Hub Length:0.880 in|Hub Material:Steel|Hub Style:Taper-Lock Bushing (HTL)|Length (in):9.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479160,"Bored For Bushing Size:1108 BSW|Height (in):3.00|Hub Barrel Outside Diameter:3.130 in|Hub Bore Fit:Taper Lock|Hub Length:0.880 in|Hub Material:Steel|Hub Style:Taper-Lock Bushing (Metric BSW)|Length (in):1.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:9|Volume unit:Cubic inch|Width (in):3.00"
479161,"Bored For Bushing Size:1310|Height (in):9.00|Hub Barrel Outside Diameter:3.650 in|Hub Bore Fit:Taper Lock|Hub Length:1.000 in|Hub Material:Steel|Hub Style:Taper-Lock Bushing (HTL)|Length (in):9.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
479162,"Bored For Bushing Size:1310 BSW|Height (in):3.00|Hub Barrel Outside Diameter:3.650 in|Hub Bore Fit:Taper Lock|Hub Length:1.000 in|Hub Material:Steel|Hub Style:Taper-Lock Bushing (Metric BSW)|Length (in):2.00|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:0.295|Volume unit:CDM|Width (in):3.00"
