ID,ATTRIBUTES
842597,"Product Size:ES40J|Coupling Type:Elastomeric|Maximum RPM:3,600"
842598,"Product Size:ES50J|Coupling Type:Elastomeric|Maximum RPM:3,100"
842599,"Product Size:ES60J|Coupling Type:Elastomeric|Maximum RPM:2,800"
842600,"Product Size:ES70J|Coupling Type:Elastomeric|Maximum RPM:2,600"
842601,"Product Size:ES80J|Coupling Type:Elastomeric|Maximum RPM:1,800"
2341709,"Product Size:ES50JM|Coupling Type:Elastomeric|Maximum RPM:3,100"
2341710,"Product Size:ES60MJ|Coupling Type:Elastomeric|Maximum RPM:2,800"
2341711,"Product Size:ES5-RMJ|Coupling Type:Elastomeric|Maximum RPM:6,600"
2341712,"Product Size:ES10-RMJ|Coupling Type:Elastomeric|Maximum RPM:6,600"
2341713,Product Size:15M|Coupling Type:Elastomeric
2341714,"Product Size:ES2-R|Coupling Type:Elastomeric|Maximum RPM:6,600"
2341715,"Product Size:E3MJ|Coupling Type:Elastomeric|Maximum RPM:6,600"
2341718,"Product Size:E20M|Coupling Type:Elastomeric|Maximum RPM:6,600"
2341719,"Product Size:E70MJ|Coupling Type:Elastomeric|Maximum RPM:3,600"
2341720,"Product Size:E20MJHSU|Coupling Type:Elastomeric|Maximum RPM:6,600"
2502068,"Product Size:ES60|Coupling Type:Elastomeric|Maximum RPM:2,800"
2524647,"Product Size:E20|Coupling Type:Elastomeric|Maximum RPM:6,600"
2524748,"Product Size:ES5-R|Coupling Type:Elastomeric|Maximum RPM:6,600"
2784992,Product Size:3|Coupling Type:Elastomeric
5894881,"Product Size:E/ES2-R|Coupling Type:Elastomeric|Maximum RPM:6,600"
6034529,"Product Size:E4|Coupling Type:Elastomeric|Maximum RPM:6,600"
