"id", "catalog_number", "attributes", "detail_attributes"
"155424","05193","","Hinge Pin Diameter (in):0.065|Package Configuration:25 feet of hinge pin with 5 feet of leader|NYLON COVERED LEADER ASSEMBLIES:Duralink&amp;#8482;|Hinge Pin Diameter (mm):1.7"
"155423","05025","","Hinge Pin Diameter (in):0.093|Hinge Pin Material:Nylon Covered Cable|NYLON COVERED LEADER ASSEMBLIES:25 feet of hinge pin with 10 feet of leader|Hinge Pin Diameter (mm):2.4"
"155422","05023","","Hinge Pin Diameter (in):0.093|Hinge Pin Material:Nylon Covered Cable|NYLON COVERED LEADER ASSEMBLIES:10 feet of hinge pin with 10 feet of leader|Hinge Pin Diameter (mm):2.4"
"155421","03745","",""
"155420","03744","",""
"155419","03743","",""
"155418","03742","",""
"155417","03741","",""
"155416","03740","",""
"155415","03739","",""
"155414","03738","",""
"155413","03737","",""
"155412","03736","",""
"155411","03735","",""
"155410","03734","",""
"155409","03733","",""
"155408","03732","",""
"155407","03731","",""
"155406","03729","",""
"155405","03728","",""
"155404","03727","",""
"155403","03726","",""
"155402","03725","",""
"155401","03724","",""
"155400","03723","",""
"155399","03722","",""
"155398","03721","",""
"155397","03720","",""
"155396","03719","",""
"155395","03718","",""
"155394","03717","",""
"155393","03716","",""
"155392","03715","",""
"155391","03714","",""
"155390","03713","",""
"155389","03712","",""
"155388","03711","",""
"155387","03710","",""
"155386","03709","",""
"155385","03708","",""
"155384","03649","",""
"155383","03537","",""
"155382","03536","",""
"155381","03535","",""
"155380","03531","",""
"155379","03529","",""
"155378","03528","",""
"155377","03527","",""
"155376","03526","",""
"155375","03525","",""
"155374","03524","",""
"155373","03519","",""
"155372","03453","",""
"155371","03452","",""
"155370","03451","",""
"155369","03450","",""
"155368","03445","",""
"155367","03442","",""
"155366","03441","",""
"155365","03339","",""
"155364","03328","",""
"155363","03244","",""
"155362","03241","",""
"155361","03169","",""
"155360","03163","",""
"155359","03162","",""
"155358","03156","",""
"155357","03140","",""
"155354","03132","",""
"155353","03128","",""
"155352","03119","",""
"155351","03085","",""
"155350","03081","",""
"155349","03054","",""
"155348","03012","",""
"155347","03010","",""
"155346","03009","",""
"155345","03008","",""
"155344","03006","",""
"155343","02873","","Hinge Pin Diameter (in):0.156|Hinge Pin Material:Nylon Plus|Hinge Pin Diameter (mm):4.0|Weight (kg):1.1|PINPAK 100:100 feet of hinge pin with dispenser|Weight (lbs):2.5"
"155342","02871","","Hinge Pin Diameter (in):0.156|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Nylon Plus|Hinge Pin Diameter (mm):4.0"
"155341","02870","","Hinge Pin Diameter (in):0.125|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Nylon Plus|Hinge Pin Diameter (mm):3.2"
"155340","02869","","Hinge Pin Diameter (in):0.079|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Nylon Plus|Hinge Pin Diameter (mm):2.0"
"155339","02868","","Hinge Pin Diameter (in):0.053|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Nylon Plus|Hinge Pin Diameter (mm):1.35"
"155338","02865","","12&amp;#8221; PRE-CUT PINS:24 pins per package|Hinge Pin Diameter (in):0.109|Hinge Pin Material:Nylon Plus|Hinge Pin Diameter (mm):2.8"
"155337","02860","","Hinge Pin Diameter (in):0.109|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Nylon Plus|Hinge Pin Diameter (mm):2.8"
"155336","02859","","12&amp;#8221; PRE-CUT PINS:24 pins per package|Hinge Pin Diameter (in):0.109|Hinge Pin Material:Nylon Plus|Hinge Pin Diameter (mm):2.8"
"155335","02853","","Hinge Pin Diameter (in):0.065|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Nylon Plus|Hinge Pin Diameter (mm):1.7"
"155334","02847","","12&amp;#8221; PRE-CUT PINS:24 pins per package|Hinge Pin Diameter (in):0.065|Hinge Pin Material:Nylon Plus|Hinge Pin Diameter (mm):1.7"
"155333","02833","","12&amp;#8221; PRE-CUT PINS:24 pins per package|Hinge Pin Diameter (in):0.125|Hinge Pin Material:Nylon Plus|Hinge Pin Diameter (mm):3.2"
"155332","02832","","12&amp;#8221; PRE-CUT PINS:24 pins per package|Hinge Pin Diameter (in):0.156|Hinge Pin Material:Nylon Plus|Hinge Pin Diameter (mm):4.0"
"155331","02791","",""
"155330","02790","",""
"155329","02789","",""
"155328","02787","",""
"155327","02784","","Hinge Pin Diameter (in):0.093|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Notched SS|Hinge Pin Diameter (mm):2.4"
"155326","02781","","Hinge Pin Diameter (in):0.093|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Smooth SS|Hinge Pin Diameter (mm):2.4"
"155325","02777","","Hinge Pin Diameter (in):0.093|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Notched Steel|Hinge Pin Diameter (mm):2.4"
"155324","02773","","Hinge Pin Diameter (in):0.093|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Smooth Steel|Hinge Pin Diameter (mm):2.4"
"155323","02770","","Hinge Pin Diameter (in):0.093|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Bare SS Cable|Hinge Pin Diameter (mm):2.4"
"155322","02769","","Hinge Pin Diameter (in):0.065|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Bare SS Cable|Hinge Pin Diameter (mm):1.7"
"155321","02766","","Hinge Pin Diameter (in):0.093|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Nylon Covered Cable|Hinge Pin Diameter (mm):2.4"
"155320","02761","","Hinge Pin Diameter (in):0.125|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Nylon Covered Cable|Hinge Pin Diameter (mm):3.2"
"155319","02755","","Hinge Pin Diameter (in):0.156|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Nylon Covered Cable|Hinge Pin Diameter (mm):4.0"
"155318","02742","","Hinge Pin Diameter (in):0.093|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Duralink&amp;#8482;|Hinge Pin Diameter (mm):2.4"
"155317","02738","","Hinge Pin Diameter (in):0.109|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:DuraStainless&amp;#8482;|Hinge Pin Diameter (mm):2.8"
"155316","02736","","Hinge Pin Diameter (in):0.109|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Duralink&amp;#8482;|Hinge Pin Diameter (mm):2.8"
"155315","02731","","Hinge Pin Diameter (in):0.125|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Duralink&amp;#8482;|Hinge Pin Diameter (mm):3.2"
"155314","02725","",""
"155313","02669","","Hinge Pin Diameter (in):0.093|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Nylostainless|Hinge Pin Diameter (mm):2.4"
"155312","02668","","12&amp;#8221; PRE-CUT PINS:24 pins per package|Hinge Pin Diameter (in):0.093|Hinge Pin Material:Nylostainless|Hinge Pin Diameter (mm):2.4"
"155311","02663","","Hinge Pin Diameter (in):0.109|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Nylostainless|Hinge Pin Diameter (mm):2.8"
"155310","02662","","12&amp;#8221; PRE-CUT PINS:24 pins per package|Hinge Pin Diameter (in):0.109|Hinge Pin Material:Nylostainless|Hinge Pin Diameter (mm):2.8"
"155309","02657","","Hinge Pin Diameter (in):0.125|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Nylostainless|Hinge Pin Diameter (mm):3.2"
"155308","02656","","12&amp;#8221; PRE-CUT PINS:24 pins per package|Hinge Pin Diameter (in):0.125|Hinge Pin Material:Nylostainless|Hinge Pin Diameter (mm):3.2"
"155307","02651","","Hinge Pin Diameter (in):0.156|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Nylostainless|Hinge Pin Diameter (mm):4.0"
"155306","02650","","12&amp;#8221; PRE-CUT PINS:24 pins per package|Hinge Pin Diameter (in):0.156|Hinge Pin Material:Nylostainless|Hinge Pin Diameter (mm):4.0"
"155305","02648","","Hinge Pin Diameter (in):0.065|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Nylostainless|Hinge Pin Diameter (mm):1.7"
"155304","02646","","Hinge Pin Diameter (in):0.079|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Nylostainless|Hinge Pin Diameter (mm):2.0"
"155303","02645","","Hinge Pin Diameter (in):0.053|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Nylostainless|Hinge Pin Diameter (mm):1.35"
"155302","02644","","12&amp;#8221; PRE-CUT PINS:24 pins per package|Hinge Pin Diameter (in):0.065|Hinge Pin Material:Nylostainless|Hinge Pin Diameter (mm):1.7"
"155301","02643","","Hinge Pin Diameter (in):0.065|.065&amp;#8221; PRE-CUT PINS:100 pins per package|Hinge Pin Material:Nylostainless|Hinge Pin Diameter (mm):1.7"
"155300","02642","","Hinge Pin Diameter (in):0.065|.065&amp;#8221; PRE-CUT PINS:100 pins per package|Hinge Pin Material:Nylostainless|Hinge Pin Diameter (mm):1.7"
"155299","02641","","Hinge Pin Diameter (in):0.065|.065&amp;#8221; PRE-CUT PINS:100 pins per package|Hinge Pin Material:Nylostainless|Hinge Pin Diameter (mm):1.7"
"155298","02640","","Hinge Pin Diameter (in):0.065|.065&amp;#8221; PRE-CUT PINS:100 pins per package|Hinge Pin Material:Nylostainless|Hinge Pin Diameter (mm):1.7"
"155297","02639","","Hinge Pin Diameter (in):0.065|.065&amp;#8221; PRE-CUT PINS:100 pins per package|Hinge Pin Material:Nylostainless|Hinge Pin Diameter (mm):1.7"
"155296","02638","","Hinge Pin Diameter (in):0.065|.065&amp;#8221; PRE-CUT PINS:100 pins per package|Hinge Pin Material:Nylostainless|Hinge Pin Diameter (mm):1.7"
"155295","02637","","Hinge Pin Diameter (in):0.065|.065&amp;#8221; PRE-CUT PINS:100 pins per package|Hinge Pin Material:Nylostainless|Hinge Pin Diameter (mm):1.7"
"155294","02636","","Hinge Pin Diameter (in):0.065|.065&amp;#8221; PRE-CUT PINS:100 pins per package|Hinge Pin Material:Nylostainless|Hinge Pin Diameter (mm):1.7"
"155293","02635","","Hinge Pin Diameter (in):0.065|.065&amp;#8221; PRE-CUT PINS:100 pins per package|Hinge Pin Material:Nylostainless|Hinge Pin Diameter (mm):1.7"
"155292","02634","","Hinge Pin Diameter (in):0.065|.065&amp;#8221; PRE-CUT PINS:100 pins per package|Hinge Pin Material:Nylostainless|Hinge Pin Diameter (mm):1.7"
"155291","02633","","Hinge Pin Diameter (in):0.065|.065&amp;#8221; PRE-CUT PINS:100 pins per package|Hinge Pin Material:Nylostainless|Hinge Pin Diameter (mm):1.7"
"155290","02632","","Hinge Pin Diameter (in):0.065|.065&amp;#8221; PRE-CUT PINS:100 pins per package|Hinge Pin Material:Nylostainless|Hinge Pin Diameter (mm):1.7"
"155289","02631","",""
"155288","02630","",""
"155287","02629","",""
"155286","02627","","Hinge Pin Diameter (in):0.093|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Nylosteel|Hinge Pin Diameter (mm):2.4"
"155285","02625","","12&amp;#8221; PRE-CUT PINS:24 pins per package|Hinge Pin Diameter (in):0.093|Hinge Pin Material:Nylosteel|Hinge Pin Diameter (mm):2.4"
"155284","02621","","Hinge Pin Diameter (in):0.109|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Nylosteel|Hinge Pin Diameter (mm):2.8"
"155283","02619","","12&amp;#8221; PRE-CUT PINS:24 pins per package|Hinge Pin Diameter (in):0.109|Hinge Pin Material:Nylosteel|Hinge Pin Diameter (mm):2.8"
"155282","02613","","Hinge Pin Diameter (in):0.125|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Nylosteel|Hinge Pin Diameter (mm):3.2"
"155281","02611","","12&amp;#8221; PRE-CUT PINS:24 pins per package|Hinge Pin Diameter (in):0.125|Hinge Pin Material:Nylosteel|Hinge Pin Diameter (mm):3.2"
"155280","02606","","Hinge Pin Diameter (in):0.156|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Nylosteel|Hinge Pin Diameter (mm):4.0"
"155279","02600","","12&amp;#8221; PRE-CUT PINS:24 pins per package|Hinge Pin Diameter (in):0.156|Hinge Pin Material:Nylosteel|Hinge Pin Diameter (mm):4.0"
"155278","02597","","Hinge Pin Diameter (in):0.065|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Nylosteel|Hinge Pin Diameter (mm):1.7"
"155277","02594","","Hinge Pin Diameter (in):0.053|HINGE PINS IN COILS:25 feet minimum|Hinge Pin Material:Nylosteel|Hinge Pin Diameter (mm):1.35"
"155276","02592","","12&amp;#8221; PRE-CUT PINS:24 pins per package|Hinge Pin Diameter (in):0.065|Hinge Pin Material:Nylosteel|Hinge Pin Diameter (mm):1.7"
"155275","02591","","Hinge Pin Diameter (in):0.065|.065&amp;#8221; PRE-CUT PINS:100 pins per package|Hinge Pin Material:Nylosteel|Hinge Pin Diameter (mm):1.7"
"155274","02590","","Hinge Pin Diameter (in):0.065|.065&amp;#8221; PRE-CUT PINS:100 pins per package|Hinge Pin Material:Nylosteel|Hinge Pin Diameter (mm):1.7"
"155273","02588","","Hinge Pin Diameter (in):0.065|.065&amp;#8221; PRE-CUT PINS:100 pins per package|Hinge Pin Material:Nylosteel|Hinge Pin Diameter (mm):1.7"
"155272","02587","","Hinge Pin Diameter (in):0.065|.065&amp;#8221; PRE-CUT PINS:100 pins per package|Hinge Pin Material:Nylosteel|Hinge Pin Diameter (mm):1.7"
"155271","02585","","Hinge Pin Diameter (in):0.065|.065&amp;#8221; PRE-CUT PINS:100 pins per package|Hinge Pin Material:Nylosteel|Hinge Pin Diameter (mm):1.7"
"155270","02584","","Hinge Pin Diameter (in):0.065|.065&amp;#8221; PRE-CUT PINS:100 pins per package|Hinge Pin Material:Nylosteel|Hinge Pin Diameter (mm):1.7"
"155269","02583","","Hinge Pin Diameter (in):0.065|.065&amp;#8221; PRE-CUT PINS:100 pins per package|Hinge Pin Material:Nylosteel|Hinge Pin Diameter (mm):1.7"
"155268","02582","","Hinge Pin Diameter (in):0.065|.065&amp;#8221; PRE-CUT PINS:100 pins per package|Hinge Pin Material:Nylosteel|Hinge Pin Diameter (mm):1.7"
"155267","02580","","Hinge Pin Diameter (in):0.065|.065&amp;#8221; PRE-CUT PINS:100 pins per package|Hinge Pin Material:Nylosteel|Hinge Pin Diameter (mm):1.7"
"155266","02579","","Hinge Pin Diameter (in):0.065|.065&amp;#8221; PRE-CUT PINS:100 pins per package|Hinge Pin Material:Nylosteel|Hinge Pin Diameter (mm):1.7"
"155265","02578","","Hinge Pin Diameter (in):0.065|.065&amp;#8221; PRE-CUT PINS:100 pins per package|Hinge Pin Material:Nylosteel|Hinge Pin Diameter (mm):1.7"
"155264","02577","","Hinge Pin Diameter (in):0.065|.065&amp;#8221; PRE-CUT PINS:100 pins per package|Hinge Pin Material:Nylosteel|Hinge Pin Diameter (mm):1.7"
"155263","02576","","Hinge Pin Diameter (in):0.065|.065&amp;#8221; PRE-CUT PINS:100 pins per package|Hinge Pin Material:Nylosteel|Hinge Pin Diameter (mm):1.7"
"155262","02574","","Hinge Pin Diameter (in):0.065|.065&amp;#8221; PRE-CUT PINS:100 pins per package|Hinge Pin Material:Nylosteel|Hinge Pin Diameter (mm):1.7"
"155261","02397","Thickness (in):1/8-5/32","Hook Style:Carded|Belt Thickness (in):1/8-5/32|Fastener Material:Stainless (Type 316)|Required Pin Diameter (in):0.093|Belt Thickness (mm):3.2-4.0|Cards or Strips per Box:12|Required Pin Diameter (mm):2.4|Wire Diameter (in):0.054|Wire Diameter (mm):1.37|Hinge Pin Included:No|Lacing Inches/Box:144|Hook Size:3-1|Minimum Pulley Diameter (in):3|Weight (kg):0.59|Strip Length (in):12|Strip Length (mm):300|Hooks Per Card or Strip:84|Weight (lbs):1.3|Minimum Pulley Diameter (mm):75"
"155260","02384","Thickness (in):1/16-3/32","Hook Style:Carded|Belt Thickness (in):1/16-3/32|Fastener Material:Hastelloy|Required Pin Diameter (in):0.065|Belt Thickness (mm):1.6-2.4|Cards or Strips per Box:12|Required Pin Diameter (mm):1.7|Wire Diameter (in):0.036 x .027|Hinge Pin Included:No|Lacing Inches/Box:144|Hook Size:36SP|Minimum Pulley Diameter (in):2|Weight (kg):0.36|Strip Length (in):12|Strip Length (mm):300|Hooks Per Card or Strip:120|Weight (lbs):0.8|Minimum Pulley Diameter (mm):50"
"155259","02381","Thickness (in):3/32-1/8","Hook Style:Carded|Belt Thickness (in):3/32-1/8|Fastener Material:Hastelloy|Required Pin Diameter (in):0.065|Belt Thickness (mm):2.4-3.2|Cards or Strips per Box:12|Required Pin Diameter (mm):1.7|Wire Diameter (in):0.036 x .027|Hinge Pin Included:No|Lacing Inches/Box:144|Hook Size:36LL|Minimum Pulley Diameter (in):2|Weight (kg):0.36|Strip Length (in):12|Strip Length (mm):300|Hooks Per Card or Strip:120|Weight (lbs):0.8|Minimum Pulley Diameter (mm):50"
"155258","02380","Thickness (in):3/32-1/8","Hook Style:Carded|Belt Thickness (in):3/32-1/8|Fastener Material:Hastelloy|Required Pin Diameter (in):0.065|Belt Thickness (mm):2.4-3.2|Cards or Strips per Box:12|Required Pin Diameter (mm):1.7|Wire Diameter (in):0.036 x .027|Hinge Pin Included:No|Lacing Inches/Box:144|Hook Size:36|Minimum Pulley Diameter (in):2|Weight (kg):0.36|Strip Length (in):12|Strip Length (mm):300|Hooks Per Card or Strip:120|Weight (lbs):0.8|Minimum Pulley Diameter (mm):50"
"155257","02289","Thickness (in):3/32-1/8","Hook Style:Carded|Belt Thickness (in):3/32-1/8|Fastener Material:Stainless (Type 430)|Required Pin Diameter (in):0.065|Belt Thickness (mm):2.4-3.2|Cards or Strips per Box:12|Required Pin Diameter (mm):1.7|Wire Diameter (in):0.040|Hinge Pin Material:Nylostainless|Hinge Pin Included:Yes|Wire Diameter (mm):1.02|Lacing Inches/Box:144|Hook Size:1SP (1A)|Minimum Pulley Diameter (in):2|Weight (kg):0.27|Strip Length (in):12|Strip Length (mm):300|Hooks Per Card or Strip:96|Weight (lbs):0.6|Minimum Pulley Diameter (mm):50"
"155256","02288","Thickness (in):3/32-1/8","Hook Style:Carded|Belt Thickness (in):3/32-1/8|Fastener Material:Stainless (Type 430)|Required Pin Diameter (in):0.065|Belt Thickness (mm):2.4-3.2|Cards or Strips per Box:12|Required Pin Diameter (mm):1.7|Wire Diameter (in):0.040|Wire Diameter (mm):1.02|Hinge Pin Included:No|Lacing Inches/Box:144|Hook Size:1LLSP (1ALL)|Minimum Pulley Diameter (in):2|Weight (kg):0.27|Strip Length (in):12|Strip Length (mm):300|Hooks Per Card or Strip:96|Weight (lbs):0.6|Minimum Pulley Diameter (mm):50"
"155255","02287","Thickness (in):3/32-1/8","Hook Style:Carded|Belt Thickness (in):3/32-1/8|Fastener Material:Stainless (Type 430)|Required Pin Diameter (in):0.065|Belt Thickness (mm):2.4-3.2|Cards or Strips per Box:12|Required Pin Diameter (mm):1.7|Wire Diameter (in):0.040|Wire Diameter (mm):1.02|Hinge Pin Included:No|Lacing Inches/Box:144|Hook Size:1SP (1A)|Minimum Pulley Diameter (in):2|Weight (kg):0.27|Strip Length (in):12|Strip Length (mm):300|Hooks Per Card or Strip:96|Weight (lbs):0.6|Minimum Pulley Diameter (mm):50"
"155254","02285","Thickness (in):3/32-1/8","Hook Style:Carded|Belt Thickness (in):3/32-1/8|Fastener Material:Galvanized|Required Pin Diameter (in):0.065|Belt Thickness (mm):2.4-3.2|Cards or Strips per Box:12|Required Pin Diameter (mm):1.7|Wire Diameter (in):0.040|Hinge Pin Material:Nylosteel|Hinge Pin Included:Yes|Wire Diameter (mm):1.02|Lacing Inches/Box:144|Hook Size:1SP (1A)|Minimum Pulley Diameter (in):2|Weight (kg):0.27|Strip Length (in):12|Strip Length (mm):300|Hooks Per Card or Strip:96|Weight (lbs):0.6|Minimum Pulley Diameter (mm):50"
"155253","02283","Thickness (in):3/32-1/8","Hook Style:Carded|Belt Thickness (in):3/32-1/8|Fastener Material:Galvanized|Required Pin Diameter (in):0.065|Belt Thickness (mm):2.4-3.2|Cards or Strips per Box:12|Required Pin Diameter (mm):1.7|Wire Diameter (in):0.040|Wire Diameter (mm):1.02|Hinge Pin Included:No|Lacing Inches/Box:144|Hook Size:1SP (1A)|Minimum Pulley Diameter (in):2|Weight (kg):0.27|Strip Length (in):12|Strip Length (mm):300|Hooks Per Card or Strip:96|Weight (lbs):0.6|Minimum Pulley Diameter (mm):50"
"155252","02278","Thickness (in):3/32-1/8","Hook Style:Carded|Belt Thickness (in):3/32-1/8|Fastener Material:High Tensile|Required Pin Diameter (in):0.065|Belt Thickness (mm):2.4-3.2|Cards or Strips per Box:24|Required Pin Diameter (mm):1.7|Wire Diameter (in):0.040|Wire Diameter (mm):1.02|Hinge Pin Included:No|Lacing Inches/Box:144|Hook Size:1SP (1A)|Minimum Pulley Diameter (in):2|Weight (kg):0.27|Strip Length (in):6|Strip Length (mm):150|Hooks Per Card or Strip:50|Weight (lbs):0.6|Minimum Pulley Diameter (mm):50"
"155251","02275","Thickness (in):3/32-1/8","Hook Style:Carded|Belt Thickness (in):3/32-1/8|Fastener Material:Stainless (Type 316)|Required Pin Diameter (in):0.065|Belt Thickness (mm):2.4-3.2|Cards or Strips per Box:24|Required Pin Diameter (mm):1.7|Wire Diameter (in):0.040|Wire Diameter (mm):1.02|Hinge Pin Included:No|Lacing Inches/Box:144|Hook Size:1SP (1A)|Minimum Pulley Diameter (in):2|Weight (kg):0.27|Strip Length (in):6|Strip Length (mm):150|Hooks Per Card or Strip:50|Weight (lbs):0.6|Minimum Pulley Diameter (mm):50"
"155250","02274","Thickness (in):3/32-1/8","Hook Style:Carded|Belt Thickness (in):3/32-1/8|Fastener Material:Stainless (Type 430)|Required Pin Diameter (in):0.065|Belt Thickness (mm):2.4-3.2|Cards or Strips per Box:24|Required Pin Diameter (mm):1.7|Wire Diameter (in):0.040|Hinge Pin Material:Nylostainless|Hinge Pin Included:Yes|Wire Diameter (mm):1.02|Lacing Inches/Box:144|Hook Size:1SP (1A)|Minimum Pulley Diameter (in):2|Weight (kg):0.27|Strip Length (in):6|Strip Length (mm):150|Hooks Per Card or Strip:50|Weight (lbs):0.6|Minimum Pulley Diameter (mm):50"
"155249","02272","Thickness (in):3/32-1/8","Hook Style:Carded|Belt Thickness (in):3/32-1/8|Fastener Material:Stainless (Type 430)|Required Pin Diameter (in):0.065|Belt Thickness (mm):2.4-3.2|Cards or Strips per Box:24|Required Pin Diameter (mm):1.7|Wire Diameter (in):0.040|Wire Diameter (mm):1.02|Hinge Pin Included:No|Lacing Inches/Box:144|Hook Size:1SP (1A)|Minimum Pulley Diameter (in):2|Weight (kg):0.27|Strip Length (in):6|Strip Length (mm):150|Hooks Per Card or Strip:50|Weight (lbs):0.6|Minimum Pulley Diameter (mm):50"
"155248","02269","Thickness (in):3/32-1/8","Hook Style:Carded|Belt Thickness (in):3/32-1/8|Fastener Material:Galvanized|Required Pin Diameter (in):0.065|Belt Thickness (mm):2.4-3.2|Cards or Strips per Box:24|Required Pin Diameter (mm):1.7|Wire Diameter (in):0.040|Hinge Pin Material:Nylosteel|Hinge Pin Included:Yes|Wire Diameter (mm):1.02|Lacing Inches/Box:144|Hook Size:1SP (1A)|Minimum Pulley Diameter (in):2|Weight (kg):0.27|Strip Length (in):6|Strip Length (mm):150|Hooks Per Card or Strip:50|Weight (lbs):0.6|Minimum Pulley Diameter (mm):50"
"155247","02268","Thickness (in):3/32-1/8","Hook Style:Carded|Belt Thickness (in):3/32-1/8|Fastener Material:Galvanized|Required Pin Diameter (in):0.065|Belt Thickness (mm):2.4-3.2|Cards or Strips per Box:24|Required Pin Diameter (mm):1.7|Wire Diameter (in):0.040|Wire Diameter (mm):1.02|Hinge Pin Included:No|Lacing Inches/Box:144|Hook Size:1LLSP (1ALL)|Minimum Pulley Diameter (in):2|Weight (kg):0.27|Strip Length (in):6|Strip Length (mm):150|Hooks Per Card or Strip:50|Weight (lbs):0.6|Minimum Pulley Diameter (mm):50"
"155246","02267","Thickness (in):3/32-1/8","Hook Style:Carded|Belt Thickness (in):3/32-1/8|Fastener Material:Galvanized|Required Pin Diameter (in):0.065|Belt Thickness (mm):2.4-3.2|Cards or Strips per Box:24|Required Pin Diameter (mm):1.7|Wire Diameter (in):0.040|Wire Diameter (mm):1.02|Hinge Pin Included:No|Lacing Inches/Box:144|Hook Size:1SP (1A)|Minimum Pulley Diameter (in):2|Weight (kg):0.27|Strip Length (in):6|Strip Length (mm):150|Hooks Per Card or Strip:50|Weight (lbs):0.6|Minimum Pulley Diameter (mm):50"
"155245","02243","Thickness (in):1/8-5/32","Hook Style:Carded|Belt Thickness (in):1/8-5/32|Fastener Material:High Tensile|Required Pin Diameter (in):0.065|Belt Thickness (mm):3.2-4.0|Cards or Strips per Box:12|Required Pin Diameter (mm):1.7|Wire Diameter (in):0.040|Wire Diameter (mm):1.02|Hinge Pin Included:No|Lacing Inches/Box:144|Hook Size:1LL|Minimum Pulley Diameter (in):2|Weight (kg):0.27|Strip Length (in):6|Strip Length (mm):150|Hooks Per Card or Strip:96|Weight (lbs):0.6|Minimum Pulley Diameter (mm):50"
"155244","02242","Thickness (in):1/8-5/32","Hook Style:Carded|Belt Thickness (in):1/8-5/32|Fastener Material:High Tensile|Required Pin Diameter (in):0.065|Belt Thickness (mm):3.2-4.0|Cards or Strips per Box:12|Required Pin Diameter (mm):1.7|Wire Diameter (in):0.040|Wire Diameter (mm):1.02|Hinge Pin Included:No|Lacing Inches/Box:144|Hook Size:1|Minimum Pulley Diameter (in):2|Weight (kg):0.27|Strip Length (in):12|Strip Length (mm):300|Hooks Per Card or Strip:96|Weight (lbs):0.6|Minimum Pulley Diameter (mm):50"
"155243","02240","Thickness (in):1/8-5/32","Hook Style:Carded|Belt Thickness (in):1/8-5/32|Fastener Material:Stainless (Type 316)|Required Pin Diameter (in):0.065|Belt Thickness (mm):3.2-4.0|Cards or Strips per Box:12|Required Pin Diameter (mm):1.7|Wire Diameter (in):0.040|Wire Diameter (mm):0.001|Hinge Pin Included:No|Lacing Inches/Box:144|Hook Size:1LL|Minimum Pulley Diameter (in):2|Weight (kg):0.27|Strip Length (in):12|Strip Length (mm):300|Hooks Per Card or Strip:96|Weight (lbs):0.6|Minimum Pulley Diameter (mm):50"
"155242","02146","Thickness (in):1/16-3/32","Hook Style:Carded|Belt Thickness (in):1/16-3/32|Fastener Material:Stainless (Type 316)|Required Pin Diameter (in):0.065|Belt Thickness (mm):1.6-2.4|Cards or Strips per Box:12|Required Pin Diameter (mm):1.7|Wire Diameter (in):0.040|Wire Diameter (mm):0.001|Hinge Pin Included:No|Lacing Inches/Box:144|Hook Size:1XSP (1D)|Minimum Pulley Diameter (in):2|Weight (kg):0.27|Strip Length (in):12|Strip Length (mm):300|Hooks Per Card or Strip:96|Weight (lbs):0.6|Minimum Pulley Diameter (mm):50"
"155241","02145","Thickness (in):1/16-3/32","Hook Style:Carded|Belt Thickness (in):1/16-3/32|Fastener Material:Stainless (Type 430)|Required Pin Diameter (in):0.065|Belt Thickness (mm):1.6-2.4|Cards or Strips per Box:12|Required Pin Diameter (mm):1.7|Wire Diameter (in):0.040|Hinge Pin Material:Nylostainless|Hinge Pin Included:Yes|Wire Diameter (mm):1.02|Lacing Inches/Box:144|Hook Size:1XSP (1D)|Minimum Pulley Diameter (in):2|Weight (kg):0.27|Strip Length (in):12|Strip Length (mm):300|Hooks Per Card or Strip:96|Weight (lbs):0.6|Minimum Pulley Diameter (mm):50"
