id,catalog_number,attributes,detail_attributes
1311996,01536EP3ER254TC-W22,Hz:60|Voltage:230/460|Phase:3|HP:15|RPM:3520|Enclosure:TEFC|Frame:254T,
1311995,01536EP3ER254TC,Hz:60|Voltage:230/460|Frame:254T|RPM:3530|HP:15|Enclosure:TEFC,
1311994,01518EP3ER254TC-W22,Hz:60|Voltage:230/460|Frame:254T|RPM:1765|HP:15|Enclosure:TEFC,
1311993,01518EP3ER254TCV-W22,Frame:254TC|HP:15|RPM:1800|Enclosure:TEFC|Voltage:208-230/460,
1311992,01509EP3E286T-W22,Hz:60|Voltage:208-230/460|Frame:284/6T|RPM:880|HP:15|Enclosure:TEFC,
1311991,01036EP3ER215TC-W22,Hz:60|Voltage:230/460|Phase:3|HP:10|RPM:3510|Enclosure:TEFC|Frame:215T,
1311990,01036EP3ER215TCV-W22,Frame:215TC|HP:10|RPM:3600|Enclosure:TEFC|Voltage:208-230/460,
1311989,01018EP3ER215TC-W22,Hz:60|Voltage:230/460|Frame:215T|RPM:1755|HP:10|Enclosure:TEFC,
1311988,01018EP3EHP215TYZ7F3,Hz:60|Voltage:230/460|Phase:3|HP:10|RPM:1800|Enclosure:TEFC|Frame:215TYZ,
1311987,01009EP3E284T-W22,Hz:60|Voltage:230/460|Frame:284T|RPM:880|HP:10|Enclosure:TEFC,
1311986,00736EP3ER213TC-W22,Hz:60|Voltage:230/460|Frame:213T|RPM:3510|HP:7.5|Enclosure:TEFC,
1311985,00736EP3ER213TCV-W22,Frame:213TC|HP:7.5|RPM:3600|Enclosure:TEFC|Voltage:208-230/460,
1311984,00718EP3ER213TC-W22,Hz:60|Voltage:230/460|Frame:213T|RPM:1755|HP:7.5|Enclosure:TEFC,
1311983,00718EP3EHP213TYZ7F3,Hz:60|Voltage:230/460|Phase:3|HP:7.5|RPM:1800|Enclosure:TEFC|Frame:213TYZ,
1311982,00709EP3E256T-W22,Hz:60|Voltage:208-230/460|Frame:254/6T|RPM:880|HP:7.5|Enclosure:TEFC,
1311981,00536EP3ER184TC-W22,Hz:60|Voltage:230/460|Frame:184T|RPM:3490|HP:5|Enclosure:TEFC,
1311980,00536EP3ER184TCV-W22,Frame:184TC|HP:5|RPM:3600|Enclosure:TEFC|Voltage:208-230/460,
1311979,00518EP3ER184TC-W22,Hz:60|Voltage:230/460|Frame:184T|RPM:1750|HP:5|Enclosure:TEFC,
1311978,00518EP3EHP184TYZ7F3,Hz:60|Voltage:230/460|Phase:3|HP:5|RPM:1800|Enclosure:TEFC|Frame:184TYZ,
1311977,00512EP3ER215TC-W22,Hz:60|Voltage:230/460|Frame:215T|RPM:1165|HP:5|Enclosure:TEFC,
1311976,00509EP3H254T-W22,Frame:W254T|HP:5|RPM:900|Enclosure:TEFC|Voltage:575,
1311975,00509EP3E254T-W22,Hz:60|Voltage:230/460|Frame:254T|RPM:880|HP:5|Enclosure:TEFC,
1311974,00336EP3ER182TC-W22,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:3500|Enclosure:TEFC|Frame:182T,
1311973,00336EP3ER145TC-W22,Frame:145TC|HP:3|RPM:3600|Enclosure:TEFC|Voltage:208-230/460,
1311972,00318EP3ER182TC-W22,Hz:60|Voltage:230/460|Frame:182T|RPM:1760|HP:3|Enclosure:TEFC,
1311971,00312EP3ER213TC-W22,Hz:60|Voltage:230/460|Frame:213T|RPM:1170|HP:3|Enclosure:TEFC,
1311970,00309EP3E215T-W22,Hz:60|Voltage:208-230/460|Frame:213/5T|RPM:865|HP:3|Enclosure:TEFC,
1311969,00236EP3ER145TC-W22,Hz:60|Voltage:230/460|Frame:145T|RPM:3450|HP:2|Enclosure:TEFC,
1311968,00218EP3ER145TC-W22,Hz:60|Voltage:230/460|Frame:145T|RPM:1755|HP:2|Enclosure:TEFC,
1311967,00212EP3ER184TC-W22,Hz:60|Voltage:230/460|Frame:184T|RPM:1160|HP:2|Enclosure:TEFC,
1311966,00209EP3H213T-W22,Hz:60|Voltage:575|Frame:213/5T|RPM:870|HP:2|Enclosure:TEFC,
1311965,00209EP3E213T-W22,Hz:60|Voltage:208-230/460|Frame:213/5T|RPM:870|HP:2|Enclosure:TEFC,
1311964,00159EP3E184T-W22,Hz:60|Voltage:208-230/460|Frame:182/4T|RPM:865|HP:1.5|Enclosure:TEFC,
1311963,00158EP3ER145TC-W22,Hz:60|Voltage:230/460|Frame:145T|RPM:1760|HP:1.5|Enclosure:TEFC,
1311962,00156EP3ER143TC-W22,Hz:60|Voltage:230/460|Frame:143T|RPM:3455|HP:1.5|Enclosure:TEFC,
1311961,00152EP3ER182TC-W22,Hz:60|Voltage:230/460|Frame:182T|RPM:1160|HP:1.5|Enclosure:TEFC,
1311960,00136EP3ER143TC-W22,Frame:143TC|HP:1|RPM:3600|Enclosure:TEFC|Voltage:208-230/460,
1311959,00118EP3ER143TC-W22,Hz:60|Voltage:230/460|Frame:143T|RPM:1770|HP:1|Enclosure:TEFC,
1311958,00112EP3ER145TC-W22,Hz:60|Voltage:230/460|Frame:145T|RPM:1150|HP:1|Enclosure:TEFC,
1311957,01036ET3ESS215TC,Hz:60|Voltage:208-230/460|Phase:3|HP:10|RPM:3600|Enclosure:TEFC|Frame:215TC,
1311956,01036EP3ESS215TCFL,Hz:60|Voltage:208-230/460|Phase:3|HP:10|RPM:3600|Enclosure:TEFC|Frame:215TC,
1311955,01018ET3ESS215TC,Hz:60|Voltage:208-230/460|Phase:3|HP:10|RPM:1800|Enclosure:TEFC|Frame:215TC,
1311954,01018ET3ESS184TC,Hz:60|Voltage:208-230/460|Phase:3|HP:10|RPM:1800|Enclosure:TEFC|Frame:184TC,
1311953,01018EP3ESS215TCFL,Hz:60|Voltage:208-230/460|Phase:3|HP:10|RPM:1800|Enclosure:TEFC|Frame:215TC,
1311952,00736ET3ESS213TC,Hz:60|Voltage:208-230/460|Phase:3|HP:7.5|RPM:3600|Enclosure:TEFC|Frame:213TC,
1311951,00736EP3ESS213TCFL,Hz:60|Voltage:208-230/460|Phase:3|HP:7.5|RPM:3600|Enclosure:TEFC|Frame:213TC,
1311950,00718ET3ESS213TC,Hz:60|Voltage:208-230/460|Phase:3|HP:7.5|RPM:1800|Enclosure:TEFC|Frame:213TC,
1311949,00718EP3ESS213TCFL,Hz:60|Voltage:208-230/460|Phase:3|HP:7.5|RPM:1800|Enclosure:TEFC|Frame:213TC,
1311948,00536ET3ESS184TC,Hz:60|Voltage:208-230/460|Phase:3|HP:5|RPM:3600|Enclosure:TEFC|Frame:184TC,
1311947,00536EP3ESS184TCFL,Phase:3|HP:5|RPM:3600|Frame:184TC|Voltage:208-230/460,
1311946,00518ET3ESS184TC,Hz:60|Voltage:208-230/460|Phase:3|HP:5|RPM:1800|Enclosure:TEFC|Frame:184TC,
1311945,00518EP3ESS184TCFL,Phase:3|HP:5|RPM:1800|Frame:184TC|Voltage:208-230/460,
1311944,00336ET3ESS182TC,Hz:60|Voltage:208-230/460|Phase:3|HP:3|RPM:3600|Enclosure:TEFC|Frame:182TC,
1311943,00336EP3ESS182TCFL,Voltage:208-230/460|Phase:3|Frame:182TC|RPM:3600|HP:3|Enclosure:TEFC,
1311942,00336EP3ESS145TCFL,Phase:3|HP:3|RPM:3600|Frame:145TC|Voltage:208-230/460,
1311941,00318ET3ESS182TC,Hz:60|Voltage:208-230/460|Phase:3|HP:3|RPM:1800|Enclosure:TEFC|Frame:182TC,
1311940,00318EP3ESS182TCFL,Phase:3|HP:3|RPM:1800|Frame:182TC|Voltage:208-230/460,
1311939,00236ET3ESS145TC,Hz:60|Voltage:208-230/460|Phase:3|HP:2|RPM:3600|Enclosure:TEFC|Frame:145TC,
1311938,00236EP3ESS145TCFL,Phase:3|HP:2|RPM:3600|Frame:145TC|Voltage:208-230/460,
1311937,00218ET3ESS145TC,Hz:60|Voltage:208-230/460|Phase:3|HP:2|RPM:1800|Enclosure:TEFC|Frame:145TC,
1311936,00218EP3ESS145TCFL,Phase:3|HP:2|RPM:1800|Frame:145TC|Voltage:208-230/460,
1311935,00158ET3ESS145TC,Hz:60|Voltage:208-230/460|Phase:3|HP:1.5|RPM:1800|Enclosure:TEFC|Frame:145TC,
1311934,00158EP3ESS145TCFL,Phase:3|HP:1.5|RPM:1800|Frame:145TC|Voltage:208-230/460,
1311933,00156EP3ESS145TCFL,Phase:3|HP:1.5|RPM:3600|Frame:145TC|Voltage:208-230/460,
1311932,00118NP3ESS143TCFL,Phase:3|HP:1|RPM:1800|Frame:143TCFL|Voltage:208-230/460,
1311931,00118ET3ESS143TC,Hz:60|Voltage:208-230/460|Phase:3|HP:1|RPM:1800|Enclosure:TEFC|Frame:143TC,
1311930,00118EP3ESS143TCFL,Phase:3|HP:1|RPM:1800|Frame:143TC|Voltage:208-230/460,
1311929,00236EP3ESS56CFL,Phase:3|HP:2|RPM:3600|Frame:56CFL|Voltage:208-230/460,
1311928,00236EP3ESS56C,Phase:3|HP:2|RPM:3600|Frame:56C|Voltage:208-230/460,
1311927,00218EP3ESS56CFL,Phase:3|HP:2|RPM:1800|Frame:56CFL|Voltage:208-230/460,
1311926,00218EP3ESS56C,Phase:3|HP:2|RPM:1800|Frame:56C|Voltage:208-230/460,
1311925,00158EP3ESS56CFL,Phase:3|HP:1.5|RPM:1800|Frame:56CFL|Voltage:208-230/460,
1311924,00158EP3ESS56C,Voltage:208-230/460|Phase:3|Frame:56C|RPM:1800|HP:1.5|Enclosure:TEFC,
1311923,00156EP3ESS56CFL,Voltage:208-230/460|Phase:3|Frame:56CFL|RPM:3600|HP:1.5|Enclosure:TEFC,
1311922,00156EP3ESS56C,Phase:3|HP:1.5|RPM:3600|Frame:56C|Voltage:208-230/460,
1311921,00136NP3ESS56CFL,Phase:3|HP:1|RPM:3600|Frame:56CFL|Voltage:208-230/460,
1311920,00136NP3ESS56C,Phase:3|HP:1|RPM:3600|Frame:56C|Voltage:208-230/460,
1311919,00136EP3ESS56CFL,Phase:3|HP:1|RPM:3600|Frame:56CFL|Voltage:208-230/460,
1311918,00136EP3ESS56C,Phase:3|HP:1|RPM:3600|Frame:56C|Voltage:208-230/460,
1311917,00118NP3ESS56CFL,Phase:3|HP:1|RPM:1800|Frame:56CFL|Voltage:208-230/460,
1311916,00118NP3ESS56C,Phase:3|HP:1|RPM:1800|Frame:56C|Voltage:208-230/460,
1311915,00118EP3ESS56CFL,Phase:3|HP:1|RPM:1800|Frame:56CFL|Voltage:208-230/460,
1311914,00118EP3ESS56C,Voltage:208-230/460V|Phase:3|Frame:56C|RPM:1800|HP:1|Enclosure:TEFC,
1311913,.7536EP3ESS56CFL,Hz:60|Voltage:208-230/460|Phase:3|HP:0.75|RPM:3600|Enclosure:TEFC|Frame:56CFL,
1311912,.7536EP3ESS56C,Hz:60|Voltage:208-230/460|Phase:3|HP:0.75|RPM:3600|Enclosure:TEFC|Frame:56C,
1311911,.7518EP3ESS56CFL,Hz:60|Voltage:208-230/460|Phase:3|HP:0.75|RPM:1800|Enclosure:TEFC|Frame:56CFL,
1311910,.7518EP3ESS56C,Hz:60|Voltage:208-230/460|Phase:3|HP:0.75|RPM:1800|Enclosure:TEFC|Frame:56C,
1311909,.7512EP3ESS56CFL,Hz:60|Voltage:208-230/460|Phase:3|HP:0.75|RPM:1200|Enclosure:TENV|Frame:56CFL,
1311908,.7512EP3ESS56C,Hz:60|Voltage:208-230/460|Phase:3|HP:0.75|RPM:1200|Enclosure:TENV|Frame:56C,
1311907,.5036EP3ESS56CFL,Hz:60|Voltage:208-230/460|Phase:3|HP:0.50|RPM:3600|Enclosure:TEFC|Frame:56CFL,
1311906,.5036EP3ESS56C,Hz:60|Voltage:208-230/460|Phase:3|HP:0.50|RPM:3600|Enclosure:TEFC|Frame:56C,
1311905,.5018EP3ESS56CFL,Hz:60|Voltage:208-230/460|Phase:3|HP:0.50|RPM:1800|Enclosure:TEFC|Frame:56CFL,
1311904,.5018EP3ESS56C,Hz:60|Voltage:208-230/460|Phase:3|HP:0.50|RPM:1800|Enclosure:TEFC|Frame:56C,
1311903,.5012EP3ESS56CFL,Hz:60|Voltage:208-230/460|Phase:3|HP:0.50|RPM:1200|Enclosure:TEFC|Frame:56CFL,
1311902,.5012EP3ESS56C,Hz:60|Voltage:208-230/460|Phase:3|HP:0.50|RPM:1200|Enclosure:TEFC|Frame:56C,
1311901,.3318EP3ESS56CFL,Hz:60|Voltage:208-230/460|Phase:3|HP:0.33|RPM:1800|Enclosure:TEFC|Frame:56CFL,
1311900,.3318EP3ESS56C,Hz:60|Voltage:208-230/460|Phase:3|HP:0.33|RPM:1800|Enclosure:TEFC|Frame:56C,
1311899,02036EP3ERSR256TC,Hz:60|Voltage:230/460|Phase:3|HP:20|RPM:3530|Frame:254/6T,
1311898,02018EP3ERSR256TC,Hz:60|Voltage:230/460|Phase:3|HP:20|RPM:1755|Frame:254/6T,
1311897,01536EP3ERSR254TC,Hz:60|Voltage:230/460|Phase:3|HP:15|RPM:3520|Frame:W254/6T,
1311896,01518EP3ERSR254TC,Hz:60|Voltage:230/460|Phase:3|HP:15|RPM:1760|Frame:W254/6T,
1311895,01036EP3ERSR215TC,Hz:60|Voltage:230/460|Phase:3|HP:10|RPM:3515|Frame:215T,
1311894,01036AP3FGD184TZ,HP:10|Voltage:230/460,
1311893,01018EP3ERSR215TC,Hz:60|Voltage:230/460|Phase:3|HP:10|RPM:1760|Frame:215T,
1311892,01012EP3ERSR256TC,Phase:3|HP:10|RPM:1200|Frame:256TC|Voltage:208-230/460V,
1311891,00736EP3ERSR213TC,Hz:60|Voltage:230/460|Phase:3|HP:7.5|RPM:3520|Frame:213T,
1311890,00718EP3ERSR213TC,Hz:60|Voltage:230/460|Phase:3|HP:7.5|RPM:1760|Frame:213T,
1311889,00712EP3ERSR254TC,Phase:3|HP:7.5|RPM:1200|Frame:254TC|Voltage:208-230/460V,
1311888,00536EP3ERSR184TC,Hz:60|Voltage:230/460|Phase:3|HP:5|RPM:3480|Frame:W182/4T,
1311887,00518EP3ERSR184TC,Hz:60|Voltage:230/460|Phase:3|HP:5|RPM:1730|Frame:W182/4T,
1311886,00512EP3ERSR215TC,Hz:60|Voltage:230/460|Phase:3|HP:5|RPM:1165|Frame:215T,
1311885,00336EP3ERSR182TC,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:3495|Frame:W182/4T,
1311884,00318EP3ERSR182TC,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1740|Frame:W182/4T,
1311883,00312EP3ERSR213TC,Hz:60|Voltage:230/460|Phase:3|HP:3|RPM:1170|Frame:213T,
1311882,00236EP3ERSR145TC,Phase:3|HP:2|RPM:3600|Frame:145TC|Voltage:208-230/460,
1311881,00218EP3ERSR145TC,Phase:3|HP:2|RPM:1800|Frame:145TC|Voltage:208-230/460,
1311880,00212EP3ERSR184TC,Hz:60|Voltage:230/460|Phase:3|HP:2|RPM:1165|Frame:184T,
1311879,00158EP3ERSR145TC,Phase:3|HP:1.5|RPM:1800|Frame:145TC|Voltage:208-230/460,
1311878,00156EP3ERSR143TC,Phase:3|HP:1.5|RPM:3600|Frame:143TC|Voltage:208-230/460,
1311877,00152EP3ERSR182TC,Hz:60|Voltage:230/460|Phase:3|HP:1.5|RPM:1165|Frame:182T,
1311876,00118EP3ERSR143TC,Phase:3|HP:1|RPM:1800|Frame:143TC|Voltage:208-230/460,
1311875,00112EP3VRSR145TC,HP:1,
1311874,00112EP3ERSR145TC,Hz:60|Voltage:208-230/460|Phase:3|HP:1|RPM:1160|Frame:143/5T,
1311873,02036ET3HRS256T,Phase:3|HP:20|RPM:3600|Frame:256T|Voltage:575,
1311872,02036ET3ERSR256TC,Phase:3|HP:20|RPM:3600|Frame:256TC|Voltage:208-230/460,
1311871,02036ET3ERS256TC,Hz:60|Voltage:208-230/460|Phase:3|HP:20|RPM:3530|Frame:256T,
1311870,02036ET3ERS256T,Hz:60|Voltage:208-230/460|Phase:3|HP:20|RPM:3530|Frame:256T,
1311869,02018ET3HRS256T,Phase:3|HP:20|RPM:1800|Frame:256T|Voltage:575,
1311868,02018ET3ERSR256TC,Phase:3|HP:20|RPM:1800|Frame:256TC|Voltage:208-230/460,
1311867,02018ET3ERS256TC,Hz:60|Voltage:208-230/460|Phase:3|HP:20|RPM:1765|Frame:256T,
1311866,02018ET3ERS256T,Hz:60|Voltage:208-230/460|Phase:3|HP:20|RPM:1765|Frame:256T,
1311865,01536ET3HRS254T,Phase:3|HP:15|RPM:3600|Frame:254T|Voltage:575,
1311864,01536ET3ERSR254TC,Phase:3|HP:15|RPM:3600|Frame:254TC|Voltage:208-230/460,
1311863,01536ET3ERS254TC,Hz:60|Voltage:208-230/460|Phase:3|HP:15|RPM:3535|Frame:254T,
1311862,01536ET3ERS254T,Hz:60|Voltage:208-230/460|Phase:3|HP:15|RPM:3535|Frame:254T,
1311861,01518ET3HRSR254TC,Hz:60|Voltage:575|Phase:3|HP:15|RPM:1765|Frame:254T,
1311860,01518ET3HRS254T,Phase:3|HP:15|RPM:1800|Frame:254T|Voltage:575,
1311859,01518ET3ERSR254TC,Hz:60|Voltage:208-230/460|Phase:3|HP:15|RPM:1765|Frame:254T,
1311858,01518ET3ERS254TC,Hz:60|Voltage:208-230/460|Phase:3|HP:15|RPM:1765|Frame:254T,
1311857,01518ET3ERS254T,Hz:60|Voltage:208-230/460|Phase:3|HP:15|RPM:1765|Frame:254T,
1311856,01036ET3HRS215T,Phase:3|HP:10|RPM:3600|Frame:215T|Voltage:575,
1311855,01036ET3ERSR215TC,Voltage:208-230/460|Phase:3|Frame:215TC|RPM:3600|HP:10|Enclosure:TEFC,
1311854,01036ET3ERS215TC,Hz:60|Voltage:208-230/460|Phase:3|HP:10|RPM:3530|Frame:215T,
1311853,01036ET3ERS215T,Hz:60|Voltage:208-230/460|Phase:3|HP:10|RPM:3530|Frame:215T,
1311852,01018ET3HRSR215TC,Hz:60|Voltage:575|Phase:3|HP:10|RPM:1800|Enclosure:TEFC|Frame:213/5TC,
1311851,01018ET3HRS215T,Phase:3|HP:10|RPM:1800|Frame:215T|Voltage:575,
1311850,01018ET3ERSR215TC,Hz:60|Voltage:208-230/460|Phase:3|HP:10|RPM:1760|Frame:215T,
1311849,01018ET3ERS215TC,Hz:60|Voltage:208-230/460|Phase:3|HP:10|RPM:1760|Frame:215T,
1311848,01018ET3ERS215T,Hz:60|Voltage:208-230/460|Phase:3|HP:10|RPM:1760|Frame:215T,
1311847,01012ET3HRS256T,Phase:3|HP:10|RPM:1200|Frame:256T|Voltage:575,
1311846,01012ET3ERS256TC,Hz:60|Voltage:208-230/460|Phase:3|HP:10|RPM:1170|Frame:256T,
1311845,01012ET3ERS256T,Hz:60|Voltage:208-230/460|Phase:3|HP:10|RPM:1170|Frame:256T,
1311844,00736ET3HRS213T,Phase:3|HP:7.5|RPM:3600|Frame:213T|Voltage:575,
1311843,00736ET3ERSR213TC,Phase:3|HP:7.5|RPM:3600|Frame:213TC|Voltage:208-230/460,
1311842,00736ET3ERS213TC,Hz:60|Voltage:208-230/460|Phase:3|HP:7.5|RPM:3530|Frame:213T,
1311841,00736ET3ERS213T,Hz:60|Voltage:208-230/460|Phase:3|HP:7.5|RPM:3530|Frame:213T,
1311840,00718ET3HRS213T,Voltage:575|Phase:3|Frame:213T|RPM:1800|HP:7.5|Enclosure:TEFC,
1311839,00718ET3ERSR213TC,Hz:60|Voltage:208-230/460|Phase:3|HP:7.5|RPM:1770|Frame:213T,
1311838,00718ET3ERS213TC,Hz:60|Voltage:208-230/460|Phase:3|HP:7.5|RPM:1770|Frame:213T,
1311837,00718ET3ERS213T,Hz:60|Voltage:208-230/460|Phase:3|HP:7.5|RPM:1770|Frame:213T,
1311836,00712ET3HRS254T,Phase:3|HP:7.5|RPM:1200|Frame:254T|Voltage:575,
1311835,00712ET3ERS254TC,Hz:60|Voltage:208-230/460|Phase:3|HP:7.5|RPM:1170|Frame:254T,
1311834,00712ET3ERS254T,Hz:60|Voltage:208-230/460|Phase:3|HP:7.5|RPM:1170|Frame:254T,
1311833,00536ET3HRS184T,Phase:3|HP:5|RPM:3600|Frame:184T|Voltage:575,
1311832,00536ET3ERSR184TC,Phase:3|HP:5|RPM:3600|Frame:184TC|Voltage:208-230/460,
1311831,00536ET3ERS184TC,Hz:60|Voltage:208-230/460|Phase:3|HP:5|RPM:3510|Frame:184T,
1311830,00536ET3ERS184T,Hz:60|Voltage:208-230/460|Phase:3|HP:5|RPM:3510|Frame:184T,
1311829,00518ET3HRS184T,Phase:3|HP:5|RPM:1800|Frame:184T|Voltage:575,
1311828,00518ET3ERSR184TC,Phase:3|HP:5|RPM:1800|Frame:184TC|Voltage:208-230/460,
1311827,00518ET3ERS184TC,Hz:60|Voltage:208-230/460|Phase:3|HP:5|RPM:1755|Frame:184T,
1311826,00518ET3ERS184T,Hz:60|Voltage:208-230/460|Phase:3|HP:5|RPM:1755|Frame:184T,
1311825,00512ET3HRS215T,Hz:60|Voltage:575|Phase:3|HP:5|RPM:1200|Enclosure:TEFC|Frame:215T,
1311824,00512ET3ERSR215TC,Phase:3|HP:5|RPM:1200|Frame:215TC|Voltage:208-230/460,
1311823,00512ET3ERS215TC,Hz:60|Voltage:208-230/460|Phase:3|HP:5|RPM:1160|Frame:215T,
1311822,00512ET3ERS215T,Hz:60|Voltage:208-230/460|Phase:3|HP:5|RPM:1160|Frame:215T,
1311821,00336ET3HRS182T,Hz:60|Voltage:575|Phase:3|HP:3|RPM:3510|Frame:182T,
1311820,00336ET3ERSR182TC,Phase:3|HP:3|RPM:3600|Frame:182TC|Voltage:208-230/460,
1311819,00336ET3ERS182TC,Hz:60|Voltage:208-230/460|Phase:3|HP:3|RPM:3510|Frame:182T,
1311818,00336ET3ERS182T,Hz:60|Voltage:208-230/460|Phase:3|HP:3|RPM:3510|Frame:182T,
1311817,00318ET3HRS182T,Hz:60|Voltage:575|Phase:3|HP:3|RPM:1760|Frame:182T,
1311816,00318ET3ERSR182TC,Phase:3|HP:3|RPM:1800|Frame:182TC|Voltage:208-230/460,
1311815,00318ET3ERS182TC,Hz:60|Voltage:208-230/460|Phase:3|HP:3|RPM:1760|Frame:182T,
1311814,00318ET3ERS182T,Hz:60|Voltage:208-230/460|Phase:3|HP:3|RPM:1760|Frame:182T,
1311813,00312ET3HRS213T,Phase:3|HP:3|RPM:1200|Frame:213T|Voltage:575,
1311812,00312ET3ERSR213TC,Phase:3|HP:3|RPM:1200|Frame:213TC|Voltage:208-230/460,
1311811,00312ET3ERS213TC,Hz:60|Voltage:208-230/460|Phase:3|HP:3|RPM:1170|Frame:213T,
1311810,00312ET3ERS213T,Hz:60|Voltage:208-230/460|Phase:3|HP:3|RPM:1170|Frame:213T,
1311809,00236ET3HRS145T,Hz:60|Voltage:575|Phase:3|HP:2|RPM:3440|Frame:143/5T,
1311808,00236ET3ERSR145TC,Phase:3|HP:2|RPM:3600|Frame:145TC|Voltage:208-230/460,
1311807,00236ET3ERS145TC,Phase:3|HP:2|RPM:3600|Frame:145TC|Voltage:208-230/460,
1311806,00236ET3ERS145T,Hz:60|Voltage:208-230/460|Phase:3|HP:2|RPM:3440|Frame:143/5T,
1311805,00218ET3HRS145T,Hz:60|Voltage:575|Phase:3|HP:2|RPM:1750|Frame:143/5T,
1311804,00218ET3ERSR145TC,Phase:3|HP:2|RPM:1800|Frame:145TC|Voltage:208-230/460,
1311803,00218ET3ERS145TC,Hz:60|Voltage:208-230/460|Phase:3|HP:2|RPM:1750|Frame:143/5T,
1311802,00218ET3ERS145T,Hz:60|Voltage:208-230/460|Phase:3|HP:2|RPM:1750|Frame:143/5T,
1311801,00212ET3HRS184T,Hz:60|Voltage:575|Phase:3|HP:2|RPM:1165|Frame:184T,
1311800,00212ET3ERSR184TC,Phase:3|HP:2|RPM:1200|Frame:184TC|Voltage:208-230/460,
1311799,00212ET3ERS184TC,Hz:60|Voltage:208-230/460|Phase:3|HP:2|RPM:1165|Frame:184T,
1311798,00212ET3ERS184T,Hz:60|Voltage:208-230/460|Phase:3|HP:2|RPM:1165|Frame:184T,
1311797,00158ET3HRS145T,Hz:60|Voltage:575|Phase:3|HP:1.5|RPM:1750|Frame:143/5T,
1311796,00158ET3ERSR145TC,Phase:3|HP:1.5|RPM:1800|Frame:145TC|Voltage:208-230/460,
1311795,00158ET3ERS145TC,Hz:60|Voltage:208-230/460|Phase:3|HP:1.5|RPM:1750|Frame:143/5T,
1311794,00158ET3ERS145T,Hz:60|Voltage:208-230/460|Phase:3|HP:1.5|RPM:1750|Frame:143/5T,
1311793,00156ET3ERSR143TC,Phase:3|HP:1.5|RPM:3600|Frame:143TC|Voltage:208-230/460,
1311792,00156ET3ERS143TC,Phase:3|HP:1.5|RPM:3600|Frame:143TC|Voltage:208-230/460,
1311791,00156ET3ERS143T,Hz:60|Voltage:208-230/460|Phase:3|HP:1.5|RPM:3420|Frame:143/5T,
1311790,00152ET3HRS182T,Hz:60|Voltage:575|Phase:3|HP:1.5|RPM:1165|Frame:182T,
1311789,00152ET3ERSR182TC,Phase:3|HP:1.5|RPM:1200|Frame:182TC|Voltage:208-230/460,
1311788,00152ET3ERS182TC,Hz:60|Voltage:208-230/460|Phase:3|HP:1.5|RPM:1165|Frame:182T,
1311787,00152ET3ERS182T,Hz:60|Voltage:208-230/460|Phase:3|HP:1.5|RPM:1165|Frame:182T,
1311786,00118ET3ERSR143TC,Phase:3|HP:1|RPM:1800|Frame:143TC|Voltage:208-230/460,
1311785,00118ET3ERS143TC,Phase:3|HP:1|RPM:1800|Frame:143TC|Voltage:208-230/460,
1311784,00118ET3ERS143T,Hz:60|Voltage:208-230/460|Phase:3|HP:1|RPM:1750|Frame:143/5T,
1311783,00112ET3HRS145T,Hz:60|Voltage:575|Phase:3|HP:1|RPM:1160|Frame:143/5T,
1311782,00112ET3ERSR145TC,Hz:60|Voltage:208-230/460|Phase:3|HP:1|RPM:1160|Frame:143/5T,
1311781,00112ET3ERS145TC,Hz:60|Voltage:208-230/460|Phase:3|HP:1|RPM:1160|Frame:143/5T,
1311780,00112ET3ERS145T,Hz:60|Voltage:208-230/460|Phase:3|HP:1|RPM:1160|Frame:143/5T,
1311779,15036EP3G445HP,Hz:60|HP:150|RPM:3575|Frame:445HP|Voltage:460,
1311778,15018EP3G445HP,Hz:60|HP:150|RPM:1780|Frame:445HP|Voltage:460,
1311777,12536EP3G444HP,Hz:60|HP:125|RPM:3560|Frame:444HP|Voltage:460,
1311776,12518EP3G444HP,Hz:60|HP:125|RPM:1780|Frame:444HP|Voltage:460,
1311775,10036EP3G405HPH,Hz:60|HP:100|RPM:3550|Frame:405HPH|Voltage:460,
1311774,10036EP3G405HP,Hz:60|HP:100|RPM:3550|Frame:405HP|Voltage:460,
1311773,10036EP3E405HPH,Hz:60|HP:100|RPM:3550|Frame:405HPH|Voltage:230/460,
1311772,10036EP3E405HP,Hz:60|HP:100|RPM:3550|Frame:405HP|Voltage:230/460,
1311771,10018EP3G405HPH,Hz:60|HP:100|RPM:1775|Frame:405HPH|Voltage:460,
1311770,10018EP3G405HP,Hz:60|HP:100|RPM:1775|Frame:405HP|Voltage:460,
1311769,10018EP3E405HPH,Hz:60|HP:100|RPM:1775|Frame:405HPH|Voltage:230/460,
1311768,10018EP3E405HP,Hz:60|HP:100|RPM:1775|Frame:405HP|Voltage:230/460,
1311767,07536EP3E365HP,Hz:60|HP:75|RPM:3550|Frame:365HP|Voltage:230/460,
1311766,07518EP3E365HP,Hz:60|HP:75|RPM:1775|Frame:365HP|Voltage:230/460,
1311765,06036EP3E364HP,Hz:60|HP:60|RPM:3555|Frame:364HP|Voltage:230/460,
1311764,06036EP3E326HP,Hz:60|HP:60|RPM:3530|Frame:326HP|Voltage:230/460,
