"ID","ATTRIBUTES"
1310245,"Enclosure:TEFC|Frame:586/7Z|HP:500|Hz:60|Phase:3|RPM:1190|Voltage:460"
1310246,"Enclosure:TEFC|Frame:586/7Z|HP:500|Hz:60|Phase:3|RPM:1790|Voltage:460"
1310247,"Enclosure:IC411-TEFC|Frame:182T|HP:1|Hz:60|Phase:3|RPM:900|Voltage:460"
1310248,"Enclosure:IC411-TEFC|Frame:143/5T|HP:1|Hz:60|Phase:3|RPM:1150|Voltage:575"
1310249,"Frame:145TC|HP:1|RPM:1200|Voltage:460"
1310250,"Enclosure:IC411-TEFC|Frame:143/5T|HP:1|Hz:60|Phase:3|RPM:1150|Voltage:460"
1310251,"Enclosure:IC411-TEFC|Frame:143/5T|HP:1|Hz:60|Phase:3|RPM:1150|Voltage:460"
1310252,"Enclosure:IC411-TEFC|Frame:143/5T|HP:1|Hz:60|Phase:3|RPM:1760|Voltage:575"
1310253,"Enclosure:IC411-TEFC|Frame:143/5T|HP:1|Hz:60|Phase:3|RPM:1760|Voltage:460"
1310254,"Enclosure:IC411-TEFC|Frame:143/5T|HP:1|Hz:60|Phase:3|RPM:1760|Voltage:460"
1310255,"Enclosure:IC411-TEFC|Frame:143TC|HP:1|Hz:60|Phase:3|RPM:1800|Voltage:460"
1310256,"Enclosure:IC411-TEFC|Frame:182/4T|HP:1.5|Hz:60|Phase:3|RPM:1165|Voltage:575"
1310257,"Enclosure:IC411-TEFC|Frame:182/4T|HP:1.5|Hz:60|Phase:3|RPM:1165|Voltage:460"
1310258,"Enclosure:IC411-TEFC|Frame:182/4T|HP:1.5|Hz:60|Phase:3|RPM:1165|Voltage:460"
1310259,"Enclosure:IC411-TEFC|Frame:143/5T|HP:1.5|Hz:60|Phase:3|RPM:3490|Voltage:575"
1310260,"Enclosure:IC411-TEFC|Frame:143/5T|HP:1.5|Hz:60|Phase:3|RPM:3490|Voltage:460"
1310261,"Enclosure:IC411-TEFC|Frame:143/5T|HP:1.5|Hz:60|Phase:3|RPM:3490|Voltage:460"
1310262,"Enclosure:IC411-TEFC|Frame:143/5T|HP:1.5|Hz:60|Phase:3|RPM:1755|Voltage:575"
1310263,"Enclosure:IC411-TEFC|Frame:143/5T|HP:1.5|Hz:60|Phase:3|RPM:1755|Voltage:460"
1310264,"Enclosure:IC411-TEFC|Frame:143/5T|HP:1.5|Hz:60|Phase:3|RPM:1755|Voltage:460"
1310265,"Enclosure:IC411-TEFC|Frame:145TC|HP:1.5|Hz:60|Phase:3|RPM:1800|Voltage:460"
1310266,"Enclosure:IC411-TEFC|Frame:182/4T|HP:1.5|Hz:60|Phase:3|RPM:860|Voltage:460"
1310267,"Enclosure:IC411-TEFC|Frame:182/4T|HP:1.5|Hz:60|Phase:3|RPM:860|Voltage:460"
1310268,"Enclosure:IC411-TEFC|Frame:213/5T|HP:2|Hz:60|Phase:3|RPM:870|Voltage:460"
1310269,"Enclosure:IC411-TEFC|Frame:213/5T|HP:2|Hz:60|Phase:3|RPM:870|Voltage:460"
1310270,"Enclosure:IC411-TEFC|Frame:182/4T|HP:2|Hz:60|Phase:3|RPM:1165|Voltage:575"
