id,catalog_number,upc_number,weight,main_image,documents,attributes
5899538,10685004,EXIST,EXIST,,,
5899537,10685003,EXIST,EXIST,,,
5899536,10685002,EXIST,EXIST,,,
5899535,10685001,EXIST,EXIST,,,
5899534,10685000,EXIST,EXIST,,,
5899533,10684999,EXIST,EXIST,,,
5899532,10684998,EXIST,EXIST,,,
5899531,10684997,EXIST,EXIST,,,
5899530,10684996,EXIST,EXIST,,,
5899529,10684995,EXIST,EXIST,,,
5899528,10684994,EXIST,EXIST,,,
5899527,10684993,EXIST,EXIST,,,
5899526,10684992,EXIST,EXIST,,,
5899525,10684991,EXIST,EXIST,,,
5899524,10684990,EXIST,EXIST,,,
5899523,10684989,EXIST,EXIST,,,
5899522,10684988,EXIST,EXIST,,,
5899521,10684987,EXIST,EXIST,,,
5899520,10684986,EXIST,EXIST,,,
5899519,10684985,EXIST,EXIST,,,
5899518,10684984,EXIST,EXIST,,,
5899517,10684983,EXIST,EXIST,,,
5899516,10684982,EXIST,EXIST,,,
5899515,10684981,EXIST,EXIST,,,
5899514,10684980,EXIST,EXIST,,,
5899513,10684979,EXIST,EXIST,,,
5899512,10684978,EXIST,EXIST,,,
5899511,10684977,EXIST,EXIST,,,
5899510,10684976,EXIST,EXIST,,,
5899509,10684975,EXIST,EXIST,,,
5899508,10684974,EXIST,EXIST,,,
5899507,10684973,EXIST,EXIST,,,
5899506,10684972,EXIST,EXIST,,,
5899505,10684971,EXIST,EXIST,,,
5899504,10684970,EXIST,EXIST,,,
5899503,10684969,EXIST,EXIST,,,
5899502,10684968,EXIST,EXIST,,,
5899501,10684967,EXIST,EXIST,,,
5899500,10684966,EXIST,EXIST,,,
5899499,10684965,EXIST,EXIST,,,
5899498,10684964,EXIST,EXIST,,,
5899497,10684963,EXIST,EXIST,,,
5899496,10684962,EXIST,EXIST,,,
5899495,10684961,EXIST,EXIST,,,
5899494,10684960,EXIST,EXIST,,,
5899493,10684959,EXIST,EXIST,,,
5899492,10684958,EXIST,EXIST,,,
5899491,10684957,EXIST,EXIST,,,
5899490,10684956,EXIST,EXIST,,,
5899489,10684955,EXIST,EXIST,,,
5899488,10684954,EXIST,EXIST,,,
5899487,10684953,EXIST,EXIST,,,
5899486,10684952,EXIST,EXIST,,,
5899485,10684951,EXIST,EXIST,,,
5899484,10684950,EXIST,EXIST,,,
5899483,10684949,EXIST,EXIST,,,
5899482,10684948,EXIST,EXIST,,,
5899481,10684947,EXIST,EXIST,,,
5899480,10684946,EXIST,EXIST,,,
5899479,10684945,EXIST,EXIST,,,
5899478,10684944,EXIST,EXIST,,,
5899477,10684943,EXIST,EXIST,,,
5899476,10684942,EXIST,EXIST,,,
5899475,10684941,EXIST,EXIST,,,
5899474,10684940,EXIST,EXIST,,,
5899473,10684939,EXIST,EXIST,,,
5899472,10684938,EXIST,EXIST,,,
5899471,10684937,EXIST,EXIST,,,
5899470,10684936,EXIST,EXIST,,,
5899469,10684935,EXIST,EXIST,,,
5899468,10684934,EXIST,EXIST,,,
5899467,10684933,EXIST,EXIST,,,
5899466,10684932,EXIST,EXIST,,,
5899465,10684931,EXIST,EXIST,,,
5899464,10684930,EXIST,EXIST,,,
5899463,10684929,EXIST,EXIST,,,
5899462,10684928,EXIST,EXIST,,,
5899461,10684927,EXIST,EXIST,,,
5899460,10684926,EXIST,EXIST,,,
5899459,10684925,EXIST,EXIST,,,
5899458,10684924,EXIST,EXIST,,,
5899457,10684923,EXIST,EXIST,,,
5899456,10684922,EXIST,EXIST,,,
5899455,10684921,EXIST,EXIST,,,
5899454,10684920,EXIST,EXIST,,,
5899453,10684919,EXIST,EXIST,,,
5899452,10684918,EXIST,EXIST,,,
5899451,10684917,EXIST,EXIST,,,
5899450,10684916,EXIST,EXIST,,,
5899449,10684915,EXIST,EXIST,,,
5899448,10684914,EXIST,EXIST,,,
5899447,10684913,EXIST,EXIST,,,
5899446,10684912,EXIST,EXIST,,,
5899445,10684911,EXIST,EXIST,,,
5899444,10684910,EXIST,EXIST,,,
5899443,10684909,EXIST,EXIST,,,
5899442,10684908,EXIST,EXIST,,,
5899441,10684907,EXIST,EXIST,,,
5899440,10684906,EXIST,EXIST,,,
5899439,10684905,EXIST,EXIST,,,
5899438,10684904,EXIST,EXIST,,,
5899437,10684903,EXIST,EXIST,,,
5899436,10684902,EXIST,EXIST,,,
5899435,10684901,EXIST,EXIST,,,
5899434,10684900,EXIST,EXIST,,,
5899433,10684899,EXIST,EXIST,,,
5899432,10684898,EXIST,EXIST,,,
5899431,10684897,EXIST,EXIST,,,
5899430,10684896,EXIST,EXIST,,,
5899429,10684895,EXIST,EXIST,,,
5899428,10684894,EXIST,EXIST,,,
5899427,10684893,EXIST,EXIST,,,
5899426,10684892,EXIST,EXIST,,,
5899425,10684891,EXIST,EXIST,,,
5899424,10684890,EXIST,EXIST,,,
5899423,10684889,EXIST,EXIST,,,
5899422,10684888,EXIST,EXIST,,,
5899421,10684887,EXIST,EXIST,,,
5899420,10684886,EXIST,EXIST,,,
5899419,10684885,EXIST,EXIST,,,
5899418,10684884,EXIST,EXIST,,,
5899417,10684883,EXIST,EXIST,,,
5899416,10684882,EXIST,EXIST,,,
5899415,10684881,EXIST,EXIST,,,
5899414,10684880,EXIST,EXIST,,,
5899413,10684879,EXIST,EXIST,,,
5899412,10684878,EXIST,EXIST,,,
5899411,10684877,EXIST,EXIST,,,
5899410,10684876,EXIST,EXIST,,,
5899409,10684875,EXIST,EXIST,,,
5899408,10684874,EXIST,EXIST,,,
5899407,10684873,EXIST,EXIST,,,
5899406,10684872,EXIST,EXIST,,,
5899405,10684871,EXIST,EXIST,,,
5899404,10684870,EXIST,EXIST,,,
5899403,10684869,EXIST,EXIST,,,
5899402,10684868,EXIST,EXIST,,,
5899401,10684867,EXIST,EXIST,,,
5899400,10684866,EXIST,EXIST,,,
5899399,10684865,EXIST,EXIST,,,
5899398,10684864,EXIST,EXIST,,,
5899397,10684863,EXIST,EXIST,,,
5899396,10684862,EXIST,EXIST,,,
5899395,10684861,EXIST,EXIST,,,
5899394,10684860,EXIST,EXIST,,,
5899393,10684859,EXIST,EXIST,,,
5899392,10684858,EXIST,EXIST,,,
5899391,10684857,EXIST,EXIST,,,
5899390,10684856,EXIST,EXIST,,,
5899389,10684855,EXIST,EXIST,,,
5899388,10684854,EXIST,EXIST,,,
5899387,10684853,EXIST,EXIST,,,
5899386,10684852,EXIST,EXIST,,,
5899385,10684851,EXIST,EXIST,,,
5899384,10684850,EXIST,EXIST,,,
5899383,10684849,EXIST,EXIST,,,
5899382,10684848,EXIST,EXIST,,,
5899381,10684847,EXIST,EXIST,,,
5899380,10684846,EXIST,EXIST,,,
5899379,10684845,EXIST,EXIST,,,
5899378,10684844,EXIST,EXIST,,,
5899377,10684843,EXIST,EXIST,,,
5899376,10684842,EXIST,EXIST,,,
5899375,10684841,EXIST,EXIST,,,
5899374,10684840,EXIST,EXIST,,,
5899373,10684839,EXIST,EXIST,,,
5899372,10684838,EXIST,EXIST,,,
5899371,10684837,EXIST,EXIST,,,
5899370,10684836,EXIST,EXIST,,,
5899369,10684835,EXIST,EXIST,,,
5899368,10684834,EXIST,EXIST,,,
5899367,10684833,EXIST,EXIST,,,
5899366,10684832,EXIST,EXIST,,,
5899365,10684831,EXIST,EXIST,,,
5899364,10684830,EXIST,EXIST,,,
5899363,10684829,EXIST,EXIST,,,
5899362,10684828,EXIST,EXIST,,,
5899361,10684827,EXIST,EXIST,,,
5899360,10684826,EXIST,EXIST,,,
5899359,10684825,EXIST,EXIST,,,
5899358,10684824,EXIST,EXIST,,,
5899357,10684823,EXIST,EXIST,,,
5899356,10684822,EXIST,EXIST,,,
5899355,10684821,EXIST,EXIST,,,
5899354,10684820,EXIST,EXIST,,,
5899353,10684819,EXIST,EXIST,,,
5899352,10684818,EXIST,EXIST,,,
5899351,10684817,EXIST,EXIST,,,
5899350,10684816,EXIST,EXIST,,,
5899349,10684815,EXIST,EXIST,,,
5899348,10684814,EXIST,EXIST,,,
5899347,10684813,EXIST,EXIST,,,
5899346,10684812,EXIST,EXIST,,,
5899345,10684811,EXIST,EXIST,,,
5899344,10684810,EXIST,EXIST,,,
5899343,10684809,EXIST,EXIST,,,
5899342,10684808,EXIST,EXIST,,,
5899341,10684807,EXIST,EXIST,,,
5899340,10684806,EXIST,EXIST,,,
5899339,10684805,EXIST,EXIST,,,
5899338,10684804,EXIST,EXIST,,,
5899337,10684803,EXIST,EXIST,,,
5899336,10684802,EXIST,EXIST,,,
5899335,10684801,EXIST,EXIST,,,
5899334,10684800,EXIST,EXIST,,,
5899333,10684799,EXIST,EXIST,,,
5899332,10684798,EXIST,EXIST,,,
5899331,10684797,EXIST,EXIST,,,
5899330,10684796,EXIST,EXIST,,,
5899329,10684795,EXIST,EXIST,,,
5899328,10684794,EXIST,EXIST,,,
5899327,10684793,EXIST,EXIST,,,
5899326,10684792,EXIST,EXIST,,,
5899325,10684791,EXIST,EXIST,,,
5899324,10684790,EXIST,EXIST,,,
5899323,10684789,EXIST,EXIST,,,
5899322,10684788,EXIST,EXIST,,,
5899321,10684787,EXIST,EXIST,,,
5899320,10684786,EXIST,EXIST,,,
5899319,10684785,EXIST,EXIST,,,
5899318,10684784,EXIST,EXIST,,,
5899317,10684783,EXIST,EXIST,,,
5899316,10684782,EXIST,EXIST,,,
5899315,10684781,EXIST,EXIST,,,
5899314,10684780,EXIST,EXIST,,,
5899313,10684779,EXIST,EXIST,,,
5899312,10684778,EXIST,EXIST,,,
5899311,10684777,EXIST,EXIST,,,
5899310,10684776,EXIST,EXIST,,,
5899309,10684775,EXIST,EXIST,,,
5899308,10684774,EXIST,EXIST,,,
5899307,10684773,EXIST,EXIST,,,
5899306,10684772,EXIST,EXIST,,,
5899305,10684771,EXIST,EXIST,,,
5899304,10684770,EXIST,EXIST,,,
5899303,10684769,EXIST,EXIST,,,
5899302,10684768,EXIST,EXIST,,,
5899301,10684767,EXIST,EXIST,,,
5899300,10684766,EXIST,EXIST,,,
5899299,10684765,EXIST,EXIST,,,
5899298,10684764,EXIST,EXIST,,,
5899297,10684763,EXIST,EXIST,,,
5899296,10684762,EXIST,EXIST,,,
5899295,10684761,EXIST,EXIST,,,
5899294,10684760,EXIST,EXIST,,,
5899293,10684759,EXIST,EXIST,,,
5899292,10684758,EXIST,EXIST,,,
5899291,10684757,EXIST,EXIST,,,
5899290,10684756,EXIST,EXIST,,,
5899289,10684755,EXIST,EXIST,,,
5899288,10684754,EXIST,EXIST,,,
5899287,10684753,EXIST,EXIST,,,
5899286,10684752,EXIST,EXIST,,,
5899285,10684751,EXIST,EXIST,,,
5899284,10684750,EXIST,EXIST,,,
5899283,10684749,EXIST,EXIST,,,
5899282,10684748,EXIST,EXIST,,,
5899281,10684747,EXIST,EXIST,,,
5899280,10684746,EXIST,EXIST,,,
5899279,10684745,EXIST,EXIST,,,
5899278,10684744,EXIST,EXIST,,,
5899277,10684743,EXIST,EXIST,,,
5899276,10684742,EXIST,EXIST,,,
5899275,10684741,EXIST,EXIST,,,
5899274,10684740,EXIST,EXIST,,,
5899273,10684739,EXIST,EXIST,,,
5899272,10684738,EXIST,EXIST,,,
5899271,10684737,EXIST,EXIST,,,
5899270,10684736,EXIST,EXIST,,,
5899269,10684735,EXIST,EXIST,,,
5899268,10684734,EXIST,EXIST,,,
5899267,10684733,EXIST,EXIST,,,
5899266,10684732,EXIST,EXIST,,,
5899265,10684731,EXIST,EXIST,,,
5899264,10684730,EXIST,EXIST,,,
5899263,10684729,EXIST,EXIST,,,
5899262,10684728,EXIST,EXIST,,,
5899261,10684727,EXIST,EXIST,,,
5899260,10684726,EXIST,EXIST,,,
5899259,10684725,EXIST,EXIST,,,
5899258,10684724,EXIST,EXIST,,,
5899257,10684723,EXIST,EXIST,,,
5899256,10684722,EXIST,EXIST,,,
5899255,10684721,EXIST,EXIST,,,
5899254,10684720,EXIST,EXIST,,,
5899253,10684719,EXIST,EXIST,,,
5899252,10684718,EXIST,EXIST,,,
5899251,10684717,EXIST,EXIST,,,
5899250,10684716,EXIST,EXIST,,,
5899249,10684715,EXIST,EXIST,,,
5899248,10684714,EXIST,EXIST,,,
5899247,10684713,EXIST,EXIST,,,
5899246,10684712,EXIST,EXIST,,,
5899245,10684711,EXIST,EXIST,,,
5899244,10684710,EXIST,EXIST,,,
5899243,10684709,EXIST,EXIST,,,
5899242,10684708,EXIST,EXIST,,,
5899241,10684707,EXIST,EXIST,,,
5899240,10684706,EXIST,EXIST,,,
5899239,10684705,EXIST,EXIST,,,
5899238,10684704,EXIST,EXIST,,,
5899237,10684703,EXIST,EXIST,,,
5899236,10684702,EXIST,EXIST,,,
5899235,10684701,EXIST,EXIST,,,
5899234,10684700,EXIST,EXIST,,,
5899233,10684699,EXIST,EXIST,,,
5899232,10684698,EXIST,EXIST,,,
5899231,10684697,EXIST,EXIST,,,
5899230,10684696,EXIST,EXIST,,,
5899229,10684695,EXIST,EXIST,,,
5899228,10684694,EXIST,EXIST,,,
5899227,10684693,EXIST,EXIST,,,
5899226,10684692,EXIST,EXIST,,,
5899225,10684691,EXIST,EXIST,,,
5899224,10684690,EXIST,EXIST,,,
5899223,10684689,EXIST,EXIST,,,
5899222,10684688,EXIST,EXIST,,,
5899221,10684687,EXIST,EXIST,,,
5899220,10684686,EXIST,EXIST,,,
5899219,10684685,EXIST,EXIST,,,
5899218,10684684,EXIST,EXIST,,,
5899217,10684683,EXIST,EXIST,,,
5899216,10684682,EXIST,EXIST,,,
5899215,10684681,EXIST,EXIST,,,
5899214,10684680,EXIST,EXIST,,,
5899213,10684679,EXIST,EXIST,,,
5899212,10684678,EXIST,EXIST,,,
5899211,10684677,EXIST,EXIST,,,
5899210,10684676,EXIST,EXIST,,,
5899209,10684675,EXIST,EXIST,,,
5899208,10684674,EXIST,EXIST,,,
5899207,10684673,EXIST,EXIST,,,
5899206,10684672,EXIST,EXIST,,,
5899205,10684671,EXIST,EXIST,,,
5899204,10684670,EXIST,EXIST,,,
5899203,10684669,EXIST,EXIST,,,
5899202,10684668,EXIST,EXIST,,,
5899201,10684667,EXIST,EXIST,,,
5899200,10684666,EXIST,EXIST,,,
5899199,10684665,EXIST,EXIST,,,
5899198,10684664,EXIST,EXIST,,,
5899197,10684663,EXIST,EXIST,,,
5899196,10684662,EXIST,EXIST,,,
5899195,10684661,EXIST,EXIST,,,
5899194,10684660,EXIST,EXIST,,,
5899193,10684659,EXIST,EXIST,,,
5899192,10684658,EXIST,EXIST,,,
5899191,10684657,EXIST,EXIST,,,
5899190,10684656,EXIST,EXIST,,,
5899189,10684655,EXIST,EXIST,,,
5899188,10684654,EXIST,EXIST,,,
5899187,10684653,EXIST,EXIST,,,
5899186,10684652,EXIST,EXIST,,,
5899185,10684651,EXIST,EXIST,,,
5899184,10684650,EXIST,EXIST,,,
5899183,10684649,EXIST,EXIST,,,
5899182,10684648,EXIST,EXIST,,,
5899181,10684647,EXIST,EXIST,,,
5899180,10684646,EXIST,EXIST,,,
5899179,10684645,EXIST,EXIST,,,
5899178,10684644,EXIST,EXIST,,,
5899177,10684643,EXIST,EXIST,,,
5899176,10684642,EXIST,EXIST,,,
5899175,10684641,EXIST,EXIST,,,
5899174,10684640,EXIST,EXIST,,,
5899173,10684639,EXIST,EXIST,,,
5899172,10684638,EXIST,EXIST,,,
5899171,10684637,EXIST,EXIST,,,
5899170,10684636,EXIST,EXIST,,,
5899169,10684635,EXIST,EXIST,,,
5899168,10684634,EXIST,EXIST,,,
5899167,10684633,EXIST,EXIST,,,
5899166,10684632,EXIST,EXIST,,,
5899165,10684631,EXIST,EXIST,,,
5899164,10684630,EXIST,EXIST,,,
5899163,10684629,EXIST,EXIST,,,
5899162,10684628,EXIST,EXIST,,,
5899161,10684627,EXIST,EXIST,,,
5899160,10684626,EXIST,EXIST,,,
5899159,10684625,EXIST,EXIST,,,
5899158,10684624,EXIST,EXIST,,,
5899157,10684623,EXIST,EXIST,,,
5899156,10684622,EXIST,EXIST,,,
5899155,10684621,EXIST,EXIST,,,
5899154,10684620,EXIST,EXIST,,,
5899153,10684619,EXIST,EXIST,,,
5899152,10684618,EXIST,EXIST,,,
5899151,10684617,EXIST,EXIST,,,
5899150,10684616,EXIST,EXIST,,,
5899149,10684615,EXIST,EXIST,,,
5899148,10684614,EXIST,EXIST,,,
5899147,10684613,EXIST,EXIST,,,
5899146,10684612,EXIST,EXIST,,,
5899145,10684611,EXIST,EXIST,,,
5899144,10684610,EXIST,EXIST,,,
5899143,10684609,EXIST,EXIST,,,
5899142,10684608,EXIST,EXIST,,,
5899141,10684607,EXIST,EXIST,,,
5899140,10684606,EXIST,EXIST,,,
5899139,10684605,EXIST,EXIST,,,
5899138,10684604,EXIST,EXIST,,,
5899137,10684603,EXIST,EXIST,,,
5899136,10684602,EXIST,EXIST,,,
5899135,10684601,EXIST,EXIST,,,
5899134,10684600,EXIST,EXIST,,,
5899133,10684599,EXIST,EXIST,,,
5899132,10684598,EXIST,EXIST,,,
5899131,10684597,EXIST,EXIST,,,
5899130,10684596,EXIST,EXIST,,,
5899129,10684595,EXIST,EXIST,,,
5899128,10684594,EXIST,EXIST,,,
5899127,10684593,EXIST,EXIST,,,
5899126,10684592,EXIST,EXIST,,,
5899125,10684591,EXIST,EXIST,,,
5899124,10684590,EXIST,EXIST,,,
5899123,10684589,EXIST,EXIST,,,
5899122,10684588,EXIST,EXIST,,,
5899121,10684587,EXIST,EXIST,,,
5899120,10684586,EXIST,EXIST,,,
5899119,10684585,EXIST,EXIST,,,
5899118,10684584,EXIST,EXIST,,,
5899117,10684583,EXIST,EXIST,,,
5899116,10684582,EXIST,EXIST,,,
5899115,10684581,EXIST,EXIST,,,
5899114,10684580,EXIST,EXIST,,,
5899113,10684579,EXIST,EXIST,,,
5899112,10684578,EXIST,EXIST,,,
5899111,10684577,EXIST,EXIST,,,
5899110,10684576,EXIST,EXIST,,,
5899109,10684575,EXIST,EXIST,,,
5899108,10684574,EXIST,EXIST,,,
5899107,10684573,EXIST,EXIST,,,
5899106,10684572,EXIST,EXIST,,,
5899105,10684571,EXIST,EXIST,,,
5899104,10684570,EXIST,EXIST,,,
5899103,10684569,EXIST,EXIST,,,
5899102,10684568,EXIST,EXIST,,,
5899101,10684567,EXIST,EXIST,,,
5899100,10684566,EXIST,EXIST,,,
5899099,10684565,EXIST,EXIST,,,
5899098,10684564,EXIST,EXIST,,,
5899097,10684563,EXIST,EXIST,,,
5899096,10684562,EXIST,EXIST,,,
5899095,10684561,EXIST,EXIST,,,
5899094,10684560,EXIST,EXIST,,,
5899093,10684559,EXIST,EXIST,,,
5899092,10684558,EXIST,EXIST,,,
5899091,10684557,EXIST,EXIST,,,
5899090,10684556,EXIST,EXIST,,,
5899089,10684555,EXIST,EXIST,,,
5899088,10684554,EXIST,EXIST,,,
5899087,10684553,EXIST,EXIST,,,
5899086,10684552,EXIST,EXIST,,,
5899085,10684551,EXIST,EXIST,,,
5899084,10684550,EXIST,EXIST,,,
5899083,10684549,EXIST,EXIST,,,
5899082,10684548,EXIST,EXIST,,,
5899081,10684547,EXIST,EXIST,,,
5899080,10684546,EXIST,EXIST,,,
5899079,10684545,EXIST,EXIST,,,
5899078,10684544,EXIST,EXIST,,,
5899077,10684543,EXIST,EXIST,,,
5899076,10684542,EXIST,EXIST,,,
5899075,10684541,EXIST,EXIST,,,
5899074,10684540,EXIST,EXIST,,,
5899073,10684539,EXIST,EXIST,,,
5899072,10684538,EXIST,EXIST,,,
5899071,10684537,EXIST,EXIST,,,
5899070,10684536,EXIST,EXIST,,,
5899069,10684535,EXIST,EXIST,,,
5899068,10684534,EXIST,EXIST,,,
5899067,10684533,EXIST,EXIST,,,
5899066,10684532,EXIST,EXIST,,,
5899065,10684531,EXIST,EXIST,,,
5899064,10684530,EXIST,EXIST,,,
5899063,10684529,EXIST,EXIST,,,
5899062,10684528,EXIST,EXIST,,,
5899061,10684527,EXIST,EXIST,,,
5899060,10684526,EXIST,EXIST,,,
5899059,10684525,EXIST,EXIST,,,
5899058,10684524,EXIST,EXIST,,,
5899057,10684523,EXIST,EXIST,,,
5899056,10684522,EXIST,EXIST,,,
5899055,10684521,EXIST,EXIST,,,
5899054,10684520,EXIST,EXIST,,,
5899053,10684519,EXIST,EXIST,,,
5899052,10684518,EXIST,EXIST,,,
5899051,10684517,EXIST,EXIST,,,
5899050,10684516,EXIST,EXIST,,,
5899049,10684515,EXIST,EXIST,,,
5899048,10684514,EXIST,EXIST,,,
5899047,10684513,EXIST,EXIST,,,
5899046,10684512,EXIST,EXIST,,,
5899045,10684511,EXIST,EXIST,,,
5899044,10684510,EXIST,EXIST,,,
5899043,10684509,EXIST,EXIST,,,
5899042,10684508,EXIST,EXIST,,,
5899041,10684507,EXIST,EXIST,,,
5899040,10684506,EXIST,EXIST,,,
5899039,10684505,EXIST,EXIST,,,
5899038,10684504,EXIST,EXIST,,,
5899037,10684503,EXIST,EXIST,,,
5899036,10684502,EXIST,EXIST,,,
5899035,10684501,EXIST,EXIST,,,
5899034,10684500,EXIST,EXIST,,,
5899033,10684499,EXIST,EXIST,,,
5899032,10684498,EXIST,EXIST,,,
5899031,10684497,EXIST,EXIST,,,
5899030,10684496,EXIST,EXIST,,,
5899029,10684495,EXIST,EXIST,,,
5899028,10684494,EXIST,EXIST,,,
5899027,10684493,EXIST,EXIST,,,
5899026,10684492,EXIST,EXIST,,,
5899025,10684491,EXIST,EXIST,,,
5899024,10684490,EXIST,EXIST,,,
5899023,10684489,EXIST,EXIST,,,
5899022,10684488,EXIST,EXIST,,,
5899021,10684487,EXIST,EXIST,,,
5899020,10684486,EXIST,EXIST,,,
5899019,10684485,EXIST,EXIST,,,
5899018,10684484,EXIST,EXIST,,,
5899017,10684483,EXIST,EXIST,,,
5899016,10684482,EXIST,EXIST,,,
5899015,10684481,EXIST,EXIST,,,
5899014,10684480,EXIST,EXIST,,,
5899013,10684479,EXIST,EXIST,,,
5899012,10684478,EXIST,EXIST,,,
5899011,10684477,EXIST,EXIST,,,
5899010,10684476,EXIST,EXIST,,,
5899009,10684475,EXIST,EXIST,,,
5899008,10684474,EXIST,EXIST,,,
5899007,10684473,EXIST,EXIST,,,
5899006,10684472,EXIST,EXIST,,,
5899005,10684471,EXIST,EXIST,,,
5899004,10684470,EXIST,EXIST,,,
5899003,10684469,EXIST,EXIST,,,
5899002,10684468,EXIST,EXIST,,,
5899001,10684467,EXIST,EXIST,,,
5899000,10684466,EXIST,EXIST,,,
5898999,10684465,EXIST,EXIST,,,
5898998,10684464,EXIST,EXIST,,,
5898997,10684463,EXIST,EXIST,,,
5898996,10684462,EXIST,EXIST,,,
5898995,10684461,EXIST,EXIST,,,
5898994,10684460,EXIST,EXIST,,,
5898993,10684459,EXIST,EXIST,,,
5898992,10684458,EXIST,EXIST,,,
5898991,10684457,EXIST,EXIST,,,
5898990,10684456,EXIST,EXIST,,,
5898989,10684455,EXIST,EXIST,,,
5898988,10684454,EXIST,EXIST,,,
5898987,10684453,EXIST,EXIST,,,
5898986,10684452,EXIST,EXIST,,,
5898985,10684451,EXIST,EXIST,,,
5898984,10684450,EXIST,EXIST,,,
5898983,10684449,EXIST,EXIST,,,
5898982,10684448,EXIST,EXIST,,,
5898981,10684447,EXIST,EXIST,,,
5898980,10684446,EXIST,EXIST,,,
5898979,10684445,EXIST,EXIST,,,
5898978,10684444,EXIST,EXIST,,,
5898977,10684443,EXIST,EXIST,,,
5898976,10684442,EXIST,EXIST,,,
5898975,10684441,EXIST,EXIST,,,
5898974,10684440,EXIST,EXIST,,,
5898973,10684439,EXIST,EXIST,,,
5898972,10684438,EXIST,EXIST,,,
5898971,10684437,EXIST,EXIST,,,
5898970,10684436,EXIST,EXIST,,,
5898969,10684435,EXIST,EXIST,,,
5898968,10684434,EXIST,EXIST,,,
5898967,10684433,EXIST,EXIST,,,
5898966,10684432,EXIST,EXIST,,,
5898965,10684431,EXIST,EXIST,,,
5898964,10684430,EXIST,EXIST,,,
5898963,10684429,EXIST,EXIST,,,
5898962,10684428,EXIST,EXIST,,,
5898961,10684427,EXIST,EXIST,,,
5898960,10684426,EXIST,EXIST,,,
5898959,10684425,EXIST,EXIST,,,
5898958,10684424,EXIST,EXIST,,,
5898957,10684423,EXIST,EXIST,,,
5898956,10684422,EXIST,EXIST,,,
5898955,10684421,EXIST,EXIST,,,
5898954,10684420,EXIST,EXIST,,,
5898953,10684419,EXIST,EXIST,,,
5898952,10684418,EXIST,EXIST,,,
5898951,10684417,EXIST,EXIST,,,
5898950,10684416,EXIST,EXIST,,,
5898949,10684415,EXIST,EXIST,,,
5898948,10684414,EXIST,EXIST,,,
5898947,10684413,EXIST,EXIST,,,
5898946,10684412,EXIST,EXIST,,,
5898945,10684411,EXIST,EXIST,,,
5898944,10684410,EXIST,EXIST,,,
5898943,10684409,EXIST,EXIST,,,
5898942,10684408,EXIST,EXIST,,,
5898941,10684407,EXIST,EXIST,,,
5898940,10684406,EXIST,EXIST,,,
5898939,10684405,EXIST,EXIST,,,
5898938,10684404,EXIST,EXIST,,,
5898937,10684403,EXIST,EXIST,,,
5898936,10684402,EXIST,EXIST,,,
5898935,10684401,EXIST,EXIST,,,
5898934,10684400,EXIST,EXIST,,,
5898933,10684399,EXIST,EXIST,,,
5898932,10684398,EXIST,EXIST,,,
5898931,10684397,EXIST,EXIST,,,
5898930,10684396,EXIST,EXIST,,,
5898929,10684395,EXIST,EXIST,,,
5898928,10684394,EXIST,EXIST,,,
5898927,10684393,EXIST,EXIST,,,
5898926,10684392,EXIST,EXIST,,,
5898925,10684391,EXIST,EXIST,,,
5898924,10684390,EXIST,EXIST,,,
5898923,10684389,EXIST,EXIST,,,
5898922,10684388,EXIST,EXIST,,,
5898921,10684387,EXIST,EXIST,,,
5898920,10684386,EXIST,EXIST,,,
5898919,10684385,EXIST,EXIST,,,
5898918,10684384,EXIST,EXIST,,,
5898917,10684383,EXIST,EXIST,,,
5898916,10684382,EXIST,EXIST,,,
5898915,10684381,EXIST,EXIST,,,
5898914,10684380,EXIST,EXIST,,,
5898913,10684379,EXIST,EXIST,,,
5898912,10684378,EXIST,EXIST,,,
5898911,10684377,EXIST,EXIST,,,
5898910,10684376,EXIST,EXIST,,,
5898909,10684375,EXIST,EXIST,,,
5898908,10684374,EXIST,EXIST,,,
5898907,10684373,EXIST,EXIST,,,
5898906,10684372,EXIST,EXIST,,,
5898905,10684371,EXIST,EXIST,,,
5898904,10684370,EXIST,EXIST,,,
5898903,10684369,EXIST,EXIST,,,
5898902,10684368,EXIST,EXIST,,,
5898901,10684367,EXIST,EXIST,,,
5898900,10684366,EXIST,EXIST,,,
5898899,10684365,EXIST,EXIST,,,
5898898,10684364,EXIST,EXIST,,,
5898897,10684363,EXIST,EXIST,,,
5898896,10684362,EXIST,EXIST,,,
5898895,10684361,EXIST,EXIST,,,
5898894,10684360,EXIST,EXIST,,,
5898893,10684359,EXIST,EXIST,,,
5898892,10684358,EXIST,EXIST,,,
5898891,10684357,EXIST,EXIST,,,
5898890,10684356,EXIST,EXIST,,,
5898889,10684355,EXIST,EXIST,,,
5898888,10684354,EXIST,EXIST,,,
5898887,10684353,EXIST,EXIST,,,
5898886,10684352,EXIST,EXIST,,,
5898885,10684351,EXIST,EXIST,,,
5898884,10684350,EXIST,EXIST,,,
5898883,10684349,EXIST,EXIST,,,
5898882,10684348,EXIST,EXIST,,,
5898881,10684347,EXIST,EXIST,,,
5898880,10684346,EXIST,EXIST,,,
5898879,10684345,EXIST,EXIST,,,
5898878,10684344,EXIST,EXIST,,,
5898877,10684343,EXIST,EXIST,,,
5898876,10684342,EXIST,EXIST,,,
5898875,10684341,EXIST,EXIST,,,
5898874,10684340,EXIST,EXIST,,,
